Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Building B05,,Building B05,,
,Columns,,,,,
,,QA,,QA,,
,,,,,,
Building B05 Progress,,,,,,
,Scope,,,Building B05,,
,Rows,,,,,
,,Building B05 - On Site QA ,dynamic,Building B05 - On Site QA ,QA,Building B05
,Columns,,,,,
,,Size checked & accurate,,Size checked and accurate,,
,,Fixings installed,,Fixings installed (2-4 photos attached),,
,,Installation & size of downpipes,,Installation and size of downpipes checked,,
,,Installation of downpipe rainwater heads,,Installation of downpipe rainwater heads checked,,
,,Rinwater heads checked and accurate,,Rinwater heads checked and accurate (2-4 photos attached),,
,,Paint - specified level of finish achieved,,Paint - specified level of finish achieved,,
,,Fascia installation completed,,Fascia installation completed (2-4 photos attached),,
,,Inspections completed & issued to Foreman,,Inspections completed and issued to Foreman,,
