type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Split Ducted AC Unit,,,,,,Split Ducted AC Unit
section,General,,,,,,
checkpoint,Area ready and accessible for work - take picture of all,,,,,,
checkpoint,Inspect - Materials free from Damage,,,,,,
checkpoint,Location Correct As per Plan/Drawing - Record Drawing Number,,,,,,
checkpoint,Coordination with other services,,,,,,
section,Pipework,,,,,,
checkpoint,Pipework roughin complete,,,,,,
checkpoint,All insulation joints glued - test and photograph ,,,,,,
checkpoint,Drain roughin - Pressure Pipe - Green Glue,,,,,,
checkpoint,All horizontal drain runs insulated,,,,,,
checkpoint,Traps on FCU and Safety Tray installed (if required),,,,,,
checkpoint,Drain Test - min 1L,,,,,,
section,Fan Coil Unit,,,,,,
checkpoint,Correct Fan Coil Installed - Record Serial Number,,,,,,
checkpoint,Seismic mounts installed as per drawing (M12 Rod with Hilti HSC-I Anchors into concrete),,,,,,
checkpoint,R/A Plenum with filters installed (Check filter access both sides),,,,,,
checkpoint,Anti Vibration mounts fitted to FCU and R/A plenum,,,,,,
checkpoint,R/A and S/A hard connections (not canvas),,,,,,
checkpoint,R/A and S/A connections lagged ,,,,,,
checkpoint,Drain roughin from FCU to tundish point - horizontal runs insulated,,,,,,
text,Number and Size of filters,,,,,,
section,Duct Work,,,,,,
checkpoint,Duct work installed with clearance from other services,,,,,,
checkpoint,Duct work adequately supported with anti vibration mounts (where required),,,,,,
checkpoint,Duct work sealed through walls,,,,,,
checkpoint,Dampers 100% open,,,,,,
checkpoint,Flex installed and adequately supported (with Gutterguard),,,,,,
checkpoint,Outside Air connected ,,,,,,
checkpoint,Access panel installed (by others) - [If required],,,,,,
checkpoint,Grilles installed,,,,,,
section,Electrical,,,,,,
checkpoint,Electrical interconnect  roughed in,,,,,,
checkpoint,Fan coil and condenser terminations complete,,,,,,
checkpoint,Control Pad cable roughed in,,,,,,
checkpoint,Control Pad fit off,,,,,,
checkpoint,Electrical supply roughed in (dektites for roof penetration),,,,,,
checkpoint,Isolator installed adjacent to condenser and Sealed,,,,,,
checkpoint,Power available,,,,,,
section,Condenser,,,,,,
checkpoint,Roof Platform Installed (by others),,,,,,
checkpoint,Penetration through roof sealed and turned down ,,,,,,
checkpoint,Correct Condenser installed - Record Serial Number,,,,,,
checkpoint,Condenser mounts installed - Rubber Feet and loose bolted to suit seismic requirements,,,,,,
checkpoint,System pressure tested for 24 hours - 3500 KPA,,,,,,
checkpoint,System evacuated,,,,,,
checkpoint,Additional refrigerant charge - Record amount + Write on indide of condenser service panel,,,,,,
checkpoint,System test run on Cooling cycle and Heating cycle (minimum 2 hours each),,,,,,
section,Handover,,,,,,
checkpoint,"Handover - Work completed as per specification, checked and accepted",,,,,,
,,,,,,,
checklist,Roof Mounted Toilet Exhaust Fan,,,,,,Roof Mounted Toilet Exhaust Fan
section,General,,,,,,
checkpoint,Area ready and accessible for work - take picture of all,,,,,,
checkpoint,Inspect - Materials free from Damage,,,,,,
checkpoint,Location Correct As per Plan/Drawing,,,,,,
checkpoint,Correct Fan Installed - Record Serial Number,,,,,,
checkpoint,Coordination with other services,,,,,,
section,Ductwork,,,,,,
checkpoint,Dropper installed in shaft and sealed to underflashing,,,,,,
checkpoint,VCD Installed,,,,,,
checkpoint,Fan sealed to duct with foam tape,,,,,,
checkpoint,Overflashing installed,,,,,,
checkpoint,Fan secured to duct with a minimum of 4 screws,,,,,,
checkpoint,Duct work installed with clearance from other services,,,,,,
checkpoint,Duct work adequately supported,,,,,,
checkpoint,Duct work sealed through walls,,,,,,
checkpoint,Dampers 100% open,,,,,,
checkpoint,Flex installed and adequately supported (with Gutterguard),,,,,,
checkpoint,Grilles Installed,,,,,,
section,Electrical,,,,,,
checkpoint,Equipment Isolator - installed and correctly labelled,,,,,,
checkpoint,"Electrical Isolator, Decktite and Conduit - all sealed with silicon",,,,,,
checkpoint,Electrical terminations - all terminations complete,,,,,,
section,Handover,,,,,,
checkpoint,"Handover - Work completed as per specification, checked and accepted",,,,,,
,,,,,,,
checklist,Mechanical Control Panel,,,,,,Mechanical Control Panel
section,General,,,,,,
checkpoint,Area ready and accessible for work - take picture of all,,,,,,
checkpoint,Inspect - Materials free from Damage,,,,,,
checkpoint,Location Correct As per Plan/Drawing,,,,,,
checkpoint,Electrical Mains supplied by others ,,,,,,
checkpoint,Electrical Mains correct size,,,,,,
checkpoint,Coordination with other services,,,,,,
section,Mounting,,,,,,
checkpoint,Wall mounts adequate for control panel,,,,,,
checkpoint,Cabling concealed and supported in wall,,,,,,
section,Electrical,,,,,,
checkpoint,Electrical terminations - all terminations complete,,,,,,
section,Handover,,,,,,
checkpoint,FIP Interface Connected ,,,,,,
checkpoint,Fire Trip Tested - Passed,,,,,,
checkpoint,"Handover - Work completed as per specification, checked and accepted",,,,,,
