Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
Wet Fire Progress,,,,,,,,
,Scope,,,Leemark Site QA,Wet Fire,,,
,Rows,,,,,,,
,,Building A - Zone 1 - Ground,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 1,Ground
,,Building A - Zone 1 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 1,Level 1
,,Building A - Zone 2 - Ground,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 2,Ground
,,Building A - Zone 2 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 2,Level 1
,,Building A - Zone 3 - Ground,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 3,Ground
,,Building A - Zone 3 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 3,Level 1
,,Building A - Zone 4 - Level 2,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 4,Level 2
,,Building A - Zone 5 - Level 3,dynamic,Leemark Site QA,Wet Fire,Building A,Zone 5,Level 3
,,Building B - Zone 6 - Ground,dynamic,Leemark Site QA,Wet Fire,Building B,Zone 6,Ground
,,Building B - Zone 7 - Ground,dynamic,Leemark Site QA,Wet Fire,Building B,Zone 7,Ground
,,Building B - Zone 8 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building B,Zone 8,Level 1
,,Building B - Zone 9 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building B,Zone 9,Level 1
,,Building B - Zone 10 - Level 2,dynamic,Leemark Site QA,Wet Fire,Building B,Zone 10,Level 2
,,Building B - Zone 11 - Level 2,dynamic,Leemark Site QA,Wet Fire,Building B,Zone 11,Level 2
,,Building C - Zone 12 - Ground,dynamic,Leemark Site QA,Wet Fire,Building C,Zone 12,Ground
,,Building C - Zone 13 - Ground,dynamic,Leemark Site QA,Wet Fire,Building C,Zone 13,Ground
,,Building C - Zone 14 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building C,Zone 14,Level 1
,,Building C - Zone 15 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building C,Zone 15,Level 1
,,Building C - Zone 16 - Level 2,dynamic,Leemark Site QA,Wet Fire,Building C,Zone 16,Level 2
,,Building C - Zone 17 - Level 2,dynamic,Leemark Site QA,Wet Fire,Building C,Zone 17,Level 2
,,Building D - Zone 18 - Ground,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 18,Ground
,,Building D - Zone 18 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 18,Level 1
,,Building D - Zone 19 - Ground,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 19,Ground
,,Building D - Zone 19 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 19,Level 1
,,Building D - Zone 20 - Ground,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 20,Ground
,,Building D - Zone 20 - Level 1,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 20,Level 1
,,Building D - Zone 21 - Level 2,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 21,Level 2
,,Building D - Zone 22 - Level 3,dynamic,Leemark Site QA,Wet Fire,Building D,Zone 22,Level 3
,Columns,,,,,,,
,,Shop Drawing & markups,,INSERT PHOTO of Shop Drawing and any markups,,,,
,,All fast response Sprinklers installed/clear of obstructions,,Are all fast response Sprinklers installed clear of obstructions as per AS2118.4(2012) ?,,,,
,,Hydrostatic test record completed & recorded,,Has a Hydrostatic test record been completed and recorded 1700kPA min 2 Hours. INSERT PHOTOS of Pressure gauge at start and finish of test.,,,,
,,As installed conditions on site reflect Shop drawings,,Do the as installed conditions on site reflect the Shop drawings,,,,
,,Fire sealing completed,,Has Fire sealing been completed ? FOR EACH APARTMENT INSERT PHOTOS of sticker and sealed area (feed in from corridor).,,,,
,,,,,,,,
Dry Fire Progress,,,,,,,,
,Scope,,,Leemark Site QA,Dry Fire,,,
,Rows,,,,,,,
,,Building A - Zone 1 - Ground,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 1,Ground
,,Building A - Zone 1 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 1,Level 1
,,Building A - Zone 2 - Ground,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 2,Ground
,,Building A - Zone 2 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 2,Level 1
,,Building A - Zone 3 - Ground,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 3,Ground
,,Building A - Zone 3 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 3,Level 1
,,Building A - Zone 4 - Level 2,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 4,Level 2
,,Building A - Zone 5 - Level 3,dynamic,Leemark Site QA,Dry Fire,Building A,Zone 5,Level 3
,,Building B - Zone 6 - Ground,dynamic,Leemark Site QA,Dry Fire,Building B,Zone 6,Ground
,,Building B - Zone 7 - Ground,dynamic,Leemark Site QA,Dry Fire,Building B,Zone 7,Ground
,,Building B - Zone 8 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building B,Zone 8,Level 1
,,Building B - Zone 9 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building B,Zone 9,Level 1
,,Building B - Zone 10 - Level 2,dynamic,Leemark Site QA,Dry Fire,Building B,Zone 10,Level 2
,,Building B - Zone 11 - Level 2,dynamic,Leemark Site QA,Dry Fire,Building B,Zone 11,Level 2
,,Building C - Zone 12 - Ground,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 12,Ground
,,Building C - Zone 13 - Ground,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 13,Ground
,,Building C - Zone 14 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 14,Level 1
,,Building C - Zone 15 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 15,Level 1
,,Building C - Zone 15 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 15,Level 1
,,Building C - Zone 16 - Level 2,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 16,Level 2
,,Building C - Zone 16 - Level 2,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 16,Level 2
,,Building C - Zone 17 - Level 2,dynamic,Leemark Site QA,Dry Fire,Building C,Zone 17,Level 2
,,Building D - Zone 18 - Ground,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 18,Ground
,,Building D - Zone 18 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 18,Level 1
,,Building D - Zone 19 - Ground,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 19,Ground
,,Building D - Zone 19 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 19,Level 1
,,Building D - Zone 20 - Ground,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 20,Ground
,,Building D - Zone 20 - Ground,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 20,Ground
,,Building D - Zone 20 - Level 1,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 20,Level 1
,,Building D - Zone 21 - Level 2,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 21,Level 2
,,Building D - Zone 22 - Level 3,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 22,Level 3
,,Building D - Zone 22 - Level 3,dynamic,Leemark Site QA,Dry Fire,Building D,Zone 22,Level 3
,Columns,,,,,,,
,,All cables tied on catenary wire with no sagging/obstructions,,Have all cables been cable tied on catenary wire with no sagging or obstructions ? INSERT PHOTO,,,,
,,All Smoke Alarms installed in bedrooms within 3M of bedhead,,Have all Smoke Alarms been installed in bedrooms within 3 M of bedhead ? INSERT PHOTO,,,,
,,All Ceiling speakers installed,,Have all Ceiling speakers been installed ?,,,,
,,Bedroom speakers on a separate circuit to corridor speakers,,Are bedroom speakers on a separate circuit to corridor speakers,,,,
,,As installed conditions on site reflect Shop drawings,,Do the as installed conditions on site reflect the Shop drawings,,,,
,,Fire sealing completed,,Has Fire sealing been completed ? FOR EACH APARTMENT INSERT PHOTOS of sticker and sealed area (feed in from corridor).,,,,
