type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,CPVC Wet Fire,,,,,,CPVC Wet Fire Checklist
checkpoint,INSERT PHOTO of Shop Drawing and any markups,,,,,,
checkpoint,Are all fast response Sprinklers installed clear of obstructions as per AS2118.4(2012) ?,,,,,,
checkpoint,Has a Hydrostatic test record been completed and recorded 1700kPA min 2 Hours. INSERT PHOTOS of Pressure gauge at start and finish of test.,,,,,,
checkpoint,Do the as installed conditions on site reflect the Shop drawings,,,,,,
checkpoint,Has Fire sealing been completed ? FOR EACH APARTMENT INSERT PHOTOS of sticker and sealed area (feed in from corridor).,,,,,,
,,,,,,,
checklist-flat,Dry Fire,,,,,,Dry Fire Checklist
checkpoint,Have all cables been cable tied on catenary wire with no sagging or obstructions ? INSERT PHOTO,,,,,,
checkpoint,Have all Smoke Alarms been installed in bedrooms within 3 M of bedhead ? INSERT PHOTO,,,,,,
checkpoint,Have all Ceiling speakers been installed ?,,,,,,
checkpoint,Are bedroom speakers on a separate circuit to corridor speakers,,,,,,
checkpoint,Do the as installed conditions on site reflect the Shop drawings,,,,,,
checkpoint,Has Fire sealing been completed ? FOR EACH APARTMENT INSERT PHOTOS of sticker and sealed area (feed in from corridor).,,,,,,
,,,,,,,
checklist,Sprinkler Control Valves,,,,,,LM-FOR-30-ITR-301.1 Sprinkler Control Valve (V.171121)
section,Installation,,,,,,
checkpoint,Latest consented drawings checked & referenced,,,,,,
text,Drawing & Revision #,,,,,,
bool,"Area clear, tidy and accessible ",,,,,,
label,Attach Photos/Comments below if any issues & send report to Builder,,,,,,
checkpoint,Supply and Installation pipe works are installed in the correct position and alignment in accordance with the approved drawing/plan,,,,,,
checkpoint,"All supports are completely installed, spaced and bolted down box / assembly secured",,,,,,
checkpoint,All roll grooved couplings / flanges are properly tightened,,,,,,
checkpoint,Valve station drain is properly connected to risers drain and building hydraulic drainage,,,,,,
checkpoint,Approved type of Monitored Main Stop Valve is fitted and operational,,,,,,
checkpoint,All specific signage is installed lock shut / lock open including FSV number of M/V’s,,,,,,
checkpoint,Correct size and range of supply and installation pressure gauges with shut-off cocks are fitted,,,,,,
checkpoint,"Correct type solenoid, flow switch, couplings etc installed",,,,,,
checkpoint,Correct size and range of supply and installation pressure gauges with shut-off cocks are fitted,,,,,,
checkpoint,Confirm GFA on solenoid activation/ flow switch/ MV activation,,,,,,
checkpoint,Control Valve is positioned between 1150mm to 1800mm,,,,,,
section,Completion,,,,,,
checkpoint,Works completed to specification/drawings - Attach photos of work below,,,,,,
label,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,
button,Area left clean & tidy,"Yes, No",,,,,
bool,Leemark Sign-Off,,,,,,
