Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
867db1cf-7ff2-42c8-b7c6-511d4b5a55e7,checklist,3.HD - Horizontal Drains,,3.HD - Horizontal Drains,,
85ab2f10-1004-4408-bd26-3845d1a680a9,section,Details,,,,
7efd8f23-e296-4977-acee-8510a178b533,checkpoint,"Horizontal drain construction procedure shall be submitted 10 days prior to the start of works, construction procedure shall nominate the proposed geotextile filter fabric, procedures for drilling and procedure for installation of drain pipes.",,,,
a76b9966-09da-5437-a669-2b655005d49e,note,Acceptance Criteria and Frequency (Project Specific) - Written,,,,
aa76c217-9946-515f-adf7-d1a793e0371d,note,"Check Item - Hold Point 1, Milestone",,,,
457e667e-0741-5e9f-b293-dada940952ad,note,Reference - ATS 2280 Clause 4.1,,,,
dd3f1f70-618b-47a7-b248-03f2ce237ebd,signoff,HOLD POINT,,,,
6ba41657-174b-4af7-8d6d-0dcb79e76268,checkpoint,"Materials shall be as per nominated drawings the UPVC pipe shall be class 18 and comply with AS 1477.1, Filter fabric shall be non-woven geotextile conforming to MRST27 and be abrasion resistant to resist damage on installation.",,,,
a5c076ff-0000-509e-8ea8-044711da178c,note,Acceptance Criteria - Internal,,,,
9b477801-92a1-5748-9369-e4fa134515ae,note,Reference - ATS 2280 Clause 5,,,,
ce5bf6f7-b959-58a4-bd84-8b3beaa48ddc,note,Internal Check,,,,
b2820a3d-2ead-4b37-9687-c1cb8eabd830,checkpoint,"Location of drillign holes shall be as per the contract drawings and comply with the location orientation and length specified.The position of each drill hole shall be marked on the surface of the slop prior to commencemet of drilling, and notice sent to the administrator prior to the start of drilling.",,,,
7b836593-c2df-5500-9722-eba8bb888f5c,note,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,
58392c27-dc80-52d7-9b4c-106db0d65e3b,note,Check Item - Hold Point 2,,,,
6558ed52-a1a0-5c42-be5b-d7e2c0c9fd5c,note,Reference - Project Drawings,,,,
328f4d77-0554-4647-99d5-9bc7da502a1b,signoff,HOLD POINT,,,,
c39fb428-4bb4-4cbb-901d-d18f62cb6d6b,checkpoint,Positional tolerance must be within 100mm + - vertically and 300mm + - horizontally from the specified position. Holes shall be drilled ina straight line and shall not deviate past the straight by more than 25mm over any 2m length of hole.,,,,
e4a80568-57ae-5800-a4fd-5fe310ebd497,note,Acceptance Criteria - Internal,,,,
bb68df03-2802-5e3f-b5d0-816fa0961a09,note,Reference - ATS 2280 Clause 6.3 & 6.9,,,,
ceea98dc-18b6-4233-82ed-db06c5271d53,signoff,Internal Check,,,,
6e3ecee1-088f-492f-9ae2-450e9e4f3bd5,checkpoint,"Holes for horizontal drians mmust be drilled on an inclination of 5 degrees dipping towards the exposed slope face with an acceptable range of 3-7 degrees, drill holes shall be 150mm diameter and drilled 100mm longer than specified depth to avoid excess material at the end of the bore shortening the hole.",,,,
35369250-5296-5a28-a121-ff38efc53a21,note,Acceptance Criteria - Internal,,,,
cb2e42a2-18cc-5930-8758-d3eb2d510709,note,Reference - ATS 2280 Clause 6.10 and project drawings,,,,
cd29571b-d158-549f-ae70-2bd1ea2094f2,note,Internal Check,,,,
754676f8-7652-47a7-b7c4-af81c7f29cf5,checkpoint,"Installation of drian pipes shall be in accordance with project drawings, an outer and inner drain pipe is to be installed in each drill hole with the unslotted 120 degree section of the pipe at the bottom after installation of outer pipe the annular space between pipe and drill hole will be tightly plugged with cement mortar of atleast 0.5m from the end of hole.",,,,
c2452e02-5905-568d-b5a1-3b316a892368,note,Acceptance Criteria - Internal,,,,
b997b152-c998-56b0-af74-47324429009b,note,Reference - ATS 2280 Clause 7,,,,
925b5389-9270-5007-9b19-7323259ca9c5,note,Internal Check,,,,
3e9f317d-22fd-4e64-8f6c-71356a450373,checkpoint,A drilling report shall be completed for all horizontal drains holes completed in a days production and will be provided to the administrator within 5 working days from completion of holes.,,,,
