type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Sewer Manhole Installation Form,,,,,,,
section,1.0 - Pre-Establishment,,,,,,,
checkpoint,"1.1 - If the work is under a consent, has the pre-commencement meeting with the relative council been completed and approval to start works issued?",,,,,,,
label,Inspection Type - HP,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,1.2 - Has the site Geotech report been reviewed to identify soil types and ground water level?,,,,,,,
label,Inspection Type - IP,,,,,,,
checkpoint,1.3 - Has the trenching and installation methodology been confirmed to cater for the ground conditions?,,,,,,,
label,Inspection Type - IP,,,,,,,
checkpoint,1.4 - Is the SSSP been witnessed by the client,,,,,,,
label,Inspection Type - WP,,,,,,,
checkpoint,1.5 - Has the JSEA been completed and witnessed?,,,,,,,
label,Inspection Type - WP,,,,,,,
checkpoint,1.6 - Have the IFC drawings been issued,,,,,,,
label,Inspection Type - HP,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,1.7 - Send all IFC drawings and design files to the surveyor for site set-out requirements,,,,,,,
label,Inspection Type - HP,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,2.0 - Pre-Excavation ,,,,,,,
checkpoint,2.1 - Site is set-up and work area is fenced off before excavations start,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,2.2 - Check service plans for any underground assets that may come in contact with trenching operations and all plans are on site.,,,,,,,
label,Inspection Type - HP,,,,,,,
label,Comments - Attach Photos,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.3 - Are there any services within your excavation area?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,2.4 - If 'Yes' to the above; have the services been marked out and located?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,"2.5 - If there is a high-value or high-risk service (Power/Gas/Stategic Fibre), has the asset been located by hand digging or hydrovac excavation?",,,,,,,
label,Inspection Type - HP,,,,,,,
label,Comments - Attach Photos,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2.6 - Have all required materials been delivered to site and inspected for damage prior to installation?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,2.7 - Has survey set-out been completed?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,2.8 - Have all persons involved in the work been inducted onto the site?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,2.9 - Has the JSEA been signed by all persons involved in the works?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,2.10 - Has all plant and machinery been established to site?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,2.11 - Have all pre-start checks been completed on the plant and machinery being used for the job?,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
section,3.0 - Excavation & Foundation,,,,,,,
checkpoint,3.1 - Excavation completed to line and level as per survey set-out,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,3.2 - Ground conditions checked and subgrade tested to ensure competent substrate before laying. Soft sports to be raised with PM for further instruction.,,,,,,,
label,Inspection Type - HP,,,,,,,
label,Comments - Attach scala sheet,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,"3.3 - If required, complete undercut as per engineers' instruction and take photos.",,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,3.4 - Place and compact granular foundation as per drawings,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
section,4.0 - Sewer Manhole Install,,,,,,,
checkpoint,4.1 - Install MH structure to the line and level as indicated by the design making allowances for benching thickness and internal inverts.,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,4.2 - Make pipe connections to manhole to line and invert level detailed on the approved drawings and record as-built invert levels.,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos and record invert levels,,,,,,,
checkpoint,4.3 - Remove burs on cut pipe,,,,,,,
checkpoint,4.4 - Complete concrete corbel connections to outside of MH on all main connections,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,4.5 - Form concrete benching inside manhole and ensure that benching is not flatter than 1 in 3 and haunching of intersecting pipes provide curved channel to ensure streamlined flow.,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
checkpoint,4.6 - Install stainless steel manhole safety steps and epoxy the back of the bolts and around the base of the step penetrations.,,,,,,,
label,Inspection Type - IP,,,,,,,
label,Comments - Attach Photos,,,,,,,
