type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,External Works,,,,,,
checkpoint,Location confirmed,,,,,,
checkpoint,Duct correct,,,,,,
checkpoint,Draw tape,,,,,,
checkpoint,Cages set to height,,,,,,
,,,,,,,
checklist-flat,Flush Boxes,,,,,,
checkpoint,Correct location,,,,,,
checkpoint,Correct height,,,,,,
,,,,,,,
checklist-flat,Floor Penetrations,,,,,,
checkpoint,Penetration/chase marked as per plan,,,,,,
checkpoint,Depth/width correct for conduit/floor box,,,,,,
,,,,,,,
checklist-flat,Power Circuit Second Fix,,,,,,
checkpoint,"Outlets installed, level and labelled",,,,,,
checkpoint,RCD outlets correct rating for space 10ma/30ma,,,,,,
checkpoint,Starters installed,,,,,,
checkpoint,Kitchen outlets/isolators/hw kits,,,,,,
checkpoint,Floor boxes fit off,,,,,,
,,,,,,,
checklist-flat,Cable Tray,,,,,,
checkpoint,Installed correct location,,,,,,
checkpoint,Installed correct height,,,,,,
checkpoint,Provided enough support,,,,,,
checkpoint,Cable tray bonded,,,,,,
,,,,,,,
checklist-flat,Power Circuit First Fix,,,,,,
checkpoint,Cable schedule,,,,,,
checkpoint,Cable size correct,,,,,,
checkpoint,Cabling to correct location as per plan,,,,,,
checkpoint,Position on elevations confirmed,,,,,,
checkpoint,Droppers / Starters wired,,,,,,
checkpoint,TV locations wired,,,,,,
,,,,,,,
checklist-flat,Mains,,,,,,
checkpoint,Cable type correct,,,,,,
checkpoint,Correct size confirmed,,,,,,
checkpoint,Length of tails,,,,,,
checkpoint,Lugs correct size / hole size,,,,,,
,,,,,,,
checklist-flat,Lighting Circuits First Fix,,,,,,
checkpoint,Cabling to correct location as per plan,,,,,,
checkpoint,Emergency lighting cabelled,,,,,,
checkpoint,Number of fittings correct,,,,,,
checkpoint,Local switch wire installed,,,,,,
checkpoint,Sensor control wire installed,,,,,,
checkpoint,Cabinet lighting confirmed / cabled,,,,,,
checkpoint,Lighting controls cabled,,,,,,
,,,,,,,
checklist-flat,Distribution Board,,,,,,
checkpoint,Location and height correct,,,,,,
checkpoint,Number of feeds in the board,,,,,,
textbox,No:,,,,,,
checkpoint,Number of bonding,,,,,,
textbox,No:,,,,,,
checkpoint,Mains cables in,,,,,,
checkpoint,Earth cables in,,,,,,
,,,,,,,
checklist-flat,Cable Ladder,,,,,,
checkpoint,Installed correct location,,,,,,
checkpoint,Provided enough support,,,,,,
checkpoint,Cable ladder bonded,,,,,,
,,,,,,,
checklist-flat,Catenaries,,,,,,
checkpoint,Supported correctly,,,,,,
checkpoint,Correct locations,,,,,,
,,,,,,,
checklist-flat,Submains,,,,,,
checkpoint,Correct size confirmed,,,,,,
checkpoint,Length of tails,,,,,,
checkpoint,Lugs correct size / hole size,,,,,,
,,,,,,,
checklist-flat,Lighting Circuits Second Fix,,,,,,
checkpoint,Correct light type installed,,,,,,
checkpoint,Correct number installed,,,,,,
checkpoint,Correct location,,,,,,
checkpoint,Local switching installed,,,,,,
checkpoint,Sensor installed,,,,,,
checkpoint,Emergency lighting type installed,,,,,,
,,,,,,,
checklist-flat,Body Protection First Fix,,,,,,
checkpoint,RCD cabling installed correctly,,,,,,
checkpoint,Earthing to in ceiling services,,,,,,
checkpoint,Earthing to benchtops / Taps,,,,,,
,,,,,,,
checklist-flat,MSB,,,,,,
checkpoint,Switchboard securly fastened,,,,,,
checkpoint,Switcboard bonded,,,,,,
checkpoint,Teminals correctly crimped,,,,,,
checkpoint,Lugs heat shrinked,,,,,,
checkpoint,Lugs torqued,,,,,,
checkpoint,Polarity correct,,,,,,
checkpoint,Test all cables,,,,,,
checkpoint,All labels installed,,,,,,
checkpoint,Test sheets complete,,,,,,
checkpoint,COC complete,,,,,,
checkpoint,ROI,,,,,,
,,,,,,,
checklist-flat,Cable Basket,,,,,,
checkpoint,Installed correct location,,,,,,
checkpoint,Installed correct height,,,,,,
checkpoint,Provided enough support,,,,,,
checkpoint,Cable basket bonded,,,,,,
,,,,,,,
checklist-flat,Distribution Board - Floor,,,,,,
checkpoint,Main switchboard (63 Amps),,,,,,
checkpoint,Number of circuit breakers (20 Amps),,,,,,
checkpoint,Number of RCD,,,,,,
checkpoint,Loop link completed,,,,,,
checkpoint,Earth tag done,,,,,,
checkpoint,Switchboard labelling done,,,,,,
checkpoint,Switchboard cover installed,,,,,,
,,,,,,,
checklist-flat,Body Protection Second Fix,,,,,,
checkpoint,RCD/Outlet labeling,,,,,,
checkpoint,Earthing terminated,,,,,,
,,,,,,,
checklist-flat,Data First Fix,,,,,,
checkpoint,Cabling to correct location as per plan,,,,,,
checkpoint,Cables to floor box,,,,,,
checkpoint,Data for TV locations,,,,,,
checkpoint,WAP locations wired,,,,,,
,,,,,,,
checklist-flat,Structural Earth Bonding,,,,,,
checkpoint,Cable type - Earth rebarcon cable,,,,,,
checkpoint,Type of connection - Exothermic connection,,,,,,
checkpoint,Location of connection with a stainless steel stubs,,,,,,
checkpoint,Comply with structural Earth bonding as per AS/NZS 3000,,,,,,
,,,,,,,
checklist-flat,Mains Earthing,,,,,,
checkpoint,Cable size correct,,,,,,
checkpoint,Location correct,,,,,,
checkpoint,Earth tagged ,,,,,,
checkpoint,Main earthing conductor dimension at correct depth,,,,,,
checkpoint,"Tobby box installed correctly, covered and secured",,,,,,
checkpoint,Earth clamps checked ,,,,,,
