resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Stage 1,,,,,,,,
Photos (1 - 30),checklist,,,,Pile 1 - P1:D12,Photos (1-30),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (31 - 60),checklist,,,,Pile 2 - P2:D12,Photos (31-60),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (61 - 90),checklist,,,,Pile 3 - P3:D12,Photos (61-90),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (91 - 120),checklist,,,,Pile 4 - P4:D12,Photos (91-120),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (121 - 150),checklist,,,,Pile 5 - P1:D13,Photos (121-150),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (151 - 180),checklist,,,,Pile 8 - P4:D13,Photos (151-180),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (181 - 210),checklist,,,,Pile 6 - H8:D9,Photos (181-210),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (211 - 240),checklist,,,,Pile 7 - H9:D8,Photos (211-240),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (241 - 270),checklist,,,,Pile 9 - H9:D9,Photos (241-270),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (271 - 300),checklist,,,,Pile 10 - H10:D8,Photos (271-300),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (301 - 330),checklist,,,,Pile 11 - H10:D9,Photos (301-330),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (331 - 360),checklist,,,,Pile 12 - H8:D5,Photos (331-360),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (361 - 390),checklist,,,,Pile 13 - H8:D6,Photos (361-390),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (391 - 420),checklist,,,,Pile 14 - H8:D7,Photos (391-420),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (421 - 450),checklist,,,,Pile 15 - H9:D5,Photos (421-450),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (451 - 480),checklist,,,,Pile 16 - H9:D6,Photos (451-480),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (481 - 510),checklist,,,,Pile 17 - H9:D7,Photos (481-510),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (511 - 540),checklist,,,,Pile 18 - H10:D5,Photos (511-540),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (541 - 570),checklist,,,,Pile 19 - H10:D6,Photos (541-570),,,,,,
Test Sheets,checklist,,,,,Test Sheets,,,,,,
Photos (571 - 600),checklist,,,,Pile 20 - H10:D7,Photos (571-600),,,,,,
