Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
a2f08286-710a-4c48-842b-f9b24a2c5960,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,02.01 - Traffic Management,,,
d85fd854-648d-4282-98e4-22b72ada923f,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,03.09 - Removal of Existing Drainage Structures and Concrete Slabs,,,
b14c810f-5497-49b2-b224-7bf526960f15,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,03.10 - Supply and Installation of Precast Concrete Culverts,,,
28a67325-19ce-4b5a-9680-10e854a3de37,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,03.11 - Installation of Culvert Components and Structures - Precast or In-Situ,,,
dc59357c-dfc0-4134-9faa-8160a54db3aa,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,03.22 - Subsoil Drainage,,,
c74be74a-082d-4297-9408-428d937cf7f6,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,03.35 - Rock Protection,,,
9f554c47-fcad-41bb-a335-90748da93620,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,04.07 - Clear and Grub,,,
0b688712-361a-41ff-8dcc-9906a53a71c8,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,04.09 - Unsuitable Material,,,
76248774-4b26-4cf5-a05e-e1b2fa4aa307,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,04.12 - Ground Surface Treatment,,,
9862b6ef-b102-41fa-86b5-bc5d3cfdaf17,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,04.13 - General Excavation,,,
6f4874d2-3c0b-4262-92c3-874475334445,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,04.14 - Embankment,,,
955052bb-ffa2-4e4d-9513-d5c2dc62ad54,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,04.181 - Subgrade Level,,,
15ec6c63-3a94-4a53-8d86-aef5c6174e69,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,05.01 - Unbound Pavement,,,
e401922b-a62d-464e-80e4-0226896fdcc6,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,10.01 - Plant Mixed Lightly Bound Pavements,,,
c8691e62-0884-4e98-8a9d-5f8e91b0c609,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,14.07 - Demolition of Road Furniture,,,
045b32fc-357d-4fb0-a286-d4703b751a5d,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,14.13 - Supply and Installation of Road Signs,,,
40db7355-135b-4333-9d45-e0ba8ba05d4e,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,14.20 - Installation of Steel beam Guardrail and End Treatments,,,
197e0334-b4c6-4d47-82e1-4cb720d2f444,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,16.01 - Landscape and Revegetation Works,,,
54bdc41d-388e-496f-b6cb-510e321978ea,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,28.01 - Contractor's Camp and Site Facilities,,,
ce4804f3-f46c-4a92-8ffe-cb5b82ee5f5f,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,45.01 - Road Surface Delineation,,,
4acd3925-f9b4-496a-b724-0623f107b7d3,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,51.01 - Environmental Management Systems,,,
fa2be4db-dbd7-4a53-a4f4-cb09b5cd7b6e,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,52.01 - Erosion and Sediment Control,,,
39f659b5-5257-4cfd-9ae1-21644f1c5c3b,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,70.01 - MRTS70 Concrete,,,
d48d7cb8-344f-4539-8d06-4e7ec1a9a29a,,no-status-not-started,,folder,TRUE,FALSE,Site QA,Kingston Rd,,,,
