type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Flashing / Capping Installation,,,,,,Sports Court Roof - Flashing/Capping Installation Checklist
section,Material Inspection,,,,,,
checkpoint,Apron Flashing 400mm - 0.61mm Colorbond Whitehaven,,,,,,
checkpoint,Apron Flashing 400mm notched - 0.61mm Colorbond Whitehaven,,,,,,
checkpoint,Gutter Apron Flashing - 300mm - 0.61mm Colorbond Whitehaven,,,,,,
checkpoint,Parapet Capping - 800mm - 0.61mm Colorbond Whitehaven,,,,,,
section,Installation,,,,,,
checkpoint,Flashings / Cappings: Straight and in correct plane.,,,,,,
checkpoint,Fixed adequately to hold flashing in place and prevent vibration in strong winds.,,,,,,
checkpoint,Adequate lap at joins.,,,,,,
checkpoint,Silicone sealed under laps and where necessary to make waterproof.,,,,,,
checkpoint,Rivets and fixings sealed where necessary,,,,,,
checkpoint,Adequate support to prevent buckling.,,,,,,
checkpoint,Area clean and free of debris,,,,,,
checkpoint,Materials in good condition,,,,,,
section,Signoffs,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,
text,Date:,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,
text,Site Supervisor: ,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,
text,Client Representative:,,,,,,
,,,,,,,
checklist,Box Gutter Installation,,,,,,Sports Court Roof - Box Gutter Installation Checklist
section,Material Inspection,,,,,,
checkpoint,Box Gutter - Insulated Membrane - Kingspan - 1200mm  girth,,,,,,
checkpoint,Box Gutter Brackets #3,,,,,,
checkpoint,Box Gutter Flashing - Colorbond,,,,,,
checkpoint,Membrane Gutter Stop Ends - up to 1200mm girth - fitted to gutter- 0.61mm Colorbond ,,,,,,
checkpoint,Box Gutter Expansion Join - welding of joins,,,,,,
checkpoint,Syphonic sump install,,,,,,
checkpoint,Syphonic overflow install,,,,,,
section,Installation,,,,,,
checkpoint,Gutter Brackets installed with fall as per Specification.,,,,,,
checkpoint,Insulation installed under gutter board,,,,,,
checkpoint,Gutter Board installed,,,,,,
checkpoint,Box gutter installed to sizes as shown in specification and drawings.,,,,,,
checkpoint,Sumps installed to correct locations and sizes as specified and as shown on drawings,,,,,,
checkpoint,Outlets installed to correct sizes.,,,,,,
checkpoint,Overflow outlets installed at each downpipe location and to correct size as indicated.,,,,,,
checkpoint,Gutter flashing installed.,,,,,,
checkpoint,Area clean and free of debris.,,,,,,
checkpoint,Materials in good condition,,,,,,
section,Signoffs,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Reinspection requested by Subcontractor,,,,,,
text,Date:,,,,,,
checkpoint,Non-Conforming Items to be Rectified,,,,,,
checkpoint,Follow up work satisfactorily,,,,,,
text,Site Supervisor: ,,,,,,
checkpoint,All items have been completed and demonstrated satisfactorily,,,,,,
text,Client Representative:,,,,,,
,,,,,,,
checklist,Parapet Wall Cladding,,,,,,Sports Court Roof - Parapet Wall Cladding Checklist
section,Material Inspection,,,,,,
checkpoint,Parapet Wall Cladding - 0.42mm Colorbond - Panelrib,,,,,,
checkpoint,Insulation - Wall Sarking - Proctor Wrap HTR,,,,,,
checkpoint,Metal Wall Cladding - Spandek Screws,,,,,,
checkpoint,Wall Cladding Top Hat - 0.75mm - 25mm Top Hat / Junction Stud,,,,,,
checkpoint,Parapet Wall Flashing - 0.61mm Colorbond - Wall Trim - 400mm,,,,,,
checkpoint,Soffit Flashing - 0.61mm Colorbond Coolmax Color to match Bright white - Soffit Trim 200mm,,,,,,
section,Installation,,,,,,
checkpoint,Is primary strucutre adequate to support cladding or secondary framing?,,,,,,
checkpoint,Top hats installed at correct spacings to meet Manufacturers recommendations.,,,,,,
checkpoint,Wall cladding fixed to sub frame as per Manufacturer's recommendations.,,,,,,
checkpoint,Wall cladding flashed to make watertight.,,,,,,
checkpoint,Area clean and free of debris,,,,,,
checkpoint,Materials in good condition,,,,,,
section,Signoffs,,,,,,
checkpoint,Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation,,,,,,
text,Checked and Signed by: ,,,,,,
checkpoint,Inspected and accepted by Authorized Representative,,,,,,
text,Checked and Signed by: ,,,,,,
