Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Level 1,dynamic,Level 1,Site QA
,,Level 2,dynamic,Level 2,Site QA
,,Level 3,dynamic,Level 3,Site QA
,,Level 4,dynamic,Level 4,Site QA
,,Level 5,dynamic,Level 5,Site QA
,,Level 6,dynamic,Level 6,Site QA
,,Level 7,dynamic,Level 7,Site QA
,,Level 8,dynamic,Level 8,Site QA
,,Level 9,dynamic,Level 9,Site QA
,Columns,,,,
,,Area clean/clear & substrate acceptable,,Area clean/ clear & substrate acceptable,Pre-Install
,,Window received in good condition,,Window received in good condition,Pre-Install
,,Site measure completed - Opening size correct,,Site measure completed - Opening size correct,Pre-Install
,,Waterproofing in place where applicable,,Waterproofing in place where applicable (i.e rebate),Pre-Install
,,All windows installed in correct location according to drawing,,All windows installed in correct location according to drawing provide,Installation & Handover
,,Sub-head & sub-sill install correctly & fully seal on sub-sill,,Sub-head and sub-sill install correctly and fully seal on sub-sill photos as below,Installation & Handover
,,Level plumb & correct height,,Level plumb & correct height,Installation & Handover
,,Fixings as 500mm spacing,,Fixings as 500mm spacing,Installation & Handover
,,Window - opening/closing freely & latching correctly,,Window - opening/closing freely & latching correctly,Installation & Handover
,,WINDOW JOCKEY SASH INSTALL & CHECK opening/closing,,WINDOW JOCKEY SASH INSTALL AND CHECK opening/closing freely & latching correctly,Installation & Handover
,,All Windows & small infill Installed & hardware correctly,,All Windows and small infill Installed and hardware correctly & area left clean/tidy - Attach photos below,Installation & Handover
,,Glass protection applied,,Glass protection applied,Installation & Handover
,,External Caulking,,External Caulking (Photo Require),Installation & Handover
