type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,INF-HSEQ CC0375-ITP-027 Guardrail and Fence - Rev.1,itp,,,,,INF-HSEQ CC0375-ITP-027 Guardrail and Fence - Rev.1,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,
label,Ref docs - Issued drawings / Site copy drawings,,,,,,,
label,Acceptance criteria - Check that you have the latest site and engineering drawings BEFORE starting each task/set of tasks.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,1.2 - Lot Traceability,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance criteria - Prepare a lot map for traceability of the work area,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Lot map,,,,,,,
checkpoint,1.3 - Material,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Correct class & type of rail or fence been supplied and free of defects,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,1.4 - Underlying Lot Conformance,,,,,,,
label,Ref docs - Underlying Lot ITP,,,,,,,
label,Acceptance criteria - Underlying services and/or assets have been installed prior to commencing works over and/or above.,,,,,,,
label,○ Refer underlying lot ITP(s),,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,1.5 - Set out,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Setout rail positions to the location and levels on the drawings. This shall be presented for inspection by the superintendent.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
section,2.0 Installation,,,,,,,
checkpoint,2.1 - Location and length,,,,,,,
label,Ref docs - Construction drawings,,,,,,,
label,Acceptance criteria - Length and location confirmed by the Superintendent,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,2.2 - Install,,,,,,,
label,Ref docs - Construction drawings,,,,,,,
label,Acceptance criteria - Guard rail or fence run been installed as per the relevant specifications and drawings,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
section,3.0 Conformance check,,,,,,,
checkpoint,3.1 - Survey Report,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 3.13],,,,,,,
label,Acceptance criteria - +/- 25mm Specified Level,,,,,,,
label,○ +/- 50mm Specified Line,,,,,,,
label,"○ Notwithstanding above specs, line and level of guard fence shall be adjusted where necessary to provide a smooth and even vertical and horizontal alignment",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - R,,,,,,,
label,HPP CON Key - R,,,,,,,
label,HPP QA Key - R,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Survey report,,,,,,,
checkpoint,3.2 - Acceptance and closure of non-conforming items,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 3.8],,,,,,,
label,Acceptance criteria - NCRs to be opened for non-conforming items and closed prior to closing construction lot.,,,,,,,
label,HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,HPP CON Key - H,,,,,,,
label,HPP QA Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
