Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Calorifier Periodic Test Record,,,,,Yes,Calorifier Periodic Test Record,8791a47e-0998-49d4-8fab-abc4e154bbf7
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Details:,,,,,,,
text,4d261301-279f-5a1b-a15e-d0537ddfff4c,,textbox,Date:,,,,,,,
text,dba1c1fc-6d93-5043-a9d9-9a12062e21a9,,textbox,Inspector:,,,,,,,
text,cde7680e-612a-54c8-bc92-c714902e5cda,,textbox,Location:,,,,,,,
text,3e3966d0-ceab-58d6-af96-ca4e44beaab2,,textbox,Serial Number:,,,,,,,
text,fa42814e-2a58-5250-bd7b-f83c714de0e0,,textbox,Barcode:,,,,,,,
text,13950ba2-779b-5de9-afec-b96c073dff89,,textbox,Year of Manufacturer:,,,,,,,
checkpoint-status,,,checkpoint,"Inspect Tank Connections for signs of wear, rust, corrosion - Inlet, Outlet, PTR, Drain, test/gauge point",,,,,,,
text,506eb8f1-d709-57f6-89ba-7b0be67601f0,,textbox,Observations:,,,,,,,
button,d1b949ca-e98e-5951-8a2e-70fa0f1dc1b6,,button,Are cassette/coil supplies fitted with test/drain points?,"Yes,No",,,,,,
button,fdf27224-2f97-5fe5-a1f6-f61daf3880bf,,button,"Are inlet/outlet valves in good order, can the unit be isolated?","Yes,No",,,,,,
text,1ae4f71c-32f8-51de-9eb9-3da43543239d,,textbox,Confirm operating pressure through cassette (if possible),,,kPa,,,,
radio,dcaec7d2-6049-5955-9043-d1404b59bff2,,radio,Confirm presence of back pressure through cassette (if possible),"Yes,No,Unable to check",,,,,,
button,f3b78c01-342b-59d5-a6cb-b64f2cb31fcd,,button,Is the lagging in good condition?,"Yes,No",,,,,,
checkpoint-no-status,,,checkpoint,Observations,,,,,,,
text,fbc91134-60ee-56b8-b7a9-dfd10b03580e,,textbox,Observations:,,,,,,,
text,038ce57b-101f-5869-b805-0d1438c56502,,textbox,Other Comments:,,,,,,,
