"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"/1","checklist-flat","Access control door","","Access control door",183,"2e3f0261-5896-429d-a911-29277a750f27"
,"checkpoint","Details",,,,
"6a3b2dee-c054-5283-bc28-cada25516a7d","textbox","Door Architectural Space Number",,,,
"f00b9812-87a2-51d6-bf4d-5adbcc01341b","textbox","Door Name",,,,
,"checkpoint","Lock type",,,,
"793d4234-430f-5b52-9f7f-06a1ab163d1c","dropdown","type","Double Mag lock, Single Mag lock, V-Lock, Automatic Door, Electric Mortise Lock, Electric Strike Lock",,,
,"checkpoint","Entry RDR:",,,,
"393eed2e-dc78-5499-a058-49c68be39f26","dropdown","type","Card Reader, Card + Pin Reader",,,
,"checkpoint","Exit Device",,,,
"1d4b69bc-944b-5db4-9556-5a168f94f002","dropdown","type","Card Reader, Card + Pin Reader, Rex Button, Free Handle Egress",,,
,"checkpoint","EDR",,,,
,"checkpoint","Functionality test",,,,
"b6a59160-298e-56ad-b50f-f96858a84efb","button","Door locks/unlocks when Overridden","Pass, N/A",,,
"8be282bc-4fd3-50bb-98f9-ffd4d927d325","button","Door unlocks when Card present to Entry Reader","Pass, N/A",,,
"66e66b25-4d34-54c4-83d5-3085de241a05","button","Door unlock when Rex Button pushed","Pass, N/A",,,
"b3297210-8eb4-5454-9165-6e675d0643eb","button","Door unlock when Card presented to exit reader","Pass, N/A",,,
"4deb1073-90c1-5735-aec3-22364ac0392f","button","Generates ‘open to long’ alarm","Pass, N/A",,,
"dd479540-bcf9-56cd-948d-2045682e2d86","button","Generates door ‘not locked’ alarm when not locked","Pass, N/A",,,
"339f0b9f-f277-5f5c-a674-61d651163deb","button","EDR cuts power to lock and gives alarm","Pass, N/A",,,
"eeb9f94c-d918-5db5-9f11-b0f1728f7b97","button","Generates ‘door forced&#39; alarm when door open w/o valid exit","Pass, N/A",,,
"100c2c85-4cbc-5aaa-8a67-d8ecbea53d30","button","Door Unlocks when Fire Interface relay in Security panel is de-energised","Pass, N/A",,,
"3d9f669a-d0b5-5c30-a7ab-70c650c753ff","button","Hold backs release on door locked","Pass, N/A",,,
"c92a2af5-4d91-5192-8e9d-4b540f445caf","button","Remote release unlocks door","Pass, N/A",,,
"efdd1dfd-fd5b-59be-a29b-253247c46467","button","REX/REN activates door opener to ‘open’ door","Pass, N/A",,,
"e71cf8db-e2d1-5b07-a00d-de85d9dd1807","button","‘Door’ icon available on site plan – (Gallagher)","Pass, N/A",,,
"ed497734-4ee6-59cf-8ef9-1464637ff742","button","Door ID Label Installed","Pass, N/A",,,
"7aab0a41-140f-5cb2-826b-7386d515cfc0","button","Door clearance after installing mag lock is greater than Building Code","Pass, N/A",,,
,"checkpoint","Any other comments",,,,
,"signoff","Signed by Technician",,,,

"/2","checklist-flat","Camera Maintenance and Commissioning","","Camera Maintenance and Comissioning",183,"f565cd60-d9fb-46d1-9656-33e6295745af"
,"checkpoint","Camera Number:",,,,
"8f60841b-6931-5540-8d20-a93a1d1176a2","textbox","Camera Number:",,,,
,"checkpoint","Camera specifications",,,,
"b94169c0-af76-5700-8d3b-360b9405003d","dropdown","Make/Model","2MP H5A Indoor, 2MP H5A Outdoor, 8MP H5A Internal, 8MP H5A External, H5A Multhead, 8MP H5A Bullet, Other",,,
"a673b663-394e-5f06-b297-7c63bd7c6c56","dropdown","Connected to","Local NVR, Other (please specify in comments)",,,
,"checkpoint","Image details",,,,
"58c925c8-b3ed-5a41-a5de-3cfd8d572a29","dropdown","Image","MPEG, H264, H265",,,
"d509079e-57f6-50ba-b06d-8ead04474cb2","dropdown","Recording","Motion, Alarm, Continuous",,,
"ab523d02-7bf8-5779-8a59-efd967a0ed34","dropdown","Resolution","1920 x 1080, 3840 x 2160, 2048 x 1536, other (please specify in comments)",,,
"fe2dedaa-660f-5822-9305-a368541adbec","textbox","FPS",,,,
"4d60f21f-0630-5bb3-9b9d-6579e45e7c27","dropdown","Bit Rate Control","Clean, Variable, Bad",,,
,"checkpoint","Insert Day Image",,,,
,"checkpoint","Insert Night Image",,,,
,"checkpoint","Camera Performance",,,,
,"checkpoint","Coverage - Desired coverage has been achieved",,,,
,"checkpoint","Image is in Focus",,,,
,"checkpoint","Depth of field - Image is sharp before/behind object in focus",,,,
,"checkpoint","Day/Night Mode - Switches to black/white on low light",,,,
,"checkpoint","Auto iris operation - compensates for varying lighting levels",,,,
,"checkpoint","Backlight compensation - compensates for excessive background light",,,,
,"checkpoint","White Balance - colour reproduction correct",,,,
,"checkpoint","PTZ Controls - pan, tilt, zoom and focus controls functioning correctly",,,,
,"checkpoint","Hardware checklist",,,,
"e958507d-723a-539f-8510-1d2960db9a48","dropdown","Mechanical Protection","Excellent, Very good, Good, Average, Poor - Repairs required, N/A",,,
"be22f4b4-e813-5093-a9c7-80c9e3e5248a","dropdown","Enviromental Protection","Excellent, Very good, Good, Average, Poor - Repairs required, N/A",,,
"c53036ed-84dc-5bf5-88b4-3155e68cbd23","dropdown","Anti-Tamper Devices","Excellent, Very good, Good, Average, Poor - Repairs required, N/A",,,
"f0fa93ab-c70c-5de9-b5be-759b6b35eab1","dropdown","Mounting","Excellent, Very good, Good, Average, Poor - Repairs required, N/A",,,
"f3558095-1ac4-5caa-b747-a1085d17917f","dropdown","Cable Entries","Excellent, Very good, Good, Average, Poor - Repairs required, N/A",,,
