resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,First Fix - Ceilings,,,,,,,,
,step,,,,L-00,,,,,,,
,step,,,,,ZONE 01,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00FHO005 Airlock - Entry,,,,,
,step,,,,,ZONE 02,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00TRA033 Stairs Circ,,,,,
,step,,,,,ZONE 03,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00CLA003 Reception/Clerical (Antenatal),,,,,
First Fix Ceilings Checklist,checklist,,,,,,00CLA007 Waiting - Antenatal,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00CLB038 Meeting 20m2,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00CLB049 Corridor,,,,,
,step,,,,,ZONE 04,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00ENG086 Comms,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00FHO001 Airlock,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00RTO001 Retail,,,,,
,step,,,,,ZONE 05,,,,,,
,step,,,,,ZONE 06,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00TRA014 Corridor,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00TRC005 Clean Utility/Medication - Sub,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00TRC019 Interview,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00TRC025 Patient bay - Holding 9m2,,,,,
,step,,,,,ZONE 07,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00CLA040 Medication - Sub,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00CLB012 Medication Room,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00CLB051 Corridor,,,,,
,step,,,,,ZONE 08,,,,,,
,step,,,,,ZONE 09,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00TRA037 Stairs Circ,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00WCO001 Seating - Informal,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00ECCO021,,,,,
,step,,,,,ZONE 10,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00ENG022 EDB,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00ENG039 Comms,,,,,
First Fix Ceilings Checklist,checklist,,,,,,00TRA028 Lift 03,,,,,
,step,,,,,ZONE 11,,,,,,
,step,,,,L-01,,,,,,,
,step,,,,,ZONE 01,,,,,,
,step,,,,,ZONE 02,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01TRA032 Stairs Circ,,,,,
,step,,,,,ZONE 03,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLE065 Rec 1,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLP001 Wait 10,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01TRA046 Corridor,,,,,
,step,,,,,ZONE 04,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLC047 Play,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01ENG018 Comms,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01TRA016 Lift 2,,,,,
,step,,,,,ZONE 05,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01RAP005 Wait 30,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01RAP087 Corridor,,,,,
,step,,,,,ZONE 06,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLC010,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLC051 Corridor,,,,,
,step,,,,,ZONE 07,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01RAP035 CT Rm,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01RAP059 Med Rm,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01RAP088 Corridor,,,,,
,step,,,,,ZONE 08,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLC026 St Equip,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLC031 Med Rm,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01CLC053 Corridor -P.T Areas,,,,,
,step,,,,,ZONE 09,,,,,,
,step,,,,,ZONE 10,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01ENG061 Comms,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01TRA006 Corridor,,,,,
First Fix Ceilings Checklist,checklist,,,,,,01TRA017 Lift 3,,,,,
,step,,,,L-02,,,,,,,
,step,,,,,ZONE 01,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02CLD052 Med Rm,,,,,
,step,,,,,ZONE 02,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02TRA034 Stairs Circ,,,,,
,step,,,,,ZONE 03,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02CLD031 Bay Ht/Wt,,,,,
,step,,,,,ZONE 04,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02CLD002 Reg Kiosk,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02TRA022 Lift 2,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02ENG024 Comms,,,,,
,step,,,,,ZONE 05,,,,,,
,step,,,,,ZONE 06,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02TRA003 Corridor Pub,,,,,
,step,,,,,ZONE 07,,,,,,
First Fix Ceilings Checklist,checklist,,,,,,02CLE051 Med Rm,,,,,
