Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,RW05 - 6 20/9,,rw05 - 6 20/9,
,,RW05 - 7 20/9,,rw05 - 7 20/9,
,,RW05 - 8 21/9,,rw05 - 8 21/9,
,,RW05 - 9 21/9,,rw05 - 9 21/9,
,,RW05 - 10 21/9,,rw05 - 10 21/9,
,,RW05 - 11 21/9,,rw05 - 11 21/9,
,,RW05 - 12 20/9,,rw05 - 12 20/9,
,,RW05 - 13 20/9,,rw05 - 13 20/9,
,,RW05 - 14 19/9,,rw05 - 14 19/9,
,,RW05 - 15 16/9,,rw05 - 15 16/9,
,,RW05 - 16 15/9,,rw05 - 16 15/9,
,,RW05 - 17 14/9,,rw05 - 17 14/9,
,,RW05 - 18 8/9,,rw05 - 18 8/9,
,,RW05 - 19 13/9,,rw05 - 19 13/9,
,,RW05 - 20 19/9,,rw05 - 20 19/9,
,,RW05 - 21 7/9,,rw05 - 21 7/9,
,,RW05 - 22 16/9,,rw05 - 22 16/9,
,,RW05 - 23 12/9,,rw05 - 23 12/9,
,,RW05 - 24 15/9,,rw05 - 24 15/9,
,,RW05 - 25 6/9,,rw05 - 25 6/9,
,,RW05 - 26 14/9,,rw05 - 26 14/9,
,,RW05 - 27 9/9,,rw05 - 27 9/9,
,,RW05 - 28 5/9,,rw05 - 28 5/9,
,,RW05 - 29 01/09,,rw05 - 29 01/09,
,,RW05 - 30 13/9,,rw05 - 30 13/9,
,,RW05 - 31 5/9,,rw05 - 31 5/9,
,,RW05 - 32 12/9,,rw05 - 32 12/9,
,,RW05 - 33 02/09,,rw05 - 33 02/09,
,,RW05 - 34 02/09,,rw05 - 34 02/09,
,,RW05 - 35 7/9,,rw05 - 35 7/9,
,,RW05 - 36 01/09,,rw05 - 36 01/09,
,,RW05 - 37 31/8,,rw05 - 37 31/8,
,,RW05 - 38 31/8,,rw05 - 38 31/8,
,,RW05 - 39 6/9,,rw05 - 39 6/9,
,,RW05 - 40 26/8,,rw05 - 40 26/8,
,,RW05 - 41 30/8,,rw05 - 41 30/8,
,,RW05 - 42 29/8 - REJECT,,rw05 - 42 29/8 - reject,
,,RW05 - 43 24/8,,rw05 - 43 24/8,
,,RW05 - 44 26/8,,rw05 - 44 26/8,
,,RW05 - 45 29/8,,rw05 - 45 29/8,
,,RW05 - 46 23/8,,rw05 - 46 23/8,
,,RW05 - 47 20/8/22,,rw05 - 47 20/8/22,
,,RW05 - 48 19/8,,rw05 - 48 19/8,
,,RW05 - 49 1/2,,rw05 - 49 1/2,
,,RW05 - 42 22/9 - REMAKE,,rw05 - 42 22/9 - remake,
,,RW05 - 53 8/2,,rw05 - 53 8/2,
,,RW05 - 55 8/2,,rw05 - 55 8/2,
,,RW05 - 51 8/2,,rw05 - 51 8/2,
,,RW05 - 52 7/2,,rw05 - 52 7/2,
,,RW05 - 50 9/2,,rw05 - 50 9/2,
,,RW05 - 54 13/2,,rw05 - 54 13/2,
,Columns,,,,
,,Information Complete,,information complete,
,,Concrete Volume,Concrete Volume,information complete,
,,Concrete Strength,Concrete Strength,information complete,
,,Prepour,,prepour,
,,Length/Width/Thickness/Cutouts,,length/width/thickness/cutouts,
,,Square,,square,
,,Edge Details & Rebates,,edge details & rebates,
,,"Cast in items (Inserts, Weldplates)",,"cast in items (inserts, weldplates)",
,,Main Reinforcing,,main reinforcing,
,,Starters,,starters,
,,Stirrups,,stirrups,
,,Lifters,,lifters,
,,Mould Cleaned & Oiled,,mould cleaned & oiled,
,,Tie wire Trimmed,,tie wire trimmed,
,,Rugasol,,rugasol,
,,Drawings & General Photos,,drawings & general photos,
,,Concrete,,concrete,
,,Concrete results obtained,,concrete results obtained,
,,Concrete Docket Attached (photo),,concrete docket attached (photo),
,,Concrete Docket Number,Concrete Docket Number,concrete docket attached (photo),
,,Post Pour,,post pour,
,,Post pour Complete,,post pour complete,
,,Release Date,Release Date,post pour complete,
,,Release Strength,Release Strength,post pour complete,
,,Remedial Required,,remedial required,
,,Mould Face Finish,,mould face finish,
,,Near Face Finish,,near face finish,
,,Cast -In/Inserts/Penetrations,,cast -in/inserts/penetrations,
,,Starter lengths/Positions,,starter lengths/positions,
,,Approved,,approved,
,,Mill certificate attached,,mill certificate attached,
