Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Rehabs,,,,,
,Scope,,,rehabs,
,Rows,,,,
,,Rehabs,dynamic,rehabs,
,Columns,,,,
,,1. Procurement,,1. procurement,
,,1. Procurement - Design,,1. Procurement - Design,
,,1. Procurement - Materials: M/4 AP40 Basecourse Material,,1. Procurement - Materials: M/4 AP40 Basecourse Material,
,,1. Procurement - Materials: Geotextile,,1. Procurement - Materials: Geotextile,
,,2. Pre-Implementation,,2. pre-implementation,
,,3. Construction - Pre-treatment Digouts,,3. construction - pre-treatment digouts,
,,4. Construction - Granular make up and In-situ Modification,,4. construction - granular make up and in-situ modification,
,,5. Chip Sealing - 5.1. Procurement,,5. chip sealing - 5.1. procurement,
,,5. Chip Sealing - 5.2. Construction,,5. chip sealing - 5.2. construction,
,,5. Chip Sealing - 5.3. Post Construction,,5. chip sealing - 5.3. post construction,
,,6. Close Out,,6. close out,
