Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
63e54f5b-282c-4af6-aecf-876e5c12c379,checklist,QA 8_Below Ground Pipework Checklist - Sewer - NMH,,Below Ground Pipework Checklist - Sewer,,
91bcd7ac-18ab-4180-b87f-58ddea93fc34,section,Details,,,,
ebfc9db2-a6a1-4f7d-b589-14c64700266f,checkpoint,LendLease Permits Issued,,,,
9f4630ac-f1a2-4601-bdfd-b2f01ee4f19b,checkpoint,Set out pits depths and trench runs.,,,,
5e98f1b0-8b66-5eec-b278-6e2be52e762d,note,As per DRG#,,,,
73b36896-6cb2-50c5-8adc-893cd50612ad,textbox,Drawing No.:,,,,
2a9cdea1-8703-40dd-8510-fbe283cc69d7,checkpoint,Pipes and fittings comply with relevant Authority and Specification.,,,,
bdd6b96d-73f5-5832-974d-4f81061a60bc,note,Spec#: AS3500,,,,
c3c27ccc-fe26-5b00-894d-4b3758379289,textbox,Material used,,,,
e391c9b6-194a-425f-8acc-7ee75ac58edc,checkpoint,Bedding placement and compaction and material meets specification.,,,,
40051253-be0c-572d-8853-82346b1b5076,note,Spec#: AS3500 and Hydraulic Specification,,,,
db9241d5-83d0-4c3f-a31a-d30ff73a41ee,checkpoint,Laying and jointing of pipes R.Ls and falls,,,,
5c2ec4cc-071c-5af3-95d4-2503e6f647f8,note,AS3500,,,,
299b4869-2488-5b37-9f51-f823430f580e,note,RLs as per hyd drgs,,,,
af7f5841-0f53-42d2-aa94-9660a2ff194a,checkpoint,Connections to pits and existing services,,,,
937f0538-6438-458d-9866-2a30840640a7,checkpoint,Hydrostatic tests are carried out as required.,,,,
3ac827b6-11f4-58b5-ad6c-bd40730197bb,button,Air or Water?,"Water,Air",,,
4279fd4e-8d50-5ad9-a835-fe2b17b0e768,note,Inspected and recorded by Independent Certifier or PIC (See attached),,,,
eb7b06ef-f1f7-4394-b54a-dcba673c26ac,checkpoint,Mirror tests are completed if required.,,,,
2c087100-f618-4c56-9d1f-c9d75b1a4f18,checkpoint,Placement and compaction of backfill and material meets spec.,,,,
630d9e6c-9aa8-4488-8246-d77e174f26b2,checkpoint,Temporary cover provided to open drain.,,,,
ae0c0310-ea1c-41bb-ae98-e4c17ff01cff,checkpoint,PVC/ Plastic caps to open ends,,,,
ad0cafdf-36c5-4406-be47-0322b8ca4636,checkpoint,As built information updated onto drawings,,,,
c03dba40-4097-5e4c-a633-10ed5f6eae6e,note,Ongoing,,,,
b7c235d7-a332-582e-be3a-2a41809c7490,note,To be provided,,,,
9bdd10e3-9d29-486d-befc-704efd0c8ba1,checkpoint,Sign Off,,,,
876148c5-f961-58b0-9514-53fa5decab58,button,Geschke Group Signature added below,"Yes,No,N/A",,,
44df2575-9ed7-52c1-aa52-f48beb40d559,button,LendLease Signature added below,"Yes,No,N/A",,,
10105dbd-f030-52cf-9783-3d34fcc9d941,button,ARUP Group Signature added below,"Yes,No,N/A",,,
