Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
H&S - Daily Prestart,,,,,
,Scope,,,Daily Pre Start/Works,
,Rows,,,,
,,Daily Pre Start/Works,dynamic,Daily Pre Start/Works,
,Columns,,,,
,,Daily pre start meeting completed,,Daily pre start meeting completed,
,,Date,Date,Daily pre start meeting completed,
,,Time,Time,Daily pre start meeting completed,
,,Location of work being performed,Location of work being performed,Daily pre start meeting completed,
,,"Area clear, tidy, dry, accessible & well lit",,"Is the area clear, tidy, dry, accessible and well lit? (take multiple photos of installation area)",
,,Delivery inspection,,Delivery inspection (Take a photo of the delivery taking place and of delivery docket) (*note: list all items not delivered),
,,Delivery/delivery docket matches the order placed,,Does the delivery/delivery docket match the order placed? (*note: list all items not delivered),
,,Correct tools ready for today's tasks,,Are the correct tools ready for today's tasks?,
,,Power tool batteries on charge,,Are Power tool batteries on charge?,
,,Threading machine/drop saw/pipestand set up & ready,,"Is the threading machine, drop saw and pipestand set up and ready for use?",
,,All leads suspended off the ground/plugged into RCD/test & tagged,,"Are all leads suspended off the ground, plugged into an RCD and test & tagged in date?",
,,Correct height ladders being used for today's tasks,,Are the correct height ladders being used for today's tasks?,
,,Correct mandatory PPE on,,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,Project Manager,Project Manager,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,Any issues from the previous day,Any issues from the previous day,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,Unfinished works from the previous day in the area of works?,Any unfinished works from the previous day in the area of works?,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,First aiders on site today,First aiders on site today,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,Who are you working with today?,Who are you working with today?,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,Today's tasks/jobs,today's tasks / jobs,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,Any unfinished tasks/jobs from today's items?,Any unfinished tasks / jobs from today's items? (list the items unfinished & explain why the tasks were not finished),"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,Attendees,Attendees,"Do you have the correct mandatory PPE on? (Hard Hat, Hi Vis shirt/jumper/jacket, Steel toe Boots, Safety Glasses, Safety gloves and Ear Plugs?",
,,,,,
H&S - Toolbox Meeting Minutes,,,,,
,Scope,,,Toolbox Meeting,
,Rows,,,,
,,Toolbox Meeting,dynamic,Toolbox Meeting,
,Columns,,,,
,,Toolbox signed off - Attach an forms,,Toolbox signed off - Attach an forms,
,,Toolbox Talk Location,Toolbox Talk Location,Toolbox signed off - Attach an forms,
,,Person Conducting Toolbox Talk,Person Conducting Toolbox Talk,Toolbox signed off - Attach an forms,
,,Date,Date,Toolbox signed off - Attach an forms,
,,Time am / pm,Time am / pm,Toolbox signed off - Attach an forms,
,,Actions from last meeting,Actions from last meeting,Toolbox signed off - Attach an forms,
,,Injuries last week,Injuries last week,Toolbox signed off - Attach an forms,
,,Near misses last week,Near misses last week,Toolbox signed off - Attach an forms,
,,Safety Items discussed,Safety Items discussed,Toolbox signed off - Attach an forms,
,,Comments from the floor,Comments from the floor,Toolbox signed off - Attach an forms,
,,Upcoming works for the week,Upcoming works for the week,Toolbox signed off - Attach an forms,
,,New Business items to discuss,New Business items to discuss,Toolbox signed off - Attach an forms,
,,Attendees,Attendees,Toolbox signed off - Attach an forms,
,,Attendance verified,,Attendance verified,
