"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"","7343cd3b-5934-4d6f-aca7-431664d21de0","checklist","A/C Checklist Commissioning [F]","","A/C Checklist Commissioning [F]",0,"3d48899a-ed42-419b-997e-ba2847c1ad42"
"","7b3e6aec-3786-42e1-bbf3-e876d13689ee","section","A/C Checklist Commissioning",,,,
"","e3ccfa3f-d5f6-431a-b9bc-083df8ad2926","checkpoint","Refrigeration lines have been pressurised and have maintained pressure for more than 24hrs?",,,,
"","ed6e01db-2407-40fb-88e3-95d2de33d65f","checkpoint","Refrigerant lines have been vacuumed to 500 microns and maintained the vacuum?",,,,
"","b1fc08eb-029f-4bdc-a6ef-fd46a9e69301","checkpoint","Indoor unit drains have been terminated to the tundish point?",,,,
"","e94795d9-fc86-40a6-a768-078b3574e411","checkpoint","Outdoor unit drains have been terminated to the tundish point?",,,,
"","e4fbfc69-b8fa-473c-aca8-89a1bf85eca5","checkpoint","Indoor unit flare connection has been properly insulated with specified insulation?",,,,
"","6e7683f7-f90e-424b-9a13-ae41bfc7132f","checkpoint","Indoor unit drain connection point has been securely fastened and sealed?",,,,
"","baa247ea-8088-4055-9449-2fffc95f4c54","checkpoint","A/C System Flows checked as per mechanical drawings?",,,,

"","ece87170-63c7-42c1-a891-65801d77d686","checklist","Apartment Fitoff Checklist [E]","","Apartment Fitoff Checklist [E]",133,"27502bdf-a2a9-4c9c-9f38-f37fe5ac12a9"
"","0beae36b-4090-433e-82c5-044aed6a33ac","section","Apartment Fitoff",,,,
"","875f06ff-5f6f-416c-8db5-19c7fe4afc13","checkpoint","AC grille to living room installed with no defect",,,,
"","71da0768-3d64-44bd-8b11-167de9d969f0","checkpoint","AC grille to bedroom installed with no defect",,,,
"","a47f8d4c-65da-46b1-9745-160d03bba5cb","checkpoint","Return Air grille installed as per RCP drawings",,,,
"","af157d69-e7cc-4c81-bd22-b2ed6938aa46","checkpoint","Range hood duct connected and taped to ensure air tight",,,,
"","ae82fbf1-21a8-487a-8cea-d1cbed016f28","checkpoint","AC Controller installed as per RCP drawings",,,,
"","49b18d1a-8381-47ca-9be6-a9c4b3f61294","checkpoint","Condensation drain is connected to Tundish point 10 mm air gap is provided at the connection point",,,,
"","6ca1e44b-b0a5-4b8a-a01f-e6e1ef4c991b","checkpoint","Ensuite Exhaust fans installed and plugged in as per mechanical drawings",,,,
"","e0400c6f-77c2-41ad-be82-e36746c2377f","checkpoint","Toilet Exhaust fans installed and plugged in as per mechanical drawings",,,,
"","3a76340f-fdde-4c65-b8e5-6bb37bbcaa05","checkpoint","Ensuite exhaust grilles installed",,,,
"","f12a91c1-f0c1-423f-b114-b2ec24ef59fc","checkpoint","Toilet exhaust grilles installed",,,,
"","1c9d6625-dcd0-463a-ba4d-bcc724ec90bf","checkpoint","Laundry Exhaust fans installed and plugged in as per mechanical drawings",,,,
"","bd982126-5ae3-41fa-8a54-0215b3ba0c6a","checkpoint","Laundry exhaust grilles installed",,,,
"","044532b4-6807-4794-9596-5cb8d872933d","checkpoint","Access panels placed as per drawings",,,,
"","32229dcb-1f5e-412c-9a83-3b3c92322eeb","checkpoint","Condenser unit installed, refrigeration pipes are connected , all gaps to insulation is sealed and pipes are not kinked",,,,
"","1e2541f1-6431-4f42-bdae-61f1093b0588","checkpoint","External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall , photo evidence provided for below 1.Box sealed internally and the gap between the box and wall is sealed 2.Louver flanges sealed to the external box",,,,

"","81b750bd-ee96-4934-9e09-96cc164dd1de","checklist","Ceiling Closure Checklist 1 Rough In [B]","","Ceiling Closure Checklist 1 Rough In [B]",133,"f5b030f1-1d2c-4688-b586-b415cdcd55cc"
"","e9bce415-6bd3-4e82-89a5-a017cd90484a","section","Air Conditioning:",,,,
"","0e8f3cb9-6455-4056-a351-95abdec6ab1b","checkpoint","Air Conditioning",,,,
"","e6386f56-be88-5b7e-9ddd-bb5bd86fe61d","textbox","Inspection Date:",,,,
"","68855451-20e0-43d8-9af4-cf37cdd3be33","checkpoint","FCUs are installed and other services are not impeding access to fan coil?",,,,
"","12238523-fc46-4bff-8b69-289dfaee9afe","checkpoint","FCU filter track and filters are installed and nearby service is not impede filter access?",,,,
"","bbb76c56-ee48-4c54-ab57-b5c77ba5ac8f","checkpoint","Wiring connected to indoor unit electrical box?",,,,
"","f1de983a-1f21-49b8-95ba-7ed23e14bae1","checkpoint","Condensate line has 2% fail towards the tundish and has support every 1m-1.5m?",,,,
"","649bd927-be46-47db-8be4-581498b30358","checkpoint","Refrigeration lines supported by pipe clamps to avoid damage the insulation?",,,,
