resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,BUILDING-B,,,,,,,,
,,step,,,,Level-2,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B201,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B202,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B203,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B204,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B205,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B206,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B207,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-3,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B301,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B302,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B303,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B304,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B305,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B306,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B307,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-4,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B401,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B402,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B403,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B404,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B405,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B406,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B407,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-5,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B501,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B502,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B503,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B504,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B505,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B506,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B507,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-6,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B601,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B602,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B603,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B604,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B605,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B606,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B607,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-7,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B701,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B702,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B703,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B704,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B705,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B706,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B707,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-8,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B801,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B802,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B803,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B804,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B805,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B806,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-9,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B901,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B902,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B903,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B904,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B905,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B906,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-10,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1001,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1002,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1003,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1004,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1005,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1006,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-11,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1101,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1102,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1103,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1104,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1105,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1106,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-12,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1201,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1202,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1203,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1204,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1205,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1206,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-13,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1301,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1302,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1303,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1304,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1305,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1306,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-14,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1401,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1402,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1403,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1404,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1405,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1406,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-15,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1501,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1502,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1503,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1504,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1505,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1506,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-16,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1601,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1602,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1603,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1604,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1605,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1606,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-17,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1701,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1702,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1703,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1704,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1705,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1706,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-18,,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1801,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1802,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1803,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1804,,,,,,
Apartment Fitoff Checklist [E],Sign Off,folder-with-checklists,,,,,B1805,,,,,,
Common Area Fitoff Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
