"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e0416b97-8726-477e-97c5-b6f4c854d753","","fail","","folder","TRUE","FALSE","Rough In"
"676b8f0a-7e87-4a27-964a-7b3cea69fa29","","fail","","folder","TRUE","FALSE","Rough In","BUILDING-A"
"724a4f23-fd82-4c1e-b813-0d1c4c799558","","fail","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-2"
"5708f525-6713-45e1-bd32-644fa41e0d80","","fail","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-2","Apartment Wall Closure"
"7db19a83-804f-4432-8965-7a1d28a494d7","","pass","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-2","Apartment Wall Closure","A208"
"14a0967f-197a-4538-9bec-ccbabdd38fd7","","fail","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-2","Apartment Ceiling Closure","A216"
"5816c9cc-7dc3-4729-a462-ea66704ae81f","","fail","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-2","Apartment Ceiling Closure","A216","Ceiling Closure Checklist 1 Rough In [B]"
"f89a05f9-477b-40a0-98fb-ce306ecd98d5","","pass","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-2","Apartment Ceiling Closure","A216","Sign Off"
"1f8e6c3d-e44d-4c32-bc92-a99d838f8de0","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-2","Common Area"
"82886d44-3307-4e36-965c-cfc6f5ec4b5d","","not-started","Duct Installation Checklist [C]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-2","Common Area","Duct Installation Checklist [C]"
"82f81df1-7505-466d-84d1-cfb03fa648c7","","not-started","Lobby Area [J]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-2","Common Area","Lobby Area [J]"
"c2eaf01f-1496-49cf-b40d-ed7e347575ad","","not-started","Ducting-Common Area [K]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-2","Common Area","Ducting-Common Area [K]"
"4a3738af-2fa0-4c53-81a7-1762500ed522","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-2","Common Area","Sign Off"
"48b115a2-1f34-424e-a70a-8b790d3498b4","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3"
"862164c7-588d-4d53-a370-241940c706c7","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure"
"df56fb7c-2190-42f6-bab3-0914285d003d","","pass","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A308"
"c7860cab-58e7-4dc5-89d6-c6d806408103","","pass","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A308","Wall Closure Checklist 1 Rough In [A]"
"29d423f4-785c-436a-b5d9-18dab03c96fe","","pass","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A308","Sign Off"
"0b3a6572-ee6d-4b90-b8ae-a1010f6d8c1c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A309"
"762b2a45-b344-4146-8da2-24be4273706d","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A309","Wall Closure Checklist 1 Rough In [A]"
"5c43a943-4883-458a-a350-fcb502cfa44a","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A309","Sign Off"
"9abbb093-3400-4211-9ceb-b81146c6fc65","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A310"
"24693b58-a5e1-44cc-b0e2-deeb73298ce7","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A310","Wall Closure Checklist 1 Rough In [A]"
"bfa26bbe-1fb8-415a-9b3b-1d25adac80a5","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A310","Sign Off"
"24d2f4c4-34ef-4679-91b3-cbcd70420dc7","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A311"
"834ee5cb-50e0-4eb0-abf8-34ddc1502b9d","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A311","Wall Closure Checklist 1 Rough In [A]"
"67c1f969-4468-4a18-beb2-7d16df0bbbc3","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A311","Sign Off"
"860afefc-b741-43f6-9638-0efa87d5342b","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A312"
"b300bc61-9758-48fb-b511-7da3d50c5b8a","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A312","Wall Closure Checklist 1 Rough In [A]"
"4a4b0ed1-ca50-438a-ae6e-d5743838143e","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A312","Sign Off"
"1b0eac49-d73c-413d-8ccf-4cfdd2ec08de","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A313"
"9cafad56-8e53-4b00-a2d6-b64d1e30d0ce","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A313","Wall Closure Checklist 1 Rough In [A]"
"5036191e-2020-4ff7-b978-689a6a52f6ed","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A313","Sign Off"
"a84b739a-6227-418f-a15b-aa7db566b417","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A314"
"1281f4db-e2ff-4c36-aed8-b00689e6d452","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A314","Wall Closure Checklist 1 Rough In [A]"
"14efae2f-b1ee-42a6-8158-2ee43e349076","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A314","Sign Off"
"735d5020-6053-4d82-be57-f1ea6def71a1","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A315"
"d54a4956-d1b3-46c3-aae4-1fab4a14856f","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A315","Wall Closure Checklist 1 Rough In [A]"
"5b9b10ae-baa9-4274-9223-ce7ce59d31ff","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A315","Sign Off"
"b285c5ac-c375-4b82-9b0e-e175c8a1b14e","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A316"
"7c6f24c9-85fd-4a11-83a8-9dcd9e7a4c9e","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A316","Wall Closure Checklist 1 Rough In [A]"
"6ae8bf74-9bb8-4b60-adab-4b25f4ce4165","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A316","Sign Off"
"a06d48a4-5eca-4c03-b612-4c8714b854fe","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A317"
"0d15d6f1-12ac-4e6c-9a92-48a6a8101405","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A317","Wall Closure Checklist 1 Rough In [A]"
"c18613bb-9b40-4b1e-93aa-4cd211318c38","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Wall Closure","A317","Sign Off"
"2f6930bb-d4d1-4b4c-8a01-45944b502755","","work-in-progress","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure"
"3cb98242-1aed-4531-abdc-7737181f8760","","pass","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A308"
"f6f00be1-800e-48f1-b78e-c38e627d79e6","","pass","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A308","Ceiling Closure Checklist 1 Rough In [B]"
"87559ba1-6db0-431d-a0f3-0883f6d867b2","","pass","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A308","Sign Off"
"e00819dd-94ec-4402-91af-8b5fc45ca6d7","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A309"
"8a918b2c-ba3c-4588-a4e7-121aa774b9af","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A309","Ceiling Closure Checklist 1 Rough In [B]"
"58ee71e9-87d3-423d-9f52-b2616d834d29","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A309","Sign Off"
"6f128c70-d8f7-43a8-9b50-4dc5d201c96d","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A310"
"443e3469-1a18-410a-ad6f-dfafb29083c4","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A310","Ceiling Closure Checklist 1 Rough In [B]"
"f6310949-cd26-452f-aca6-f6b034845550","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A310","Sign Off"
"1b21426c-da2a-44c0-8215-e407bdf85ce3","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A311"
"6b49ddb1-5333-4f09-8966-1c93eb59105f","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A311","Ceiling Closure Checklist 1 Rough In [B]"
"b2510330-b4ff-437e-bea5-ff51b9eaeb37","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A311","Sign Off"
"d4f63594-4609-4d0c-a8c1-8b809ac50086","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A312"
"2c887021-2488-46c2-b9dc-bc3a79518656","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A312","Ceiling Closure Checklist 1 Rough In [B]"
"3f4ce96d-807e-472f-bf88-d5bc889e1952","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A312","Sign Off"
"f3b6cafe-3e14-409c-8097-1dfc062ff611","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A313"
"8ad1d680-6669-4235-a017-181e73584ecd","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A313","Ceiling Closure Checklist 1 Rough In [B]"
"8fe18ecc-f30b-4d12-84e9-1fca98c38fc2","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A313","Sign Off"
"1344ed5b-72ee-425a-912e-17ee8cd7b72f","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A314"
"c07f5f92-497d-4842-8548-db4d37056925","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A314","Ceiling Closure Checklist 1 Rough In [B]"
"4a301c86-9b7b-457f-9ff3-8b1adcbd2c06","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A314","Sign Off"
"a12246db-dec0-4ecd-bd31-4055c4422eab","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A315"
"281d0835-012f-4735-a738-e87b85a2f5e7","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A315","Ceiling Closure Checklist 1 Rough In [B]"
"fcdb18df-e0ba-4204-b61d-724a2fb26c0c","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A315","Sign Off"
"6ca098e6-cc94-4888-b1fa-07092ae07977","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A316"
"e8daca57-6a9a-4604-b432-30ba48581413","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A316","Ceiling Closure Checklist 1 Rough In [B]"
"bbf0e7ee-d0fb-4b37-ab9c-23c5f1fae696","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A316","Sign Off"
"8c0f6efc-ef19-4ca3-9af8-519136a054fa","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A317"
"0db71417-e811-4a3f-8709-a70fc9d5a48d","","not-started","Ceiling Closure Checklist 1 Rough In [B]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A317","Ceiling Closure Checklist 1 Rough In [B]"
"06b0bcef-0b1e-4be3-b6eb-363e383547c8","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Apartment Ceiling Closure","A317","Sign Off"
"efa1f8d4-7062-4ecf-948e-94174a73df9a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-3","Common Area"
"e50edaee-3421-483f-b0db-6ea3e4286879","","not-started","Duct Installation Checklist [C]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Common Area","Duct Installation Checklist [C]"
"116cb4e2-8573-4263-bded-33ee7b0bd50f","","not-started","Lobby Area [J]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Common Area","Lobby Area [J]"
"1cd36e68-9e78-45ab-9753-4366a819ea45","","not-started","Ducting-Common Area [K]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Common Area","Ducting-Common Area [K]"
"3b1deb56-da50-472a-97ba-2a2ee012be1c","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-3","Common Area","Sign Off"
"96918e91-b0a8-4f97-ae36-bd02aeb0a37a","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-4"
"f4499e94-32ce-4b42-9373-c77e871d866b","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-4","Apartment Wall Closure"
"0b132c3e-5c82-4e1c-b344-0c3332b31d3c","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-4","Apartment Wall Closure","A408"
"5447e671-b055-4426-9963-e4e017343a91","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-4","Apartment Wall Closure","A408","Wall Closure Checklist 1 Rough In [A]"
"7969132c-006d-4b9c-81a5-252489220cc1","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-4","Apartment Wall Closure","A408","Sign Off"
"4f3b6692-22f7-480c-b89f-6299b03e52c0","","not-started","","folder","TRUE","FALSE","Rough In","BUILDING-A","Level-4","Apartment Wall Closure","A409"
"13df06f1-b102-480f-9490-089c6dbb1414","","not-started","Wall Closure Checklist 1 Rough In [A]","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-4","Apartment Wall Closure","A409","Wall Closure Checklist 1 Rough In [A]"
"9ade1390-13d0-4b1e-9afc-0b425920c8df","","not-started","Sign Off","checklist","FALSE","FALSE","Rough In","BUILDING-A","Level-4","Apartment Wall Closure","A409","Sign Off"
