type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - 118 - Hard Landscaping,itp,,,,,ITP - 118 - Hard Landscaping Rev D,
section,SECTION 5 – CONSTRUCTION ACTIVITY,,,,,,,
checkpoint,5.01.01 - Climbing Trunk,,,,,,,
label,"Acceptance / Conformance Criteria - Tree trunks to be inspected and selected by suitable authority (BBO, HCC)",,,,,,,
label,○ Tree trunks from felled site tree. Bark to be removed. Retain side limbs for stability. ,,,,,,,
label,○ Chamfer ends of branches. Minimum 100mm of mulch surrounding trunks.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Inspection Record, Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.01.02 - Post climb play unit,,,,,,,
label,Acceptance / Conformance Criteria - Laser log climbing post with 100mm recessed bands and climbing foot holds. ,,,,,,,
label,○ Painted in Dulux weathershield x10 in colours shown in detail. ,,,,,,,
label,○ H5 painted post with chamfered top set into concrete footing.,,,,,,,
label,○ 150mm diametre climbing posts set into concrete footing. ,,,,,,,
label,"○ Concrete footing 600mm deep, 350mm wide. ",,,,,,,
label,○ Posts to be spaced between 500mm to 650mm apart between centres. ,,,,,,,
label,○ 125mm H5 laster log sanded smooth prior to painting. 10mm chamfer to top of posts.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Photographs showing Dimensions",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.01.03 - Balance Stepping Log,,,,,,,
label,Acceptance / Conformance Criteria - Logs buried 300mm below ground with well compacted crusher dust to stabilise. ,,,,,,,
label,○ Logs stripped of bark and treated 2 coats of linseed oil prior to imbedding into crusher dust. ,,,,,,,
label,○ Leading edges to be chamfered. 100x25 H4 timber edging to contain 100mm mulch surfacing.,,,,,,,
label,○ Use felled tree trunks for logs. Logs to vary in size and height.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Log Dockets, Foundation Clegg Test, Concrete Delivery Docket, Photographs showing Dimensions",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.01.04 - Four Square Ball Play,,,,,,,
label,Acceptance / Conformance Criteria - 150x25mm H4 timber edge set flush with grass. ,,,,,,,
label,○ Coloured paint system over 100mm concrete base. ,,,,,,,
label,○ Mask off squares prior to painting.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.01.06 - Stepping Blocks,,,,,,,
label,Acceptance / Conformance Criteria - Concrete has 10mm chamfer. 200x550mm concrete footing with toe 100mm either side.,,,,,,,
label,○ Lengths as shown in the drawings. D12 rebar at 250mm centres with c-links.,,,,,,,
label,○ Backfilled with 300mm topsoil and covered with 100mm mulch.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Prepour Steel Inspection Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.01.07 - Concrete Balance Beam (straight),,,,,,,
label,"Acceptance / Conformance Criteria - Dimensions and paint applied as per drawings. 200mm wide, 350mm deep, 6000mm length. ",,,,,,,
label,○ Fair face finish.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Prepour Steel Inspection Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.01.08 - Concrete Balance Beam (curved),,,,,,,
label,"Acceptance / Conformance Criteria - Curvature as per drawings. 350mm deep footing, 200mm wide, 4000mm long. Fair face finish.",,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Prepour Steel Inspection Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.01.09 - Timber Balance Beam,,,,,,,
label,Acceptance / Conformance Criteria - Ensure correct beams are used in correct place. Beams to be embedded 500mm into concrete footing. Ensure correct nuts and bolts are installed as per drawings. 600mm deep concrete - 500mm embedment and minimum 100mm concrete beneath post. Posts to be covered with 100mm mulch.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Concrete Delivery Docket, Prepour Inspection, Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.01.10 - Stepping Stones,,,,,,,
label,Acceptance / Conformance Criteria - 300mm topsoil surrounding boulder. 1/3 of boulder to be set in concrete. ,,,,,,,
label,○ Boulder to be surrounding with 100mm mulch.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Docket, Foundation Clegg Test, Concrete Delivery Docket, Prepour Inspection, Photographs with Dimensions",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.01.11 - Concrete Wall,,,,,,,
label,Acceptance / Conformance Criteria - Concrete footing to be placed over well-compacted GAP40 subbase. ,,,,,,,
label,○ D12 rebar located at 250mm centres. ,,,,,,,
label,○ Leading edges to have 100mm chamfer with fair-faced concrete finish. ,,,,,,,
label,○ To be painted with specified colours as shown in drawings.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Prepour Steel Inspection Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.01.12 - Timber Stepping Logs,,,,,,,
label,Acceptance / Conformance Criteria - Posts to be spaced about between 200-250mm. ,,,,,,,
label,○ 600mm deep concrete; 500mm embedment and minimum 100mm concrete beneath post.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Material Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Prepour Inspection, Photographs with Dimensions",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,5.02.01 - HCC Signage,,,,,,,
label,Acceptance / Conformance Criteria - Signs to be confirmed with HCC Parks and Open Space.,,,,,,,
label,○ Signs to be concrete in 400x400x900mm concrete footing.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Concrete Delivery Docket, Prepour Inspection, Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.02.02 - Drinking Fountain A280,,,,,,,
label,Acceptance / Conformance Criteria - 40mm diametre waster outlet pipe. Anchor bolt fixed to concrete base. 100mm thick concrete pad beneath table over 150mm thick compacted GAP40 subbase. ,,,,,,,
label,○ Precast pit with locable cover and isolation valve on supply line. ,,,,,,,
label,○ 50mm thick drainage layer with 15-20mm aggregate. ,,,,,,,
label,○ Precast drain unit with steel drainage cover with surrounding 1:40 fall into drain.,,,,,,,
label,Standard / Specification - Designer,,,,,,,
label,"Verifying Document - Subbase Delivery Docket, Foundation Clegg Test, Concrete Delivery Docket, Photographs",,,,,,,
label,Frequency - Per Item,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
