type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-055-CIV-CPD-Conduit & Pits-Rail (Supply & Install),itp,,,,Yes,ITP-055-CIV-CPD-Conduit & Pits-Rail (Supply & Install) - Rev 0,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-055-CIV-CPD-Conduit & Pits-Rail (Supply & Install),,,,,,,
label,ITP Description: Conduit & Pits - Rail (Supply and Install),,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 4/08/2023,,,,,,,
label,ITP created by: Andrew Carlini,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,
checkpoint,1.1 - Non Dependent,,,,,,,
label,Reference - IFC Drawings L1-CHE-STD-043 (VRIOGS 012.2.1) L1-CHE-SPE-070 Australian Standards MRPA Standards,,,,,,,
section,2. Preliminaries - Materials,,,,,,,
checkpoint,2.1 - Conduits,,,,,,,
label,"Reference - HV Conduit: AS 2053, HV Conduit (boring): AS 4130, Comms Conduit: AS/ACIF S008:2006, LV Conduit: AS/NZS 3000 - 2000. L1-CHE-STD-043, L1-CHE-SPE-070",,,,,,,
label,"Acceptance Criteria - LV & Signalling: 100Ø (114mm OD), orange electrical heavy duty 5.9mm wall thickness",,,,,,,
label,○ LV & COMMS CONDUITS TO HAVE A MIN 600mm BENDING RADIUS,,,,,,,
label,○ Inspect materials upon delivery and attached delivery dockets.,,,,,,,
label,"Method - Visual, Document Review",,,,,,,
label,"Frequency - Each Material Type, Each Delivery",,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/PE,,,,,,,
label,"Verifying Documents - Attach Material Conformnace Certs, Attach delivery dockets",,,,,,,
textbox,Date Completed: ,,,,,,,
checkpoint,2.2 - Pits and Pit Lids,,,,,,,
label,"Reference - IFC Drawings VRIOGS 012.2.1 Section 6.15-16, VRIOGS 012.2.1 Section 6.9, VRIOGS 012.2.1 Cl.6.7 (c) L1-CHE-SPE-070 Cl.10 AS1289",,,,,,,
label,Acceptance Criteria - Pits:,,,,,,,
label,"○ Pits located within 1.5m of nearest rail, pit to be 300LA Railway loading",,,,,,,
label,"○ Pits 900x900mm or greater, multipart pits lids to be used.",,,,,,,
label,Pit Lids:,,,,,,,
label,○ Pit Covers shall comply with AS3996-2006,,,,,,,
label,"○ Pit lids in trafficable areas to be Class D, non-trafficable areas to be Class C.",,,,,,,
label,"○ LV, Comms Cover: pit covers shall be labelled with the words “RAILWAYS SIGNALS & COMMUNICATIONS” (L1-CHE-STD-043 14.6)",,,,,,,
label,○ Inspect materials upon delivery and attached delivery dockets.,,,,,,,
label,"Method - Visual, Document Review",,,,,,,
label,"Frequency - Each Material Type, Each Delivery",,,,,,,
