Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress (Building A),,,,,,
,Scope,,,Site QA,Building A,
,Rows,,,,,
,,Building A - Ground Floor,dynamic,Ground Floor,Building A,Site QA
,,Building A - Level 1,dynamic,Level 1,Building A,Site QA
,,Building A - Level 2,dynamic,Level 2,Building A,Site QA
,,Building A - Level 3,dynamic,Level 3,Building A,Site QA
,,Building A - Level 4,dynamic,Level 4,Building A,Site QA
,,Building A - Level 5,dynamic,Level 5,Building A,Site QA
,,Building A - Level 6,dynamic,Level 6,Building A,Site QA
,,Building A - Level 7,dynamic,Level 7,Building A,Site QA
,,Building A - Level 8,dynamic,Level 8,Building A,Site QA
,,Building A - Level 9,dynamic,Level 9,Building A,Site QA
,,Building A - Level 10,dynamic,Level 10,Building A,Site QA
,,Building A - Level 11,dynamic,Level 11,Building A,Site QA
,,Building A - Level 12,dynamic,Level 12,Building A,Site QA
,,Building A - Level 13,dynamic,Level 13,Building A,Site QA
,,Building A - Level 14,dynamic,Level 14,Building A,Site QA
,,Building A - Level 15,dynamic,Level 15,Building A,Site QA
,,Building A - Level 16,dynamic,Level 16,Building A,Site QA
,,Building A - Level 17,dynamic,Level 17,Building A,Site QA
,,Building A - Level 18,dynamic,Level 18,Building A,Site QA
,,Building A - Level 19,dynamic,Level 19,Building A,Site QA
,,Building A - Level 20,dynamic,Level 20,Building A,Site QA
,Columns,,,,,
,,Ensure reinforcing installed as per engineers design,,Ensure reinforcing is installed as per engineers design,,
,,Ensure current revision of design drawings & specs.,,Ensure current revision of design drawings and specifications,,
,,Drawing number,Drawing number.,Ensure current revision of design drawings and specifications,,
,,Area clean & free from obstructions,,Area clean and free from obstructions - take a photo if it is not,,
,,Service penetrations ready for installation,,Service penetrations ready for installation.,,
,,Dimensions checked on site & allowance made for built ins,,Dimensions checked on site and allowance made for built ins eg refrigerators,,
,,Position Bench cupboard (loose & fixed),,Position Bench cupboard (loose and fixed) according to the plans and level up using its adjustable feet provided on the bases.,,
,,"After levelling feet, insert cover plugs into holes",,"After levelling feet, insert cover plugs into holes in the base of the bench cupboard",,
,,Fitments installed true and level with tolerance for bench tops,,Fitments installed true and level with tolerance for bench tops,,
,,Fixings to walls:,,Fixings to walls:,,
,,All joints drawn tightly together using cramping bolts,,All joints drawn tightly together using cramping bolts with surface finishing perfectly flush each side of the joint,,
,,Doors hung so that joints each in width (top & bottom),,Doors hung so that joints each in width (top & bottom) and maximum width 1.5 mm,,
,,Doors over 1500 mm are to be 25 mm thick,,"Doors over 1500 mm are to be 25 mm thick and if a combination of 18 and 25mm doors, all doors in plane to be 25 mm thick",,
,,Open Cupboard Shelf Units,,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type,Type,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Finish,Finish,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type,Type,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Finish,Finish,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type Installed,Type Installed,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Exposed Fittings covered with laminate plastic finish,,Exposed Fittings covered with laminate plastic finish,,
,,Seal underside of all benches,,"Seal underside of all benches under stainless steel tops, sink units and underside of vanity shelves with an approved white coloured polyester resin",,
,,Labelling,,Labelling - Permanently mark each unit of furniture with the manufacturer’s name on an interior surface,,
,,"Plinths and Kickboards for cupboard, shelf & drawer units",,"Plinths and Kickboards for cupboard, shelf and drawer units - Exterior purpose plywood 18mm thick",,
,,Chalkboards ,,Chalkboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Chalkboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Marker Boards,,Marker Boards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Marker Boards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Whiteboards,,Whiteboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Whiteboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Mirrors,,Mirrors - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Frame inspection when complete,,Frame inspection when complete.,,
,,Inspection of Bolts after final tightening,,Inspection of Bolts after final tightening,,
,,Check installation for blemishes,,Check installation for blemishes,,
,,Check hardware for compliance,,Check hardware for compliance ie hinges etc,,
,,Check Bench top protected,,Check Bench top is protected,,
,,Check dimensions of units & components within tolerances,,Check dimensions of units and components within tolerances,,
,,Check framing for spacing and alignment,,Check framing for spacing and alignment,,
,,Check laminates & veneers for bonding and free from ridges & bubbles,,Check laminates and veneers for bonding and free from ridges and bubbles,,
,,"Check joints for type, neatness & rigidity",,"Check joints for type, neatness and rigidity (fully glued and secured with pins and screws)",,
,,"Check edge strips, coves & nosings for type, position & fixings",,"Check edge strips, coves and nosings for type, position and fixings",,
,,"Check finished surfaces for smoothness & free from cracks, splits, indentations",,"Check finished surfaces for smoothness and free from cracks, splits, indentations etc",,
,,Check surfaces for painting for preparation & prim,,Check surfaces for painting for preparation and prim,,
,,,,,,
Overall Progress (Building B),,,,,,
,Scope,,,Site QA,Building B,
,Rows,,,,,
,,Building B - Ground Floor,dynamic,Ground Floor,Building B,Site QA
,,Building B - Level 1,dynamic,Level 1,Building B,Site QA
,,Building B - Level 2,dynamic,Level 2,Building B,Site QA
,,Building B - Level 3,dynamic,Level 3,Building B,Site QA
,,Building B - Level 4,dynamic,Level 4,Building B,Site QA
,,Building B - Level 5,dynamic,Level 5,Building B,Site QA
,,Building B - Level 6,dynamic,Level 6,Building B,Site QA
,,Building B - Level 7,dynamic,Level 7,Building B,Site QA
,,Building B - Level 8,dynamic,Level 8,Building B,Site QA
,,Building B - Level 9,dynamic,Level 9,Building B,Site QA
,,Building B - Level 10,dynamic,Level 10,Building B,Site QA
,,Building B - Level 11,dynamic,Level 11,Building B,Site QA
,,Building B - Level 12,dynamic,Level 12,Building B,Site QA
,,Building B - Level 13,dynamic,Level 13,Building B,Site QA
,,Building B - Level 14,dynamic,Level 14,Building B,Site QA
,Columns,,,,,
,,Ensure reinforcing installed as per engineers design,,Ensure reinforcing is installed as per engineers design,,
,,Ensure current revision of design drawings & specs.,,Ensure current revision of design drawings and specifications,,
,,Drawing number,Drawing number.,Ensure current revision of design drawings and specifications,,
,,Area clean & free from obstructions,,Area clean and free from obstructions - take a photo if it is not,,
,,Service penetrations ready for installation,,Service penetrations ready for installation.,,
,,Dimensions checked on site & allowance made for built ins,,Dimensions checked on site and allowance made for built ins eg refrigerators,,
,,Position Bench cupboard (loose & fixed),,Position Bench cupboard (loose and fixed) according to the plans and level up using its adjustable feet provided on the bases.,,
,,"After levelling feet, insert cover plugs into holes",,"After levelling feet, insert cover plugs into holes in the base of the bench cupboard",,
,,Fitments installed true and level with tolerance for bench tops,,Fitments installed true and level with tolerance for bench tops,,
,,Fixings to walls:,,Fixings to walls:,,
,,All joints drawn tightly together using cramping bolts,,All joints drawn tightly together using cramping bolts with surface finishing perfectly flush each side of the joint,,
,,Doors hung so that joints each in width (top & bottom),,Doors hung so that joints each in width (top & bottom) and maximum width 1.5 mm,,
,,Doors over 1500 mm are to be 25 mm thick,,"Doors over 1500 mm are to be 25 mm thick and if a combination of 18 and 25mm doors, all doors in plane to be 25 mm thick",,
,,Open Cupboard Shelf Units,,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type,Type,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Finish,Finish,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type,Type,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Finish,Finish,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type Installed,Type Installed,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Exposed Fittings covered with laminate plastic finish,,Exposed Fittings covered with laminate plastic finish,,
,,Seal underside of all benches,,"Seal underside of all benches under stainless steel tops, sink units and underside of vanity shelves with an approved white coloured polyester resin",,
,,Labelling,,Labelling - Permanently mark each unit of furniture with the manufacturer’s name on an interior surface,,
,,"Plinths and Kickboards for cupboard, shelf & drawer units",,"Plinths and Kickboards for cupboard, shelf and drawer units - Exterior purpose plywood 18mm thick",,
,,Chalkboards ,,Chalkboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Chalkboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Marker Boards,,Marker Boards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Marker Boards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Whiteboards,,Whiteboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Whiteboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Mirrors,,Mirrors - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Frame inspection when complete,,Frame inspection when complete.,,
,,Inspection of Bolts after final tightening,,Inspection of Bolts after final tightening,,
,,Check installation for blemishes,,Check installation for blemishes,,
,,Check hardware for compliance,,Check hardware for compliance ie hinges etc,,
,,Check Bench top protected,,Check Bench top is protected,,
,,Check dimensions of units & components within tolerances,,Check dimensions of units and components within tolerances,,
,,Check framing for spacing and alignment,,Check framing for spacing and alignment,,
,,Check laminates & veneers for bonding and free from ridges & bubbles,,Check laminates and veneers for bonding and free from ridges and bubbles,,
,,"Check joints for type, neatness & rigidity",,"Check joints for type, neatness and rigidity (fully glued and secured with pins and screws)",,
,,"Check edge strips, coves & nosings for type, position & fixings",,"Check edge strips, coves and nosings for type, position and fixings",,
,,"Check finished surfaces for smoothness & free from cracks, splits, indentations",,"Check finished surfaces for smoothness and free from cracks, splits, indentations etc",,
,,Check surfaces for painting for preparation & prim,,Check surfaces for painting for preparation and prim,,
,,,,,,
Overall Progress (Building C),,,,,,
,Scope,,,Site QA,Building C,
,Rows,,,,,
,,Building C - Ground Floor,dynamic,Ground Floor,Building C,Site QA
,,Building C - Level 1,dynamic,Level 1,Building C,Site QA
,,Building C - Level 2,dynamic,Level 2,Building C,Site QA
,,Building C - Level 3,dynamic,Level 3,Building C,Site QA
,,Building C - Level 4,dynamic,Level 4,Building C,Site QA
,Columns,,,,,
,,Ensure reinforcing installed as per engineers design,,Ensure reinforcing is installed as per engineers design,,
,,Ensure current revision of design drawings & specs.,,Ensure current revision of design drawings and specifications,,
,,Drawing number,Drawing number.,Ensure current revision of design drawings and specifications,,
,,Area clean & free from obstructions,,Area clean and free from obstructions - take a photo if it is not,,
,,Service penetrations ready for installation,,Service penetrations ready for installation.,,
,,Dimensions checked on site & allowance made for built ins,,Dimensions checked on site and allowance made for built ins eg refrigerators,,
,,Position Bench cupboard (loose & fixed),,Position Bench cupboard (loose and fixed) according to the plans and level up using its adjustable feet provided on the bases.,,
,,"After levelling feet, insert cover plugs into holes",,"After levelling feet, insert cover plugs into holes in the base of the bench cupboard",,
,,Fitments installed true and level with tolerance for bench tops,,Fitments installed true and level with tolerance for bench tops,,
,,Fixings to walls:,,Fixings to walls:,,
,,All joints drawn tightly together using cramping bolts,,All joints drawn tightly together using cramping bolts with surface finishing perfectly flush each side of the joint,,
,,Doors hung so that joints each in width (top & bottom),,Doors hung so that joints each in width (top & bottom) and maximum width 1.5 mm,,
,,Doors over 1500 mm are to be 25 mm thick,,"Doors over 1500 mm are to be 25 mm thick and if a combination of 18 and 25mm doors, all doors in plane to be 25 mm thick",,
,,Open Cupboard Shelf Units,,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type,Type,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Finish,Finish,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type,Type,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Finish,Finish,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Colour,Colour,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Type Installed,Type Installed,Open Cupboard Shelf Units - 18 mm thick prefinished structural grade HMR particle board,,
,,Exposed Fittings covered with laminate plastic finish,,Exposed Fittings covered with laminate plastic finish,,
,,Seal underside of all benches,,"Seal underside of all benches under stainless steel tops, sink units and underside of vanity shelves with an approved white coloured polyester resin",,
,,Labelling,,Labelling - Permanently mark each unit of furniture with the manufacturer’s name on an interior surface,,
,,"Plinths and Kickboards for cupboard, shelf & drawer units",,"Plinths and Kickboards for cupboard, shelf and drawer units - Exterior purpose plywood 18mm thick",,
,,Chalkboards ,,Chalkboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Chalkboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Marker Boards,,Marker Boards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Marker Boards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Whiteboards,,Whiteboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Top of Board Height mm,Top of Board Height mm,Whiteboards - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Mirrors,,Mirrors - Top of board standard height fixed in four places top and bottom & plumb on wall,,
,,Frame inspection when complete,,Frame inspection when complete.,,
,,Inspection of Bolts after final tightening,,Inspection of Bolts after final tightening,,
,,Check installation for blemishes,,Check installation for blemishes,,
,,Check hardware for compliance,,Check hardware for compliance ie hinges etc,,
,,Check Bench top protected,,Check Bench top is protected,,
,,Check dimensions of units & components within tolerances,,Check dimensions of units and components within tolerances,,
,,Check framing for spacing and alignment,,Check framing for spacing and alignment,,
,,Check laminates & veneers for bonding and free from ridges & bubbles,,Check laminates and veneers for bonding and free from ridges and bubbles,,
,,"Check joints for type, neatness & rigidity",,"Check joints for type, neatness and rigidity (fully glued and secured with pins and screws)",,
,,"Check edge strips, coves & nosings for type, position & fixings",,"Check edge strips, coves and nosings for type, position and fixings",,
,,"Check finished surfaces for smoothness & free from cracks, splits, indentations",,"Check finished surfaces for smoothness and free from cracks, splits, indentations etc",,
,,Check surfaces for painting for preparation & prim,,Check surfaces for painting for preparation and prim,,
