"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fb5962e4-a3f3-4a56-9ff0-df8909265e7c","","folder-normal","","","step","TRUE","FALSE","Site QA"
"e5c681b7-d067-441b-96a2-81803ec20f6b","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool"
"7f87deaf-db01-4f33-b668-2fa9a7a2912e","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In"
"91ed6b4f-d2da-4c3a-9276-23aa8fad1c31","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Basement 4"
"14c62d59-84b5-45c7-a0ff-912d6dc9f426","","checklist-flat","","Car Park Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Basement 4","Carpark"
"cf65dc37-b46e-45fb-b7f2-348fb8b09e80","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Basement 3"
"a55365a6-dcbf-4e8c-ba7f-19948d0e3329","","checklist-flat","","Car Park Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Basement 3","Carpark"
"4ccd176d-149e-42db-97de-3c0b619dc0e6","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Basement 2"
"7feefc18-b2d3-4b12-b67a-9b15af1fc4ae","","checklist-flat","","Car Park Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Basement 2","Carpark"
"fb6810b2-d7b3-4bdc-b764-b018d495e279","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Basement 1"
"90f37398-0cce-4519-ba0b-2a082ea9163c","","checklist-flat","","Car Park Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Basement 1","Carpark"
"52dfa010-e0f1-4a61-b0bc-98b2ce027e78","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Ground Floor"
"f704a47e-f5bf-476f-80d6-4b2a7194dd51","","checklist-flat","","Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Ground Floor","Retail Tenancy - T2"
"f7c7c036-acf3-4733-a7c1-1e14a323f488","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Mezzanine"
"3a6c0895-d59d-4e65-8f17-cf7c6a1d5564","","checklist-flat","","Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Mezzanine","Retail Tenancy - T2"
"33905a50-2a42-4dc9-88c1-11fdde3a4463","","checklist-flat","","Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Mezzanine","Supermarket - T3"
"e1b1c031-1407-459a-837f-31b2542c810e","","checklist-flat","","Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Mezzanine","Loading Dock"
"ad343397-1fbc-4939-b6df-3ac8f9fa5276","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Upper Ground"
"139667b8-609b-4cfc-af02-551083247ddd","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.01.02"
"75c9ea56-01f0-48c3-ab4c-75a13a9fb644","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.03.04"
"1952e2d1-b559-412a-989b-1adb7bcfde85","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.05"
"e671659b-9ef8-46a2-ac44-4c4b5e7c2df4","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.06"
"8568c9e1-8b0c-45da-a72c-acc101aad266","","checklist-flat","","Rough In Office Type B (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.07-08"
"0bb4521b-a30f-4292-b871-6ec798e8c46a","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.09"
"426893e8-0da6-4597-9afd-3977982c3ab3","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.10"
"b382f503-246d-49cf-87d5-17c4ace63b16","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.12"
"9685bf98-8682-46bd-b97e-a8cccd23324c","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.13"
"0f80ae20-4f41-43aa-b347-7aab4ef441f4","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.14"
"2fe8d5aa-7b9d-46dd-89e2-c7c8d975a792","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.15"
"b87983a6-81b7-4aaa-80be-a0f2a3a3f147","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.16"
"1d289f91-c221-476e-ac72-6d920b464e50","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.17"
"d85c3a07-2a87-4278-92ee-16f6c3191959","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Office - T1 - H UG.18"
"2a00b98f-58b6-4e89-a98d-c90c50eb035f","","checklist-flat","","Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","UG23 - T2"
"2ccb933e-b1a7-407d-92b8-3352fb03096e","","checklist-flat","","Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Upper Ground","Food Court - T3"
"133d2a08-21b9-4fa5-b0c1-0fb59ddc27fa","","folder-normal","","","step","TRUE","FALSE","Site QA","Auscool","Rough In","Level 1"
"70c22220-9f2b-4d97-bae9-634d47eb8bab","","checklist-flat","","Car Park Rough In (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Carpark"
"42a13627-08a2-4197-95a7-9dd47eb45724","","checklist-flat","","Rough In Office Type B (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.01.03"
"72e4347b-a555-4f79-bca8-3b4d71aec82f","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.04 -"
"878d6495-bc12-478a-9b41-db4ec09b637e","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.05"
"f17316d6-be43-478c-ad71-a2d8d3fc5dc4","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.06"
"baecc391-82c8-49aa-a3a0-9369353e27b1","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.08"
"73448c97-de72-41cb-9b8a-ef39afbbb275","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.09"
"b8d4dfc1-e457-4633-9d05-70cebe46554c","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.10"
"c71e8c22-13f7-4169-b736-fb628d9aa8a4","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.11"
"34da7ab1-7505-49cc-9a4c-dd782ee86c62","","checklist-flat","","Rough In Office Type B (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.12-13"
"b62463e8-0260-4576-aaea-fed99e586895","","checklist-flat","","Rough In Office Type B (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.14-15"
"ad590370-7251-4799-8693-86ed6128f88e","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.16-19"
"955f29be-47a2-4d74-b64e-ffa0e2ccf68f","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.20"
"567b7e98-6e2c-43a0-b484-7042a4990f6f","","checklist-flat","","Rough In Office / Hotel Type A (Auscool)","checklist-flat","FALSE","FALSE","Site QA","Auscool","Rough In","Level 1","Office -L1.21"
