Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress (B02),,,,,,,
,Scope,,,b02,,,
,Rows,,,,,,
,,Basement - AREA A,dynamic,basement,b02,area a,
,,Basement - AREA B,dynamic,basement,area b,b02,
,,Basement - AREA C,dynamic,basement,b02,area c,
,,Basement - AREA D,dynamic,basement,b02,area d,
,,Basement - AREA E,dynamic,basement,b02,area e,
,,Basement - AREA F,dynamic,basement,area f,b02,
,,Ground Floor - AREA C - APARTMENTS,dynamic,ground floor,b02,area c - apartments,
,,Ground Floor - COMMON AREA,grouping,ground floor - common area,,,
,,CORRIDOR,,ground floor,corridor,common area,b02
,,SERVICE CUPBOARD,,ground floor,service cupboard,common area,b02
,,Level 1 - AREA C - APARTMENTS,dynamic,b02,level 1,area c - apartments,
,,Level 1 - COMMON AREA,grouping,level 1 - common area,,,
,,CORRIDOR,,corridor,common area,b02,level 1
,,SERVICE CUPBOARD,,service cupboard,common area,b02,level 1
,,Level 2 - AREA C - APARTMENTS,dynamic,b02,area c - apartments,level 2,
,,Level 2 - COMMON AREA,grouping,level 2 - common area,,,
,,CORRIDOR,,corridor,common area,b02,level 2
,,SERVICE CUPBOARD,,service cupboard,common area,b02,level 2
,Columns,,,,,,
,,Rough In (PMJ Only),,rough in (pmj only),,,
,,Fit Off,,fit off,,,
,,Installation,,installation,,,
,,Handover,,handover,,,
,,Rough In (Cavity Pockets Only),,rough in (cavity pockets only),,,
,,Rough In (Cavity Pockets & PMJ),,rough in (cavity pockets & pmj),,,
,,Corridor,,corridor,,,
,,,,,,,
Overall Progress (B03),,,,,,,
,Scope,,,b03,,,
,Rows,,,,,,
,,Basement - Area A,dynamic,b03,basement,area a,
,,Basement - Area B,dynamic,b03,basement,area b,
,,Basement - Area C,dynamic,b03,basement,area c,
,,Basement - Area D,dynamic,b03,basement,area d,
,,Basement - Area E,dynamic,b03,basement,area e,
,,Basement - Area F,dynamic,b03,basement,area f,
,,Ground Floor - Apartments,dynamic,b03,ground floor,apartments,
,,Ground Floor - Common Areas,dynamic,b03,ground floor,common areas,
,,Level 1 - Apartments,dynamic,b03,level 1,apartments,
,,Level 1 - Common Areas,dynamic,b03,level 1,common areas,
,,Level 2 - Apartments,dynamic,b03,level 2,apartments,
,,Level 2 - Common Areas,dynamic,b03,common areas,level 2,
,,Level 3 - Apartments,dynamic,b03,level 3,apartments,
,,Level 3 - Common Areas,dynamic,b03,common areas,level 3,
,Columns,,,,,,
,,Rough In (Cavity Pockets & PMJ),,rough in (cavity pockets & pmj),,,
,,Common Area,,common area checklist,,,
,,Rough In - Apartments,,rough in - apartments,,,
,,Installation - Apartments,,installation - apartments,,,
,,Care/ALS Fit Off,,care/als fit off checklist,,,
,,,,,,,
Overall Progress (B04),,,,,,,
,Scope,,,b04,,,
,Rows,,,,,,
,,Ground Floor - Apartments,dynamic,ground floor,b04,apartments,
,,Ground Floor - Common Areas,dynamic,ground floor,common areas,b04,
,,Level 1 - Apartments,dynamic,level 1,b04,apartments,
,,Level 1 - Common Areas,dynamic,level 1,common areas,b04,
,,Level 2 - Apartments,dynamic,level 2,b04,apartments,
,,Level 2 - Common Areas,dynamic,common areas,level 2,b04,
,,Level 3 - Apartments,dynamic,b04,level 3,apartments,
,,Level 3 - Common Areas,dynamic,common areas,b04,level 3,
,Columns,,,,,,
,,Rough In (Cavity Pockets & PMJ),,rough in (cavity pockets & pmj),,,
,,Common Area,,common area checklist,,,
,,Rough In - Apartments,,rough in - apartments,,,
,,Installation - Apartments,,installation - apartments,,,
,,Care/ALS Fit Off,,care/als fit off checklist,,,
,,,,,,,
Overall Progress (B01),,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Ground Floor - Area A - Dementia Care,dynamic,ground floor,b01,area a - dementia care,
,,Ground Floor - Area A - Common Area,dynamic,ground floor,area a - common area,b01,
,,Ground Floor - Area B - Dementia Care,dynamic,ground floor,area b - dementia care,b01,
,,Ground Floor - Area B - Common Area,dynamic,ground floor,area b - common area,b01,
,,Level 1 - Area A - Apartments,dynamic,level 1,b01,area a - apartments,
,,Level 1 - Area A - Common Areas,dynamic,level 1,b01,area a - common areas,
,,Level 1 - Area B - Apartments,dynamic,level 1,area b - apartments,b01,
,,Level 1 - Area B - Common Areas,dynamic,level 1,area b - common areas,b01,
,,Level 2 - Area A - Apartments,dynamic,level 2,b01,area a - apartments,
,,Level 2 - Area A - Common Areas,dynamic,level 2,b01,area a - common areas,
,,Level 2 - Area B - Apartments,dynamic,area b - apartments,level 2,b01,
,,Level 2 - Area B - Common Areas,dynamic,area b - common areas,level 2,b01,
,,Level 3 - Area B - Apartments,dynamic,area b - apartments,b01,level 3,
,,Level 3 - Area B - Common Areas,dynamic,area b - common areas,b01,level 3,
,Columns,,,,,,
,,Rough In (Cavity Pockets & PMJ),,rough in (cavity pockets & pmj),,,
,,Rough In (PMJ only),,rough in (pmj only),,,
,,Common Area Checklist,,common area checklist,,,
,,Rough In,,rough in,,,
,,Installation,,installation,,,
,,Care/ALS Fit Off Checklist,,care/als fit off checklist,,,
,,Handover,,handover,,,
