resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
SYS - Job Details Checklist (V1),checklist,,,Job Details,,,,,,,,
,step,,,Precast Manufacture,,,,,,,,
,step,,,,Precast Panels,,,,,,,
,step,,,,,864-P01 to 864-P19,,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P01,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P02,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P03,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P04,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P05,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P06,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P07,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P08,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P09,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P10,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P11,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P12,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P13,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P14,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P15,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P16,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P17,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P18,,,,,
QA - Item Checklist (V7),checklist,,,,,,864-P19,,,,,
SYS - Compliance Documentation Checklist (V1),checklist,,,Compliance Documentation,,,,,,,,
