type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Internal Blockwork,,,,,,Internal Blockwork Checklist
checkpoint,Setout & alignment as per drawing (Include revision below),,,,,,
text,Drawing & revision number(s),,,,,,
checkpoint,"Area clear, tidy and accessible & Previous substrate acceptable",,,,,,
checkpoint,Set-out works 100% completed,,,,,,
label,"Any issues, please comment/photo below",,,,,,
bool,Correct levels & Dimensions as per plans,,,,,,
checkpoint,Correct blockwork type delivered (Attach photo below),,,,,,
label,Any issues please notify Ryman below,,,,,,
holdpoint,Ryman Notification,,,,,,
checkpoint,Reinforcement installed as per engineers specifications,,,,,,
label,ATTACH PHOTOS OF REINFORCEMENT BELOW,,,,,,
button,"Starter bars Installed correctly (location, length and strength)","Yes, No",,,,,
button,Reo spacing & grade as per specifications,"Yes, No",,,,,
checkpoint,"Wall built within tolerance - Straight, level and to the correct height",,,,,,
label,ATTACH PHOTOS OF WALL TOLERANCES BELOW,,,,,,
button,"Openings checked and correct - location, height and width","Yes, No",,,,,
button,Approval given to start laying by Ryman,"Yes, No",,,,,
holdpoint,Ryman Notification,,,,,,
checkpoint,Any remedial works required (If yes add comments/photos below and report it),,,,,,
checkpoint,Concrete Pour completed as per specification,,,,,,
button,All blocks core filled to correct height,"Yes, No",,,,,
button,Starter bars in centre of block if applicable,"Yes, No, N/A",,,,,
checkpoint,Blockwork completed to required specification & damage free,,,,,,
label,ATTACH PHOTOS OF AREA COMPLETED BELOW,,,,,,
bool,All Blockwork washed/clean & area left clean & tidy,,,,,,
holdpoint,Ryman Sign-off Request,,,,,,
,,,,,,,
checklist-flat,Brickwork,,,,,,Brickwork Checklist
checkpoint,Setout & alignment as per drawing (Include revision below),,,,,,
text,Drawing & revision number(s),,,,,,
checkpoint,"Area clear, tidy and accessible & Previous substrate acceptable",,,,,,
checkpoint,Grids available for reference and base of wall marked accurately,,,,,,
label,"Any issues, please comment/photo below",,,,,,
bool,Correct levels & Dimensions as per plans,,,,,,
bool,RL reference/TOW confirmed,,,,,,
holdpoint,Ryman Notification,,,,,,
checkpoint,Brickwork Ready to be Installed based on the below,,,,,,
label,"Any issues, please comment/photo below",,,,,,
button,"Concrete/footing clean, tidy and level - Ready for first course","Yes, No",,,,,
button,Any prestart waterproofing elements completed checked and correct,"Yes, No",,,,,
button,Correct brick colour/type delivered,"Yes, No",,,,,
label,Any issues please notify Ryman below,,,,,,
holdpoint,Ryman Notification,,,,,,
checkpoint,Reinforcement installed as per engineers specifications,,,,,,
label,ATTACH PHOTOS OF REINFORCEMENT BELOW,,,,,,
button,Ties/Control joints installed as required,"Yes, No",,,,,
button,Horizontal Shelf angle installed and correctly fixed where required,"Yes, No",,,,,
button,Reo spacing & grade as per specifications,"Yes, No",,,,,
checkpoint,"Wall built within tolerance - Straight, level and to the correct height",,,,,,
label,ATTACH PHOTOS OF WALL TOLERANCES BELOW,,,,,,
button,All relevant flashings and waterproofing/taping completed if required,"Yes, No, N/A",,,,,
button,Weep holes installed as per Drawings - Clean and clear of mud,"Yes, No",,,,,
button,Expansion Joint installed in correct locations,"Yes, No, N/A",,,,,
button,Caulking completed (correct colour) and satisfactory finish achieved,"Yes, No",,,,,
checkpoint,Brickwork completed to required specification & damage free,,,,,,
label,ATTACH PHOTOS OF AREA COMPLETED BELOW,,,,,,
bool,All Blockwork washed/clean & area left clean & tidy,,,,,,
holdpoint,Ryman Sign-off Request,,,,,,
,,,,,,,
checklist-flat,Fence - Brickwork,,,,,,Fence - Brickwork Checklist
checkpoint,Setout & alignment as per drawing (Include revision below),,,,,,
text,Drawing & revision number(s),,,,,,
checkpoint,"Area clear, tidy and accessible & Previous substrate acceptable",,,,,,
checkpoint,Grids available for reference and base of wall marked accurately,,,,,,
label,"Any issues, please comment/photo below",,,,,,
bool,Correct levels & Dimensions as per plans,,,,,,
bool,RL reference/TOW confirmed,,,,,,
holdpoint,Ryman Notification,,,,,,
