type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Cadwelds,,,,,Yes,Cadwelds,9a16e4de-4cb0-4fc2-9f84-e8e08df8830d
checkpoint-status,"Mold type, # and cable size identified",,,,,,,
select,Select mold type:,"GT 50mm SQ to 16mm S/S vertical rod, XBQ - 50mm SQ to 50mm SQ crossover, TA 50mm SQ Horizontal Tee, XA 185mm N/C run to 185mm N/C4 120mm, T.A. 185mm N/C run to 50mm Horizontal Tee, X.A. 185mm N/C run to 185mm N/C Tap, X.A 185mm N/C # 50mm run to 185mm N/C # 50mm Tap, T.A 185mm N/C Run to 120mm N/C Horizontal Tee, T.A. 185mm N/C Horizontal Tee, T.A 50mm conduit run to 50mm flex in B-133.2L.F Sleeve tap, T.A 70mm run to 50mm horizontal tee, T.A 70mm conduit run to 50mm flex in B1332LF, T.A Tinned bare 185mm run to 185mm flex in B.140A, GT 120mm N/C to 16mm vertical S/S Rod, SS 185mm N/C horizontal end splice, XA 185mm N/C run to 70mm TAP Cross, GT 70mm Run to 16mm SS rod, NC 70mm R x T on top of 16mm SS verticle rod, GT 70mm run to 16mm SS rod, NC 70mm R x T on top of 16mm SS vertical Rod, XA 185mm SQ N/S Run to 120mm SQ N/C TAP",,,,,,
select,Select mold #,"GTC-312C, XBQ-2C2C, TAC-2C2C, ZC-11159Z, TAC-3D2C, XAC-3D3D, ZC-11160Z, TAC-3D2V, TAC-3D3D, ZC-11161Z, TAC.2G2C, ZC-11162Z, ZC-11163Z, GTC.312V, SSC.3D, XAC.3D2G, GTC.312G, NCR.312G, GTC.312G, NCR.312G, XAC.3D2V",,,,,,
select,Select cable size,"50mm to 16mm Earth Rod, 50mm to 50mm Tee, 50mm to 50mm Cross, 185mm to 185mm Tee, 185mm to 120mm Tee, 185mm to 120mm Cross, 185mm to 185mm Cross, 185mm to 50mm to 50mm Cross, 50mm to 70mm, 50mm to 50mm flex Tee, 70mm to 50mm flex tee,185mm to 185mm flex tee, 120mm to 16mm Earth Rod, 185mm to 185mm inline join",,,,,,
checkpoint-status,Cadweld Visual test,,,,,,,
label,Please attach photo,,,,,,,
checkpoint-status,Cadweld Ductor test,,,,,,,
text,Result :,,,,,,,
label,Pass if <50 micro ohms,,,,,,,
label,Please attach photo,,,,,,,
checkpoint-status,"Cadweld wrapped in 3M SCOTCH 23 RUBBER, 3M TEMFLEX 1500 GREEN TAPE",,,,,,,
label,Please attach photo,,,,,,,
checkpoint-status,GPS coordinates taken,,,,,,,
text,Notes:,,,,,,,
