type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Daysheets (Labour & Materials),,,,,Yes,Daysheets (Labour & Materials) (V.180521),257b88e6-d8c7-422c-82b0-3f8a61121ea7
checkpoint,Daysheet Completed & Ready for Invoicing,,,,,,,
textbox,Date,,,,,,,
textbox,Project,,,,,,,
textbox,Location,,,,,,,
textbox,Workers Name (Add hours in brackets),,,,,,,
textbox,Material 1 (Quantity & Description),,,,,,,
textbox,Material 2 (Quantity & Description),,,,,,,
textbox,Material 3 (Quantity & Description),,,,,,,
textbox,Material 4 (Quantity & Description),,,,,,,
textbox,Material 5 (Quantity & Description),,,,,,,
button,Reviewed by Supervisor,"No,Yes",,,,,,
tickbox,Signature of Builder's Supervisor Added,,,,,,,
signoff,Signature Added - Click Here,,,,,,,
