"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Job Details","",,,1,"Yes","SYS - PT - Job Details","17072c2e-238d-4324-b411-e013959b5a52"
"checkpoint-status",,"","checkpoint","Project details entered below"
"text","da40dcce-d2bc-42b9-86a1-4120265cef8e","","textbox","Job File Number",,,
"text","06a0991f-ed16-4e87-9ca1-26548c9b62fa","","textbox","Project Name",,,
"text","30c26ade-0502-4cc0-8dc5-22f99b088fd1","","textbox","Site Address",,,
"text","817ef07f-824a-410a-990f-51984b217d78","","textbox","Main Contractor (e.g. Teak)",,,
"text","38929103-a3ca-410e-913d-6f47602747e7","","textbox","Main Contractor POC",,,
"text","b6bc159f-afc1-425a-a0db-eb5b2dbd6238","","textbox","Structural Engineer",,,
"text","13c4c01c-add0-442a-8509-9eadc24efc8a","","textbox","Architect",,,

"checklist-flat",,"","checklist","Compliance Documentation","",,,1,"Yes","SYS - PT - Compliance Documentation","79f4cf9e-9365-4111-8a21-4b2a38e30656"
"checkpoint-status",,"","checkpoint","Concrete Test Results"
"label","04d008e8-cf1f-42c8-882c-abf230b5f983","","note","Pass once all test results for this project are attached",,,
"text","1c263611-e254-421e-8619-8af79ee253bd","","textbox","Concrete test requirements for this project",,,
"checkpoint-status",,"","checkpoint","Mill Certification"
"label","74014530-13e9-4d67-a161-3da792393e76","","note","Pass once all mill certs for this project are attached",,,
"checkpoint-status",,"","checkpoint","PS1 Attached (if applicable)"
"checkpoint-status",,"","checkpoint","PS3 Attached (if applicable)"
"checkpoint-status",,"","checkpoint","PS4 Attached (if applicable)"

"checklist-sectioned",,"","checklist","Panel -","",,,0,"Yes","Add Panel (v2)","acc42dcb-a61f-43f0-a85a-17790503a54d"
"checkpoint-group",,"","section","Pre-Pour Check"
"checkpoint-status",,"","checkpoint","Dimensions (Tolerances comply with NZS3109 Table 5.1)"
"text","313e6b0c-59a8-5abb-afdb-64164b6da9e8","","textbox","Width/Breadth - Drawing Spec",,"Drawing Spec","mm"
"text","fc2771c8-2dbc-564d-9273-0d7ae5e029e0","","textbox","Width/Breadth - Actual",,"Actual","mm"
"text","2d3f48b7-e5dc-5477-aead-8efc82d6d7b4","","textbox","Height/Length - Drawing Spec",,"Drawing Spec","mm"
"text","2b8b3cdb-9998-5223-9c84-7199a5764c72","","textbox","Height/Length - Actual",,"Actual","mm"
"text","576fed01-b817-56fe-b2af-3fdc15f507fd","","textbox","Thickness/Depth - Drawing Spec",,"Drawing Spec","mm"
"text","1dd6ff02-6d09-50ee-901b-8a1f2e9529bb","","textbox","Thickness/Depth - Actual",,"Actual","mm"
