type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Piling Pre-Start Checklist,,,,,,,
section,Details,,,,,,,
checkpoint-no-status,Piling Pre-Start Checklist,,,,,,,
textbox,Site Location ,,,,,,,
textbox,Grid Line ,,,,,,,
date,Date of Piling,,,,,,,
textbox,"Piles setout, surveyed and clearly marked",,,,,,,
textbox,Accurate RL confirmed for piling reference,,,,,,,
textbox,Acceptable site conditions and access for piling rig,,,,,,,
textbox,Additional photos/ observations / reports attached,,,,,,,
textbox,Approval given to commence piling,,,,,,,
textbox,Approval given to dig,,,,,,,
textbox,Relevant services identified and isolated / clearly marked,,,,,,,
textbox,Relevant information communicated to piling trade,,,,,,,
textbox,Any environmental requirements considered and enacted,,,,,,,
textbox,Observations,,,,,,,
holdpoint,Click here to signoff,,,,,,,
,,,,,,,,
checklist,Piling Checklist (Audit),,,,,,,
section,Details,,,,,,,
checkpoint-no-status,Piling Checklist (Audit),,,,,,,
textbox,"Trades QA received, attached, reviewed and approved",,,,,,,
textbox,Relevant inspections completed and attached - any observations recorded and closed out,,,,,,,
bool,Piling spoil removed and work area left clean and tidy,,,,,,,
textbox,Any additional completion/handover documents completed and attached,,,,,,,
textbox,All piles completed (locations and heights checked and correct within tolerance),,,,,,,
button,Follow up actions required?,"Yes,No",,,,,,
textbox,,,,,,,,
,,,,,,,,
checklist,Sub Soil Checklist,,,,,,,
section,Details,,,,,,,
checkpoint,Location details and relevant mark ups attached,,,,,,,
textbox,Location on site,,,,,,,
Date,Date,,,,,,,
textbox,Gridline,,,,,,,
checkpoint,Consultant inspection completed as required,,,,,,,
textbox,Correct pipe used?,,,,,,,
textbox,Correct backfill used?,,,,,,,
checkpoint,Installation record photos,,,,,,,
checkpoint,Sub Soil Installation completed,,,,,,,
,,,,,,,,
checklist,Foul Checklist,,,,,,,
section,Details,,,,,,,
checkpoint,Location details and relevant mark ups attached,,,,,,,
textbox,Location,,,,,,,
Date,Date,,,,,,,
textbox,Gridline ,,,,,,,
checkpoint,Consultant inspection completed as required,,,,,,,
checkpoint,Council Inspection completed as required,,,,,,,
checkpoint,Watercare Inspection completed as required,,,,,,,
checkpoint,Invert levels recorded,,,,,,,
checkpoint,Invert levels as per design,,,,,,,
textbox,Invert Levels,,,,,,,
checkpoint,Received QA from Subcontractor?,,,,,,,
checkpoint,As Built drawings received,,,,,,,
checkpoint,CCTV Survey,,,,,,,
checkpoint,Certificates provided,,,,,,,
checkpoint,Installation record photos,,,,,,,
checkpoint,Foul Installation completed,,,,,,,
,,,,,,,,
checklist,Excavation Checklist,,,,,,,
section,Details,,,,,,,
checkpoint,Location accurate,,,,,,,
textbox,Gridline ,,,,,,,
Date,Date,,,,,,,
checkpoint,Depth correct (allow for site concrete if required),,,,,,,
checkpoint,Width correct (allow for boxing if required),,,,,,,
checkpoint,Any relevant excavation for services is completed and accurate,,,,,,,
checkpoint,Excess Material Cleaned up and removed as required,,,,,,,
checkpoint,"Detailed excavation completed, reviewed and approved",,,,,,,
,,,,,,,,
checklist,Civil - Sanitary Sewer,,,,,,,
section,Details,,,,,,,
checkpoint,Location details and relevant mark ups attached,,,,,,,
textbox,Location accurate,,,,,,,
textbox,Gridline ,,,,,,,
Date,Date,,,,,,,
checkpoint,Consultant inspection completed as required,,,,,,,
checkpoint,Council Inspection completed as required,,,,,,,
checkpoint,Watercare Inspection completed as required,,,,,,,
checkpoint,Invert levels recorded,,,,,,,
checkpoint,Invert levels as per design,,,,,,,
checkpoint,Received QA from Subcontractor?,,,,,,,
textbox,Reviewed QA,,,,,,,
checkpoint,As Built drawings received,,,,,,,
checkpoint,CCTV Survey,,,,,,,
checkpoint,Certificates provided,,,,,,,
checkpoint,Installation record photos,,,,,,,
checkpoint,Foul Installation completed,,,,,,,
checkpoint,"Any onsite changes documented (Attach marked up drawings, etc)",,,,,,,
,,,,,,,,
checklist,Setout / Surveying Checklist,,,,,,,
section,Details,,,,,,,
checkpoint-no-status,Setout / Surveying Checklist,,,,,,,
button,"Any RL's setout are correct, labelled and photographed","Yes,No",,,,,,
button,"Any grid setout are correct, labelled and photographed","Yes,No",,,,,,
button,Any other relevant setout/ survey documentation attached,"Yes,No",,,,,,
button,"Survey work completed, checked and accurate","Yes,No",,,,,,
,,,,,,,,
checklist,Site Establishment Checklist,,,,,,,
section,Details,,,,,,,
checkpoint,Any relevant dilapidation requirements captured,,,,,,,
checkpoint,Menz Shed ,,,,,,,
checkpoint,Waihi Hall,,,,,,,
checkpoint,Waihi Hall Toilets ,,,,,,,
checkpoint,Waihi Hall Kitchen ,,,,,,,
checkpoint,Waihi Library ,,,,,,,
checkpoint,"Externhal Areas - Road, pathways ",,,,,,,
checkpoint,Attach relevant site establishment photos/ documents,,,,,,,
checkpoint,External Photos ,,,,,,,
checkpoint,Laser Levels checked ,,,,,,,
checkpoint,Appropriate isolation of site (hoardings / fencing),,,,,,,
checkpoint,Sufficient & Appropriate site/H&S signage erected,,,,,,,
checkpoint,Site establishment completed,,,,,,,
