type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DTM-ITP-010- Subsurface Drainage,itp,,,,,DTM-ITP-010- Subsurface Drainage Rev0,
section,1 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,
label,– using the correct and complete set of drawings ,,,,,,,
label,– all drawings are the latest revision,,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,HP/WP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, JSEA, SWMS & WP",,,,,,,
label,"REFERENCE DOCUMENTS: PSP, EMP, TGS, SWMS, WP",,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,HP/WP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Material Classification,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,
label,ACCEPTANCE CRITERIA: Subsurface drainage pipes: 100mm DIA Class 1000 and 400 corrugated perforated plastic pipe ,,,,,,,
label,○ Granular filter material for bedding and backfill: Trench backfilled with B3 granular filter material complying with Cl 702.05 ,,,,,,,
label,○ No Fines Concrete: Shall consist of 4.0% Type GP cement ,,,,,,,
label,○ Geotextiles: Robust geotextiles shall comply with Cl 702.12 and Table 702.061 and have a minimum robustness of 600-900. ,,,,,,,
label,○ Subsurface drain pits: Stormwater drainage pits are to be used as access points. Invert levels in pits to comply with Cl 702.10,,,,,,,
label,○ Flushout risers: Shall have surface fittings as shown on the drawing,,,,,,,
label,REFERENCE DOCUMENTS: 702.04,,,,,,,
label,○ 702.05,,,,,,,
label,○ 702.06,,,,,,,
label,○ 702.1,,,,,,,
label,○ 702.12,,,,,,,
label,○ 702.061,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,2 - Construction Works,,,,,,,
checkpoint,2.1 - Excavation Permit,,,,,,,
label,FREQUENCY: Each lot,,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any excavation commencing.,,,,,,,
label,○ Plant and equipment shall be appropriate for the task.,,,,,,,
label,○ Excavation operations shall not disturb areas outside the limit of excavation,,,,,,,
label,REFERENCE DOCUMENTS: Excavation permit,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed Off,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 - Excavation of Trench,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,
label,○ Bottom of trench shall be compacted and at a depth no more than 50mm below the specified pipe invert. Grade of the base of the trench shall not allow ponding of water Any loose material shall be removed. To be inspected by QAV with at least 24 hours notice prior to placement of bedding.,,,,,,,
label,REFERENCE DOCUMENTS: 702.08,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,HP,,,,,,,
label,RESPONSIBILITY: Site Engineer/ QAV,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 - Placement of bedding,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding of granular filter material of thickness between 25 mm and 50mm placed across bottom of trench and screeded or graded to level,,,,,,,
label,REFERENCE DOCUMENTS: 702.09 (c),,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.4 - Placing pipes and geofabric (if required),,,,,,,
label,FREQUENCY: Each Lot,,,,,,,
label,ACCEPTANCE CRITERIA: Pipes placed centrally in trench and held firmly in place positioned with openings at the lower half of the pipe.,,,,,,,
label,"○ If geofabric required (subsurface drains installed in expansive materials), minimum width of geotextile used for wrapping is 450 mm",,,,,,,
label,REFERENCE DOCUMENTS: 702.09(d),,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.5 - Placement of granular backfill methodology,,,,,,,
label,FREQUENCY: Prior to backfilling,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,
label,○ Filter material shall be moistened and compacted with minimal disturbance to pipes. The method of compaction shall be in accordance with the procedures and reviewed by the Superintendent.,,,,,,,
label,"○ Where no fines concrete is used, the contractor shall submit quality procedures for review by the QAV which detail the method of placing. No fines concrete shall be placed and compacted within 1 hour of mixing.",,,,,,,
label,REFERENCE DOCUMENTS: 702.09(g),,,,,,,
