"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Window Checklist","",,,324,"Yes","Window Checklist","3fae6186-42f5-40f0-961f-2d42eeaa9087"
"checkpoint-group",,"","section","Subframe Installation"
"checkpoint-status",,"","checkpoint","Opening accepted."
"checkpoint-status",,"","checkpoint","Subframe installed, fixings at correct centres and oversealed, end damns installed and sealed."
"label","bea238d5-50ce-5c84-8c00-fbc084b0a141","","note","Picture required",,,
"checkpoint-group",,"","section","Frame Installation"
"checkpoint-status",,"","checkpoint","Drainage weep holes are free of any debris."
"checkpoint-status",,"","checkpoint","Frame installed."
"label","616e758f-9e84-5737-8665-a1a4306fd88a","","note","Picture required",,,
"checkpoint-group",,"","section","Glass"
"checkpoint-status",,"","checkpoint","Glass installed and rubbered where applicable."
"label","8bd28544-9271-5224-a045-44ba5c4562dc","","note","Picture required",,,
"checkpoint-group",,"","section","Commissioning"
"checkpoint-status",,"","checkpoint","General inspection to ensure Units are clean, operational and free from defects."
"checkpoint-status",,"","checkpoint","Flyscreens, flydoors, security doors and decals installed where applicable."

"checklist-sectioned",,"","checklist","Floor Plan","",,,11,"Yes","Floor Plan","fd1efe39-b1c4-4548-a6c7-e8939aa917b3"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","Floor Plan attached"

