resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,BUILDING-A,,,,,,,,
,,step,,,,Level-1,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A101,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A102,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A103,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A104,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-2,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A201,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A202,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A203,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A204,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A205,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-3,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A301,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A302,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A303,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A304,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A305,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A306,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A307,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A308,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A309,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A310,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A311,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-4,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A401,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A402,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A403,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A404,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A405,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A406,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A407,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A408,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A409,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A410,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A411,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-5,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A501,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A502,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A503,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A504,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A505,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A506,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A507,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A508,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A509,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A510,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,step,,,,Level-6,,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A601,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A602,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A603,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A604,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A605,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,A606,,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
