Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
c377c6ae-2840-5188-b5dd-daee3616033e,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.1,Pass Once below details are completed
b121db2a-6dee-50a7-8b13-5020a761d876,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.2,Pass Once below details are completed
8ab581fd-dd58-5c14-a37b-d975835e4f55,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.3,Pass Once below details are completed
97bdc758-236c-53a1-a4da-bd2931c4dae6,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.4,Pass Once below details are completed
4485fbe4-49c4-562b-82d7-c8e3d71cb42d,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.5,Pass Once below details are completed
3043904d-83bd-510b-9165-0c44bb851030,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.6,Pass Once below details are completed
404dc7f8-a4e7-5738-88ed-06d8e079a6d1,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.7,Pass Once below details are completed
c6dc7cf3-8767-5573-806c-46734834e47a,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.8,Pass Once below details are completed
711c9f91-0db0-5da6-bcdf-6c94a963cd7d,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.9,Pass Once below details are completed
95978329-0bc0-52e1-b5db-aee6226a6341,,checkpoint-status,not-started,,,TRUE,TRUE,Mains Cables,PH1A,1A-DR-0.01,AE-ITCX-010 - Torque Settings for Bolts,Test No.10,Pass Once below details are completed
