type,name,values,prefix,postfix,usage count,user addable,template name
checklist,"ITP 1 Soil Nails, Tecco Mesh",itp,,,,,"ITP 1 Soil Nails, Tecco Mesh"
section,A. Preliminary,,,,,,
checkpoint,A1,,,,,,
label,"Description - Ensure design is complete and ""Issued For Construction"" (IFC) drawings are accurate, complete, and approved by GSI Engineer & GSI Management",,,,,,
label,Frequency - Before issue to site,,,,,,
label,Specification Reference - Job pack,,,,,,
label,Responsible Person - GSI Project Manager,,,,,,
label,Record Required - Job Pack,,,,,,
label,Notes - Hard copies on site,,,,,,
checkpoint,A2,,,,,,
label,"Description - Confirm all material intended for use in the works comply with design specification, have been ordered, and will be available on site when required",,,,,,
label,Frequency - Before site establishment,,,,,,
label,Specification Reference - Job pack,,,,,,
label,Responsible Person - GSI Construction Manager / Site Engineer,,,,,,
label,Record Required - Job pack,,,,,,
checkpoint,A3,,,,,,
label,"Description - Load test schedule, test locations and test sheets are reviewed and approved by GSI Engineer and Engineer to contract",,,,,,
label,Frequency - Prior to start on site,,,,,,
label,Specification Reference - NZTA 2226 TS,,,,,,
label,Responsible Person - GSI Project Engineer,,,,,,
label,Record Required - Engineer to contract agreement in writing,,,,,,
label,Notes - Hard copy of standard held on site,,,,,,
checkpoint,A4,,,,,,
label,Description - Ensure load testing equipment is calibrated and calibration certificates supplied to Engineer to contract for review,,,,,,
label,Frequency - Prior to start on site,,,,,,
label,Specification Reference - NZTA 2226 TS,,,,,,
label,Responsible Person - GSI Project Engineer,,,,,,
label,Record Required - Engineer to contract receipt,,,,,,
label,Notes - Hard copy of standard held on site,,,,,,
checkpoint,A5,,,,,,
label,Description - Slope assessment completed and reviewed by GSI Project Manager,,,,,,
label,Frequency - Prior to start on site,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - GSI Project Engineer,,,,,,
label,Record Required - Slope assessment checksheet,,,,,,
label,Notes - Hard copy on site,,,,,,
checkpoint,A6,,,,,,
label,Description - Confirm site extents agreed with Engineer and aligns with general intent of the design,,,,,,
label,Frequency - Prior to start on site,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - GSI Project Engineer,,,,,,
label,Record Required - Written confirmation to design team,,,,,,
checkpoint,A7,,,,,,
label,Description - Sacrificial test nail number and locations agreed and approved by GSI PDE/BBO/Earthtec,,,,,,
label,Frequency - Prior to start on site,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - GSI Project Manager,,,,,,
label,Record Required - Engineer to contract agreement in writing,,,,,,
checkpoint,A8,,,,,,
label,"Description - Pre-construction sign off - Subcontract agreement signed, TMP approved, all staff and subcontractors inducted, CMP reveiwed and in place",,,,,,
label,Frequency - Prior to start on site,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - GSI General Manager ,,,,,,
label,Record Required - Job pack signed,,,,,,
label,Notes - Document reviewed and signed off by site staff and required management .,,,,,,
checkpoint,A9,,,,,,
label,"Description - Permit to Work/Excavate - Confirm location and extent of works, notify service authorities, locate underground services where applicable, notify Worksafe of notifiable works",,,,,,
label,Frequency - Before commencing work,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - GSI Project Manager,,,,,,
label,Record Required - Job pack signed,,,,,,
checkpoint,A10,,,,,,
label,"Description - Plant - Ensure plant suitable for use on site and calibration up to date.  Rig capable of reaching all anchor locations, sufficient wire rope and rig anchoring equipment",,,,,,
label,Frequency - Before commencing work,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site supervisor ,,,,,,
label,Record Required - Job pack signed,,,,,,
checkpoint,A11 - HOLD POINT - NO WORK TO COMMENCE UNLESS THESE ARE COMPLETE,,,,,,
holdpoint,HOLD POINT,,,,,,
section,B. Site Establishment,,,,,,
checkpoint,B1,,,,,,
label,Description - Check Erosion & Sediment Controls are in place and adequate,,,,,,
label,Frequency - Before commencing work,,,,,,
label,Specification Reference - Job pack,,,,,,
label,Responsible Person - Site supervisor,,,,,,
label,Record Required - Photos / drawings,,,,,,
label,Notes - Visual inspection,,,,,,
checkpoint,B2,,,,,,
label,"Description - Establish lay down area and suitable protection of property (ply wood, tarps etc) and bunding around grout unit/refuelling areas as required",,,,,,
label,Frequency - At time of establishment,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Photos. Note on Pre-Start form,,,,,,
label,Notes - Consider delivery of materials,,,,,,
checkpoint,B3,,,,,,
label,"Description - Check slope stability, area is safe to work in for slope remediation crews (WAH permit in place)",,,,,,
label,Frequency - Daily prior to accessing lower levels,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Photos. Note on Pre-Start form,,,,,,
label,Notes - Install offset pegs,,,,,,
checkpoint,B4,,,,,,
label,Description - Notify tenants / land users below work site of intended work and likely duration,,,,,,
label,Frequency - At time of establishment,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Note on Pre-Start form,,,,,,
label,Notes - Door knock and face to face discussion required.,,,,,,
checkpoint,B5,,,,,,
label,Description - Completed installation of approved rope access anchor points as required,,,,,,
label,Frequency - At time of establishment,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site supervisor,,,,,,
label,Record Required - Photos. Note on Pre-Start form,,,,,,
checkpoint,B6,,,,,,
label,"Description - Before You Dig completed.  Identify and mark location of any existing services including probing, potholing and survey as required",,,,,,
label,Frequency - At time of establishment,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Project Engineer and Site supervisor ,,,,,,
label,Record Required - Written confirmation to client,,,,,,
label,"Notes - Install offset pegs, mark on drawings",,,,,,
checkpoint,B7,,,,,,
label,"Description - Site markout - GSI Engineer, GSI PDE and Engineer to contract to agree on nail and test nail set out plan",,,,,,
label,Frequency - Before commencing work,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - GSI Project Engineer & GSI PDE,,,,,,
label,Record Required - Engineer to contract agreement in writing,,,,,,
label,"Notes - Install offset pegs, mark on drawings",,,,,,
checkpoint,B8 - HOLD POINT - NO WORK TO COMMENCE UNLESS THESE ARE COMPLETE,,,,,,
label,Frequency - Before commencing work,,,,,,
holdpoint,HOLD POINT,,,,,,
section,C. Excavations/Slope trimming,,,,,,
checkpoint,C1,,,,,,
label,Description - Valid Permit to Dig/SWMS,,,,,,
label,Frequency - Daily,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Project Engineer,,,,,,
label,Record Required - Permit signed and valid,,,,,,
checkpoint,C2,,,,,,
label,Description - Pre-start check on equipment,,,,,,
label,Frequency - Daily,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Daily Equipment Pre-start form completed by operator ,,,,,,
checkpoint,C3,,,,,,
label,Description - Safety audit completed when trimming/scaling slope - not to impact people or property below slope,,,,,,
label,Frequency - Daily,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Aduit results sent to PM,,,,,,
checkpoint,C4,,,,,,
label,Description - Levels and extents of devegatation and slope trimming marked and checked,,,,,,
label,Frequency - Prior to excavating,,,,,,
label,Specification Reference - Drawings,,,,,,
label,Responsible Person - Project engineer and site supervisor ,,,,,,
label,Record Required - Photo,,,,,,
checkpoint,C5,,,,,,
label,Description - GSI Engineer / GSI PM to sign off on completed vegatation and slope trimming,,,,,,
label,Frequency - At completion of earthworks,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - GSI PDE and GSI PM,,,,,,
label,Record Required - Confirm with client,,,,,,
checkpoint,C6 - HOLD POINT - NO WORK TO COMMENCE UNLESS THESE ARE COMPLETE,,,,,,
label,Description - ,,,,,,
label,Frequency - Before commencing work,,,,,,
holdpoint,HOLD POINT,,,,,,
section,D. Soil Nails and Grouting,,,,,,
checkpoint,D1,,,,,,
label,Description - Pre-start check on equipment,,,,,,
label,Frequency - Daily,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Daily Equipment Pre-start form completed by operator ,,,,,,
checkpoint,D2,,,,,,
label,Description - Valid Permit to Dig/SWMS,,,,,,
label,Frequency - Daily,,,,,,
label,Specification Reference - N/A,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Permit signed by operator and Site Superivisor and valid,,,,,,
checkpoint,D3,,,,,,
label,Description - Confirm cement/water mix ratio including number bags cement needed versus water capacity of mixer,,,,,,
label,Frequency - Prior to drilling,,,,,,
label,Specification Reference - Confirm ratio / IFC drawings / Specification,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Grout log,,,,,,
label,Notes - Engineer to contract to confirm in writing,,,,,,
checkpoint,D4,,,,,,
label,Description - Drill methodology approved by GSI PDE/GSI Engineer and Engineer to contract confirmed following review of proof test results,,,,,,
label,Frequency - Prior to production nail installation,,,,,,
label,Specification Reference - Engineer to contract,,,,,,
label,Responsible Person - Project Engineer,,,,,,
label,Record Required - Written confirmation designer,,,,,,
label,Notes - Engineer to contract to confirm in writing,,,,,,
checkpoint,D5 - HOLD POINT - Ensure soil nail setout is in accordance with the drawings and approved by BBO/Earthtec,,,,,,
label,Description - ,,,,,,
label,Frequency - Prior to drilling,,,,,,
label,Specification Reference - Drawings,,,,,,
label,Responsible Person - Project Manager / GSI PDE,,,,,,
label,Record Required - Written confirmation to client,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,D6,,,,,,
label,"Description - Confirm drill depth, angle and orientation of soil nails - per IFC drawings",,,,,,
label,Frequency - Each nail,,,,,,
label,Specification Reference - Drawings,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Drill log,,,,,,
label,Notes - Mark on as-built drawings,,,,,,
checkpoint,D7,,,,,,
label,Description - Ensure grout sample cubes or cylinders are available and ready for use (4 per day of grouting),,,,,,
label,Frequency - Prior to drilling,,,,,,
label,Specification Reference - GSI grout sampling procedure,,,,,,
label,Responsible Person - Site Supervisor,,,,,,
label,Record Required - Grout log,,,,,,
label,Notes - All GSI staff to review updated Grout Samplign SOP prior to start of works,,,,,,
checkpoint,D8,,,,,,
label,Description -,,,,,,
label,• Install sacrifical anchors: 1 x 9m anchor and 1 x 6m anchor with Grouted Bond Length of 4m ONLY.,,,,,,
label,"• Anchors to be installed with 16mm tremmie line, with centralizers every 1.5m.  Locations to be confirmed by GSI Engineer and Engineer to contract (per B7).",,,,,,
label,Frequency - During drilling,,,,,,
label,Specification Reference - NZTA 2226 TS (181220),,,,,,
label,Responsible Person - Project Engineer,,,,,,
label,"Record Required - Photo, Test result sheet",,,,,,
label,Notes - Results to be reviewed by GSI Engineer and Engineer to contract ,,,,,,
checkpoint,D9,,,,,,
label,Description -,,,,,,
label,"• Drill logs (fully) complete, including hole ID, diameter and length of hole drilled - as well as geology i.e. colour, type (rock/soil), moisture (i.e. dry, slightly moist, wet).",,,,,,
label,• Ensure to stipulate which holes are to be used for test anchors - based on B7.,,,,,,
label,Frequency - During drilling,,,,,,
label,Specification Reference - NZTA 2226 TS (181220),,,,,,
label,Responsible Person - Project Engineer,,,,,,
label,"Record Required - Photo, Test result sheet",,,,,,
label,Notes - Results to be reviewed by GSI Engineer and Engineer to contract ,,,,,,
checkpoint,D10,,,,,,
