resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Balustrade Checklist,folder-with-checklists,,,,,,1210,,,,,,
,step,,,,,Level 13,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1301,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1302,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1303,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1304,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1305,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1306,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1307,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1308,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1309,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1310,,,,,,
,step,,,,,Level 14,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1401,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1402,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1403,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1404,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1405,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1406,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1407,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1408,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1409,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1410,,,,,,
,step,,,,,Level 15,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1501,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1502,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1503,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1504,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1505,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1506,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1507,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1508,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1509,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1510,,,,,,
,step,,,,,Level 16,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1601,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1602,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1603,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1604,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1605,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1606,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1607,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1608,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1609,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1610,,,,,,
,step,,,,,Level 17,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1701,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1702,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1703,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1704,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1705,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1706,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1707,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1708,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1709,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1710,,,,,,
,step,,,,,Level 18,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1801,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1802,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1803,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1804,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1805,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1806,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1807,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1808,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1809,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1810,,,,,,
,step,,,,,Level 19,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1901,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1902,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1903,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1904,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1905,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1906,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1907,,,,,,
,step,,,,,Level 20,,,,,,,
,step,,,,Building B,,,,,,,,
,step,,,,,Ground Floor,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,G08,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,G09,,,,,,
,step,,,,,Level 1,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,102,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,103,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,104,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,105,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,106,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,107,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,108,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,109,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,110,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,111,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,112,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,113,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,114,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,115,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,116,,,,,,
,step,,,,,Level 2,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,211,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,212,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,213,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,214,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,215,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,216,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,217,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,218,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,219,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,220,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,221,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,222,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,223,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,224,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,225,,,,,,
,step,,,,,Level 3,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,311,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,312,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,313,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,314,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,315,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,316,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,317,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,318,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,319,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,320,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,321,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,322,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,323,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,324,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,325,,,,,,
,step,,,,,Level 4,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,411,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,412,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,413,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,414,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,415,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,416,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,417,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,418,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,419,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,420,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,421,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,422,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,423,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,424,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,425,,,,,,
,step,,,,,Level 5,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,511,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,512,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,513,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,514,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,515,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,516,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,517,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,518,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,519,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,520,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,521,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,522,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,523,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,524,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,525,,,,,,
,step,,,,,Level 6,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,611,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,612,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,613,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,614,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,615,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,616,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,617,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,618,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,619,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,620,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,621,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,622,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,623,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,624,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,625,,,,,,
,step,,,,,Level 7,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,711,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,712,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,713,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,714,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,715,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,716,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,717,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,718,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,719,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,720,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,721,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,722,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,723,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,724,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,725,,,,,,
,step,,,,,Level 8,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,811,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,812,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,813,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,814,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,815,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,816,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,817,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,818,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,819,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,820,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,821,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,822,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,823,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,824,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,825,,,,,,
,step,,,,,Level 9,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,911,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,912,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,913,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,914,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,915,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,916,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,917,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,918,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,919,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,920,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,921,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,922,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,923,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,924,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,925,,,,,,
,step,,,,,Level 10,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1011,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1012,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1013,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1014,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1015,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1016,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1017,,,,,,
,step,,,,,Level 11,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1111,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1112,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1113,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1114,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1115,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1116,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1117,,,,,,
,step,,,,,Level 12,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1211,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1212,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1213,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1214,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1215,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1216,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1217,,,,,,
,step,,,,,Level 13,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1311,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1312,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1313,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1314,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1315,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1316,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,1317,,,,,,
,step,,,,,Level 14,,,,,,,
,step,,,,Building C,,,,,,,,
,step,,,,,Ground Floor,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,G10,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,G11,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,G12,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,G13,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,G14,,,,,,
,step,,,,,Level 1,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,117,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,118,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,119,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,120,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,121,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,122,,,,,,
,step,,,,,Level 2,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,226,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,227,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,228,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,229,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,230,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,231,,,,,,
,step,,,,,Level 3,,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,326,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,327,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,328,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,329,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,330,,,,,,
Balustrade Checklist,folder-with-checklists,,,,,,331,,,,,,
,step,,,,,Level 4,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
