type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DN1210-037 ITP Wetland 2 Outlet Rip Rap,itp,,,,,DN1210-037 ITP Wetland 2 Outlet Rip Rap Rev 1,
section,"SECTION 3 – PRE-CONSTRUCTION HOLD POINTS - MATERIALS, PERSONELL & THIRD PARTY APPROVALS",,,,,,,
checkpoint,3.1 - Earthworks Methodology,,,,,,,
label,"Detail - The Contractor shall submit the construction and QA methodology, for each element of Earthworks, incl construction, Site Access, dewatering, wet weather, testing, inspection and hold points for review and approval prior to works.",,,,,,,
label,Acceptance / Conformance Criteria - Engineers Approval,,,,,,,
label,Standard / Specification - Appendix V,,,,,,,
label,Verifying Document - Approved Methodology,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.2 - Ecology Sign Off,,,,,,,
label,Detail - Confirmation from Ecology that earthworks can proceed,,,,,,,
label,Acceptance / Conformance Criteria - Email,,,,,,,
label,Standard / Specification - Internal Hold Point,,,,,,,
label,Verifying Document - Email from Ecology NZ,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,3.3 - Erosion & Sedimentation Controls,,,,,,,
label,Detail - Confirm that Erosion and Sedimentation Controls are in place prior to earthworks proceeding,,,,,,,
label,Acceptance / Conformance Criteria - As-built Completed,,,,,,,
label,Standard / Specification - Internal Hold Point,,,,,,,
label,Verifying Document - ESC As-built,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - H,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,3.4 - Design / Setout (1),,,,,,,
label,Detail - Ensure that Design is approved and Drawings are of the latest revision,,,,,,,
label,Acceptance / Conformance Criteria - Visual inspection by Engineer,,,,,,,
label,Standard / Specification - Internal hold point,,,,,,,
label,Verifying Document - Check Drawing Register,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - C,,,,,,,
label,Verification Activity: By - SE,,,,,,,
checkpoint,3.4 - Design / Setout (2),,,,,,,
label,"Detail - Site check for service features, any required design amendments to be resolved on site",,,,,,,
label,Acceptance / Conformance Criteria - Visual inspection by Engineer,,,,,,,
label,Standard / Specification - Internal hold point,,,,,,,
label,Verifying Document - Engineer notified of design amendments to be resolved,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Prior to Earthworks,,,,,,,
label,Verification Activity: Activity - C,,,,,,,
label,Verification Activity: By - SE,,,,,,,
section,SECTION 4 - IMPORTED MATERIAL TESTING - ALL TESTS TO BE NO OLDER THAN 3 MONTHS,,,,,,,
checkpoint,4.1 - D50 = 250mm Rip Rap rock testing - Weathering Index of Coarse Aggregate,,,,,,,
label,"Detail - NZS4407:2015, Test 3.11 - The Weathering Quality Index of Coarse Aggregate",,,,,,,
label,Acceptance / Conformance Criteria - AA to CA,,,,,,,
label,Standard / Specification - NZS4407:2015 Test 3.11 PS 21.7.4,,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - 1 per 1000m3,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.2 - D50 = 250mm Rip rap rock testing - Crushing Resistance of Course Aggregate,,,,,,,
label,"Detail - NZS4407:2015, Test 3.10 - The Crushing Resistance of Coarse Aggregate Under a Specified Load",,,,,,,
label,Acceptance / Conformance Criteria - > 150kN,,,,,,,
label,Standard / Specification - NZS4407.3.10 PS 21.7.4,,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - 1 per 1000m3,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.3 - D50 = 250mm Rip rap rock testing - Solid Density of Aggregate,,,,,,,
label,"Detail - NZS4407:2015, Test 3.7.1 - The Solid Density of Aggregate Particles",,,,,,,
label,Acceptance / Conformance Criteria - ≥ 2.65 tonnes per m3,,,,,,,
label,Standard / Specification - NZS4407.3.7.1 PS 21.7.4,,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - 1 per 1000m3,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.4 - Rip rap rock testing - Grading,,,,,,,
label,"Detail - NZS4407:2015, Test 3.8.2 - Grading of Aggregates by method of dry sieving.",,,,,,,
label,Acceptance / Conformance Criteria - Sieve Size || % Passing,,,,,,,
label,230.0mm || 85% passing,,,,,,,
label,150.0mm || 50% passing,,,,,,,
label,95.0mm || 15% passing,,,,,,,
label,"Standard / Specification - NZS4407.3.8.2, PS 21.5.14",,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - Percentage Passing %50,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.5 - Rip rap rock testing - Point Load Strength,,,,,,,
label,"Detail - ASTM-D5731: 2017, Standard Test Method for Determination of the Point Load Strength Index of Rock and Application to Rock Strength Classifications",,,,,,,
label,Acceptance / Conformance Criteria - >1.5 MPa,,,,,,,
label,Standard / Specification - ASTM D5731 PS 21.7.4,,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
label,Testing Quantity Required (based from schedule qtys) - 1 per 1000m3,,,,,,,
label,Verification Activity: Activity - HP,,,,,,,
label,Verification Activity: By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4.6 - Rip rap rock testing - UCS Rock,,,,,,,
label,"Detail - AS4133.4.2.1: 2022, Method 4.2.1: Rock strength tests – Determination of uniaxial compressive strength",,,,,,,
label,Acceptance / Conformance Criteria - >30 Mpa,,,,,,,
label,Standard / Specification - AS4133.4.2.1 PS21.7.4,,,,,,,
label,Verifying Document - IANZ Accredited Report,,,,,,,
