Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Main Switchboard & Termination of Cables ITP002,,,,,Yes,Main Switchboard & Termination of Cables ITP002,17c0418a-c912-4ec5-8a9c-b447fd5887bc
checkpoint-group,,,section,Preparation,,,,,,,
checkpoint-status,,,checkpoint,Locate & fix switchboard into position - check for clearances fix correctly,,,,,,,
checkpoint-status,,,checkpoint,Determine cable sizes for cable glands & mark out gland plate (check cable O.D's for cable size glands),,,,,,,
button,96f51ae8-7474-5341-852a-c8a80c4cf602,,button,Install cable glands & cables,"Yes, No, N/A",,,,,,
button,8a5d7cd1-30af-51eb-ba12-2a54a52e9de6,,button,Install lugs & terminate,"Yes, No, N/A",,,,,,
checkpoint-status,,,checkpoint,Clean & vacuum out board - please take a photo,,,,,,,
checkpoint-status,,,checkpoint,Check all circuits are terminated & safe at the other end or disconnect,,,,,,,
checkpoint-status,,,checkpoint,Final visual inspection of board - please take a photo,,,,,,,
checkpoint-group,,,section,Installation,,,,,,,
checkpoint-status,,,checkpoint,Test earth continuity & resistance,,,,,,,
button,a0f757ee-f49a-56be-88dd-cc6f30d94e9c,,button,Test insulation resistance,"Yes, No, N/A",,,,,,
button,ba171f2b-954b-5982-80b8-7684cdbb3adf,,button,Test polarity,"Yes, No, N/A",,,,,,
button,31f20699-26b8-545c-9d7d-904988d3e4d5,,button,Test phase rotation,"Yes, No, N/A",,,,,,
checkpoint-status,,,checkpoint,Attach prescribed certificate of electrical safety. Organise inspection by inspector (Add photo or attached certification,,,,,,,
checkpoint-status,,,checkpoint,Isolate / lock off/ dange tag all outgoing circuits - please take a photo,,,,,,,
button,02434c22-4718-5061-a35d-54c2fa884d7b,,button,Ensure labelling is complete & accurate,"Yes, No, N/A",,,,,,
checkpoint-status,,,checkpoint,Energise system,,,,,,,
button,0c3c997a-ed91-5865-a58c-9c27edb51cd9,,button,Check phase rotation,"Yes, No, N/A",,,,,,
button,c8a9f477-c7ee-5f00-80a4-496d00a79760,,button,Check switchboard as installed as per drawings,"Yes, No, N/A",,,,,,
text,946e935f-2c5d-5530-8a03-cdc810cc2e75,,textbox,Drawing & revision number(s),,,,,,,
checkpoint-status,,,checkpoint,Confirm that all cabling has been installed and terminated so that it is configured as per Section 6 of the ELF EMF Assessment,,,,,,,
checkpoint-status,,,checkpoint,Ensure any modifications to shop drawings are matched to existing & returned to office / attach drawings,,,,,,,
checkpoint-status,,,checkpoint,Ensure switch room is left clean - please take a photo,,,,,,,
checkpoint-status,,,checkpoint,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,,
