type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,BESS & PCS footing Touch Up paint FIC - ,,,,,,BESS & PCS footing Touch Up paint FIC,
section,2. SPECIFICATION,,,,,,,
checkpoint-no-status,Coat: 1,,,,,,,
label,Product: Surface preparation – Bristle blast the damaged areas to achieve a profile of 50-75um and feather the surrounding sound galv up to 50mm,,,,,,,
label,Colour: n/a,,,,,,,
label,"DFT (μm , Min-Max): n/a",,,,,,,
checkpoint-no-status,Coat: 2,,,,,,,
label,Product: Apply the Interzinc 52 @ 75um,,,,,,,
label,Colour: Grey,,,,,,,
label,"DFT (μm , Min-Max): 75 (total)",,,,,,,
checkpoint-no-status,Coat: 3,,,,,,,
label,Product: Apply the Interplus 1180 @ 200um (if applying by brush or roller this can be done in multiple coats),,,,,,,
label,Colour: Grey,,,,,,,
label,"DFT (μm , Min-Max): 200 (100 for each coat)",,,,,,,
section,3. SURFACE PREPARATION,,,,,,,
checkpoint,Does visual standard of surface preparation comply with specified requirements?,,,,,,,
section,4. COATING APPLICATION,,,,,,,
checkpoint,COATING APPLICATION,,,,,,,
number,Coat No.:,,,,,,,
date,Application Date:,,,,,,,
textbox,Batch No.:,,,,,,,
textbox,% RH,,,,,,,
textbox,Ambient Temp (ºC),,,,,,,
label,"Steel Temp (ºC): >10, Comply to ASTM D3276",,,,,,,
textbox,Dew Point (ºC),,,,,,,
textbox,Wet Film Thickness (μm),,,,,,,
section,5. FIC - SPECIFIC CHECK ITEMS,,,,,,,
checkpoint,"Ambient conditions (steel temp, air temp, % RH, dew point) complies?",,,,,,,
checkpoint,Application method complies to manufacturer’s recommendations?,,,,,,,
checkpoint,Recoat intervals complies to manufacturer’s recommendations?,,,,,,,
checkpoint,Colour complies to specifications?,,,,,,,
checkpoint,Dry film thickness/Wet film thickness complies to specifications?,,,,,,,
checkpoint,"Final appearance (runs, overspray, uniformity, etc.) acceptable?",,,,,,,
section,Document Sign-off,,,,,,,
checkpoint,Close-out,,,,,,,
textbox,SEPD - Name:,,,,,,,
textbox,SEPD - Position:,,,,,,,
date,SEPD - Date:,,,,,,,
signoff,Add Signature,,,,,,,
