"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","CONTAINMENT","",,,1,"Yes","CONTAINMENT","1244fee5-b7e2-4fb5-bc28-64c5ced842b5"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","WOOD EYE ANCHORS INSTALLED AND CORRECTLY FIXED ONTO TIMBER/CONCRETE WALLS"
"checkpoint-status",,"","checkpoint","SUFFICIENT CATENERY WIRE SUPPORTS INSTALLED"
"checkpoint-status",,"","checkpoint","CATENRY WIRES INSTALLED AT HIGH LEVEL AND MEETS CLEARENCE FROM OTHER SERVICES"
"checkpoint-status",,"","checkpoint","TURNBUCKLES IS TIGHTENED AND CATENERY WIRE IS WELL SECURED"
"checkpoint-status",,"","checkpoint","CABLE TRAY INSTALLED AS PER DRAWINGS"
"checkpoint-status",,"","checkpoint","CABLE TRAY IS BONDED AND MEETS SPECIFICATION"
"checkpoint-status",,"","checkpoint","ALL CONDUIT SECURELY FIXED AND SUPPORTED APPROPIATELY"
"checkpoint-status",,"","checkpoint","ALL CONDUIT IS GLUED"

"checklist-sectioned",,"","checklist","SITE WORKS - UNDERGROUND SERVICES","",,,1,"Yes","SITE WORKS - UNDERGROUND SERVICES","248d9e57-aaff-4d6b-8397-3d706a42ee76"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","CORRECT QUANTITIES OF PIT INSTALLED AS PER UPDATED ELECTRICAL DRAWINGS"
"checkpoint-status",,"","checkpoint","CORRECT QUANTITIES OF DUCTING INSTALLED AS PER UPDATED ELECTRICAL DRAWINGS"
"checkpoint-status",,"","checkpoint","DUCTING INSTALLED BETWEEN MAIN EARTHING PEGS"
"checkpoint-status",,"","checkpoint","DUCTING INSTALLED TO BOLLARD LIGHTS"
"checkpoint-status",,"","checkpoint","COMMS DUCT INSTALLED TO LIGHT POLE FOR CCTV IN CARPARK GRID BF"
"checkpoint-status",,"","checkpoint","COMMS DUCT INSTALLED TO LIGHT POLE FOR CCTV IN CARPARK GRID AA"
"checkpoint-status",,"","checkpoint","MAG SLAB AND DANGER TAPE INSTALLED ABOVE POWER DUCTING AND MEETS SPECIFICATION"
"checkpoint-status",,"","checkpoint","COMMS DUCTING INSTALLED INCLUDING DANGER TAPE"
"checkpoint-status",,"","checkpoint","DRAW TAPE INSTALLED AS REQUIRED"
"checkpoint-status",,"","checkpoint","SUFFICIENT FINES/SAP 7 IS LAID OVER DUCTING AND MEETS SPECIFICATION"
"checkpoint-status",,"","checkpoint","UNDERGROUND PITS INSTALLED, LEVELLED AND DUCTING IS SEALED"
"checkpoint-status",,"","checkpoint","NEW MAINS CABLING INSTALLED"
"checkpoint-status",,"","checkpoint","RELOCATION OF EXISTING SUBMAINS REROUTED TO NEW MSB"

"checklist-sectioned",,"","checklist","COMMISSIONING - DISTRIBUTION BOARD","",,,1,"Yes","COMMISSIONING - DISTRIBUTION BOARD","4d03afc9-a4a0-4d2e-85e3-d69514c14dcc"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","SWITCHBOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","DB SCHEDULE COMPLETED, INSTALLED INTO DB AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","DISTRIBUTION BOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","SUBCIRCUIT COMMISSIONING RESULTS SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","DISTRIBUTION BOARD CHECK SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","EARTHING TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","EMERGENCY LIGHTING TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","TIMECLOCK TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","BOARD FREE FROM DEBRI, NO MARKS, ALL ACCESSORIES INSTALLED"
"checkpoint-status",,"","checkpoint","LABELLING COMPLETED ON ALL FIELD OUTLETS, SWITCHES AND ISOLATORS ETC"
"checkpoint-status",,"","checkpoint","EMERGENCY LIGHTING TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","SUBCIRCUIT COMMISSIONING RESULTS SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","AS-BUILT UPDATED AND COMPLETED"

"checklist-sectioned",,"","checklist","FIRST FIX","",,,1,"Yes","FIRST FIX","4f77d9bc-8f4a-4205-835a-c2cbfe55b4d8"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","SETOUT + FLUSHBOXES INSTALLED/COMPLETE AS PER ARCHITECTURAL/SC SET OUT"
"checkpoint-status",,"","checkpoint","SUB-CIRCUIT CABLES INSTALLED AS PER ELECTRICAL DRAWING"
"checkpoint-status",,"","checkpoint","ALL SUBMAINS INSTALLED AND TIED BACK"
"checkpoint-status",,"","checkpoint","ALL LIGHTING CABLING INSTALLED"
"checkpoint-status",,"","checkpoint","ALL EMERGENCY LIGHTING CABLING INSTALLED"
"checkpoint-status",,"","checkpoint","ALL LIGHTING CONTROL CABLING INSTALLED"
"checkpoint-status",,"","checkpoint","ALL GENERAL POWER CABLING INSTALLED"
"checkpoint-status",,"","checkpoint","ALL HEATING AND VENTIALATION POWER INSTALLED"
"checkpoint-status",,"","checkpoint","ALL WINDOW CABLING INSTALLED"
"checkpoint-status",,"","checkpoint","ALL EARTHING AND BONDING INSTALLED"
"checkpoint-status",,"","checkpoint","ALL CABLES IDENTIFIED AT BOTH ENDS"
"checkpoint-status",,"","checkpoint","ALL CABLE ENDS TAPED TOGETHER AT FLUSH BOX"

"checklist-sectioned",,"","checklist","COMMISSIONING - DISTRIBUTION - MAIN SWITCHBOARD","",,,1,"Yes","COMMISSIONING - DISTRIBUTION - MAIN SWITCHBOARD","671fda07-4fe9-4e30-a9c9-feaca4640413"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","MAIN SWITCHBOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","DB SCHEDULE COMPLETED, INSTALLED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","MAIN DISTRIBUTION BOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","DB SCHEDULE COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","MAIN SWITCHBOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","MAIN SWITHCBOARD DISTRIBUTION BOARD CHECK SHEET COMPLETED AND ADDED TO DROPBOX"
"checkpoint-status",,"","checkpoint","MAIN EARTHING TEST SHEET COMPLETED"
"checkpoint-status",,"","checkpoint","MAIN EARTH PITS INSTALLED"
"checkpoint-status",,"","checkpoint","MEN LINK INSTALLATION CONFIRMED"
"checkpoint-status",,"","checkpoint","BOARD FREE FROM DEBRI, NO MARKS, ALL ACCESSORIES INSTALLED"
"checkpoint-status",,"","checkpoint","AS-BUILT UPDATED AND COMPLETED"

"checklist-sectioned",,"","checklist","DISTRIBUTION BOARD - DISTRIBUTION BOARD","",,,1,"Yes","DISTRIBUTION BOARD - DISTRIBUTION BOARD","a08eed41-9bd4-43ea-8750-332ae4969ab7"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","DISTRIBUTION BOARD INSTALLATION COMPLETED AND SECURELY MOUNTED"
"checkpoint-status",,"","checkpoint","SUB-MAINS CABLE TERMINATED"
"checkpoint-status",,"","checkpoint","STRUCTURAL BONDING CABLE TERMINATED AT SWITCHBOARD"
"checkpoint-status",,"","checkpoint","SUB-CIRCUITS CABLE TERMINATED"
"checkpoint-status",,"","checkpoint","DISTRIBUTION BOARD TEST SHEET COMPLETED"
"checkpoint-status",,"","checkpoint","CLEAN OF ALL DEBRI AND MARKS"

"checklist-sectioned",,"","checklist","DISTRIBUTION BOARD - MAIN SWITCHBOARD","",,,1,"Yes","DISTRIBUTION BOARD - MAIN SWITCHBOARD","ccebc06d-c0bd-4c15-9d7c-2b0fa6189e42"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","MAIN SWITCHBOARD INSTALLED ON TIMBER PLINTH AND SECURED"
"checkpoint-status",,"","checkpoint","COMPRESSION GLANDS INSTALLED AND SECURE FOR CABLE ENTRY"
"checkpoint-status",,"","checkpoint","NEW MAINS CABLE INSTALLED,LUGGED, TERMINATED"
"checkpoint-status",,"","checkpoint","SUB-MAINS CABLE INSTALLED,LUGGED, TERMINATED"
"checkpoint-status",,"","checkpoint","MAIN EARTH CABLE LUGGED,BOLTED AND HAS A MAIN EARTH TAG INSTALLED"
"checkpoint-status",,"","checkpoint","MEN LINK IS INSTALLED AND CONFIMED"
"checkpoint-status",,"","checkpoint","SUFFICIENT EARTH STAKE INSTALLED AND MAIN EARTH GROUND READING IS GOOD"
"checkpoint-status",,"","checkpoint","MAIN EARTH INSPECTION PITS INSTALLED AND AT CORRECT HEIGHT AND COMPLETED"
"checkpoint-status",,"","checkpoint","STRUCTURAL BONDING CABLE TERMINATED AT SWITCHBOARD"
"checkpoint-status",,"","checkpoint","MAIN SWITCHBOARD IS CLEAN OF ALL DEBRI AND MARKS"

"checklist-sectioned",,"","checklist","SECOND FIX","",,,1,"Yes","SECOND FIX","cd49c3e6-be46-4a94-8063-c7c201c28016"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","ALL LIGHT FITTING SOCKET OUTLETS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL LIGHT FITTINGS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL EMERGENCY LIGHT FITTINGS AND EXIT LIGHTS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL LIGHT SWITCHES INSTALLED AND COMPLETED"
"checkpoint-status",,"","checkpoint","ALL SENSORS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL GENERAL POWER OUTLETS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL FANS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL HEATERS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL MECHANICAL CONTROLS INSTALLED"
"checkpoint-status",,"","checkpoint","ALL BONDING INSTALLED"
"checkpoint-status",,"","checkpoint","ALL WINDOW SWITCHES INSTALLED"
"checkpoint-status",,"","checkpoint","ALL WINDOW ACTUATORS CONNECTED"
"checkpoint-status",,"","checkpoint","ALL WINDOW CONTROLS COMPLETED"
"checkpoint-status",,"","checkpoint","ALL SEISMIC RESTRAINTS FOR LIGHTING COMPLETE"
"checkpoint-status",,"","checkpoint","ALL SEISMIC RESTRAINTS FOR FANS COMPLETE"
"checkpoint-status",,"","checkpoint","ALL SESIMIC RESTRAINTS FOR HEATERS COMPLETE"
"checkpoint-status",,"","checkpoint","SUB-MAINS POST-LIVENING CHECK COMPLETED AND ADDED TO DROP BOX"
"checkpoint-status",,"","checkpoint","AS-BUILT UPDATED AND COMPLETED"

"checklist-sectioned",,"","checklist","STRUCTURAL BONDING","",,,1,"Yes","STRUCTURAL BONDING","e86fd050-399d-4971-8ce5-0cb2dface0b6"
"checkpoint-group",,"","section","Details"
"checkpoint-status",,"","checkpoint","BUILDING STRUCTURAL BOND INSTALLED AND COMPLETED TO AS/NZS 3000;2007"
"checkpoint-status",,"","checkpoint","RISER CABLE TRAY BONDED AND COMPLETED TO AS/NZS 3000:2007"
"checkpoint-status",,"","checkpoint","SPRINKLER PIPE BONDED AND COMPLETED TO AS/NZS 3000;2007"
"checkpoint-status",,"","checkpoint","PLUMBERS COPPER PIPE BONDED AND COMPLETED TO AS/NZS 3000;2007"

