Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
58743d45-bc4b-5914-ad8c-dd73f1316a5f,checklist,CHECK-005 Site EOD,,CHECK-005 Site EOD,,
8111ace1-1386-5c1f-8290-3df28e3c8d3f,section,Details,,,,
e7f3c29e-5e50-58c0-b5bc-209b95434737,checkpoint,KPIs,,,,
035f7c1a-ea25-55de-950c-d042a33c503f,textbox,What area did you work on today? Specify level(s),,,,
9fa426b4-4776-58b7-9889-b15b65137495,tickbox,Detection - In Slab Conduits,,,,
93e8c10f-65f4-53c5-a389-af2e986d15ee,tickbox,Detection - Rough In,,,,
ee59a920-9789-592d-b301-bec8b0270bdd,tickbox,Detection - Fit Off,,,,
0fcff527-122d-56ca-9d55-fb283c029585,tickbox,Sprinkler - Rough In,,,,
316bba3f-90e5-524f-879b-fd51fc6edcf9,tickbox,Sprinkler - Fit Off,,,,
f9cc44fd-93c0-5e67-b517-5d5412d51f91,tickbox,Wet Weather Stand down (List names and duration of stand down per person in comments below),,,,
987f19cf-c0ba-5e71-86f2-700cb1617ba7,tickbox,Safety Stand Down (List names and duration of stand down per person in comments below),,,,
c16a2a74-dd2d-5d1b-884e-153088ea0604,tickbox,Industrial Action/ Techs chose to leave site (List names and what time they left in comments below),,,,
d6aa768d-18cb-5397-9287-98d25f058d4d,checkpoint,Productivity,,,,
fe16c117-6b62-5e0e-b297-3bb812c03098,textbox,"In terms of production, did the team meet the site goals today?","Yes, No, Partially",,,
bd402f12-5188-5258-95bb-04843f13dbad,button,"If 'No', what hindered the progress?","Time management, Lack of training, Fatigue, Equipment issues, Other",,,
f60fe192-fe44-5ce0-a896-807887b18a88,textbox,If 'Other' provide detail:,,,,
0da64418-8a08-5008-a58c-e5368b811be6,checkpoint,Clean Up,,,,
dabfd603-b818-5e2b-889f-e6da69448774,button,Is your work area tidy?,"Yes, No",,,
77dc2b8c-e46c-5633-a114-6401ab7d0e6f,button,Have Chemicals used today been returned to secure storage?,"Yes, No",,,
8ca30072-969d-5ec9-9f3e-457472da7db9,button,Have all tools been returned to toolbox?,"Yes, No",,,
c6ec1d8e-5d5a-5f43-8e7e-6742c49875b8,button,Are all tools (including site iPads) charged and ready for tomorrow?,"Yes, No",,,
d3977e5c-db54-51b4-8527-3b17c732206d,button,Have you completed all necessary QA paperwork for today?,"Yes, No",,,
d19615df-d297-5a4b-a682-e27077454f40,button,Are all employees aware of where they are working tomorrow?,"Yes, No",,,
bbe829b3-6aa5-5542-b6ba-807198ef173c,note,If 'No' contact management now,,,,
d5fda9e0-608b-55d3-bf92-80ad7afe5a6a,button,"Were there any incidents, injuries or near misses on site today?","Yes, No",,,
df6d65e3-f042-5507-a30f-559d3c435e86,note,If 'Yes' complete the necessary reports,,,,
42c21dbd-9bff-5051-bd1f-f936237b2320,checkpoint,Signoff,,,,
5d29489d-1335-55db-945d-fe7621bce49f,signoff,"This EOD has been completed in consultation with our employees and has been read, understood and signed by all employees on site at the EOD today.",,,,
