"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ea5e4104-1fc2-4537-a619-0f3284e66113","","folder-normal","work-in-progress","","step","TRUE","FALSE","TE00829 Silo D"
"5fc950d8-f229-4726-a121-11f4f1f6db95","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Matt Feehan"
"21bf6751-df9f-4dd0-acc1-ef9226f61d70","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Andrew Brew"
"d1f15a8a-2ae3-49a9-bd26-1910d1a6ce84","","folder-normal","pass","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Jackson Pollock"
"b69db496-107f-492d-a08a-819fea2a463a","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00850 205 Williams St","TAKE 5","Jackson Pollock","Take 5 Checklist 2/9/22"
"1ddde58d-bd1e-4c6e-82f8-65127c0cbabc","","folder-normal","pass","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Travis De Bono"
"2e6058b2-ab2f-4979-8e9c-91745eab006b","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00850 205 Williams St","TAKE 5","Travis De Bono","Take 5 31/8/22"
"f0bb72dd-b2c9-4257-99c0-e5558befee69","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Flynn Harrison Brown"
"4e3692a5-ff25-46ac-98e6-69bed46424e3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Riley Blake"
"fe6aa39f-7dc7-4c83-8ef6-87214c277ff6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Dale May"
"9b5eec2e-b255-4b9a-88f6-a8c9a6e3a546","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00850 205 Williams St","TAKE 5","Jack Rice"
"60a9b078-d0bb-413f-ad32-18d31fd37bd4","","folder-normal","pass","","step","TRUE","FALSE","TE00850 205 Williams St","QA"
"2e20eec2-fc09-4cb9-9d33-f53aaebe5b9b","","folder-normal","pass","","step","TRUE","FALSE","TE00850 205 Williams St","QA","LEVEL 12"
"7d75fb34-6055-40c5-88ac-32c6a6199ec6","","checklist-flat","pass","Fix 1 ITP","checklist-flat","FALSE","FALSE","TE00850 205 Williams St","QA","LEVEL 12","FIX 1"
"4dddf00b-ad00-4253-a54d-21909147cbd8","","checklist-flat","pass","Fix 2 ITP","checklist-flat","FALSE","FALSE","TE00850 205 Williams St","QA","LEVEL 12","FIX 2"
"c59dbeb9-8e0e-4c4c-b17a-6a3a861c8f5d","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00850 205 Williams St","SWMS Checklist 31/8/22"
"f15e2440-b1a6-4745-af6d-4ca970a14dc6","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD"
"36073349-6578-46c9-a732-477823b2ad42","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Site QA"
"525e3124-f46a-4e87-a83a-08f44e0f7841","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 4"
"b683a3c7-b54b-4d11-ab2a-8ebf9ff0e553","","checklist-flat","pass","Fix 1 ITP","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 4","Fix 1"
"6bfcde14-0b86-4895-9335-da8866d75670","","checklist-flat","pass","Fix 2 ITP","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 4","Fix 2"
"e7001f43-9af3-4faf-b869-4c687a30e585","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 16"
"a8352ed6-1e63-45ce-b1be-5863c8c58404","","checklist-flat","pass","Fix 1 ITP","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 16","Fix 1"
"29385a27-a025-4c0d-93d2-d78436c4e5cb","","checklist-flat","pass","Fix 2 ITP","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 16","Fix 2"
"d95015ec-2fe6-44c4-8d5b-7fc0e5139593","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 18"
"08d40158-da72-423d-ba69-f2741fd2ee70","","checklist-flat","pass","Fix 1 ITP","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 18","Fix 1"
"1ff3f82c-12ba-48b7-a64d-e925e46cb41d","","checklist-flat","pass","Fix 2 ITP","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 18","Fix 2"
"108eb060-6c75-4691-8831-bc852f019fc5","","checklist-flat","pass","Transplumb Variations","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","Level 18","L18 Water and Waste Service Connections"
"cb1dacec-9ff7-41fa-89b0-5eee1def6628","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","VARIATIONS"
"fb6a86d8-f40e-4725-868e-47bb93877e72","","checklist-flat","pass","Transplumb Variations","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","VARIATIONS","L18 Screwed Water Pipe"
"0fecf6d5-f6fa-4dd2-b4d6-03093feaef56","","checklist-flat","pass","Transplumb Variations","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Site QA","VARIATIONS","Level 4 waste connection"
"ae1bec95-0716-48c1-bf98-6233a3c491bf","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5"
"39ce012a-2765-4f90-9650-b3409a8ff8bf","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Matt Feehan"
"0cb2a512-6fb5-4af6-a645-d1e0a8fb8af2","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Matt Feehan","25.08.22"
"cb36b6a7-24ac-4bbd-ad2d-e9fa5d0c7e4c","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Andrew Brew"
"4b8b721d-09c9-4642-ac9f-cb9f7828a51f","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Andrew Brew","Take 5 25/8/22"
"78dafec6-5cac-429d-8ba2-00249ba07912","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Travis De Bono"
"3523c8d4-2394-446d-99da-3173d4b1a154","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Travis De Bono","Take 5 25/8/22"
"9d226262-d302-489e-9ae2-e441fdca3a8b","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jackson Pollock"
"363670ee-c865-44fc-b630-f6d9c2c82ee8","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jackson Pollock","Take 5 Checklist"
"e57aface-d122-45fb-9c24-30cc39c8abe3","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jackson Pollock","Take 5 Checklist 26/8/22"
"dee70cae-6a5f-440f-959c-c1f50a54b248","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jackson Pollock","Take 5 Checklist 31/8/22"
"06bd57c9-3b53-4117-ad2e-b660fbfd1b7c","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jackson Pollock","Take 5 Checklist 1/9/22"
"905c6aa9-e1e2-4ed6-8425-f1890e6d76da","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jackson Pollock","Take 5 Checklist 9/9/22"
"c9fc82d8-76b6-4759-8f2e-b2bfe9af5a6d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Flynn Harrison - Brown"
"e253d02e-c8e1-4db5-a7b4-95e408d26db1","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Riley Blake"
"a4009260-9a73-454e-b623-4c983a2e3629","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Dale May"
"9ec9a2a0-8988-404a-bfeb-3a2f26bec143","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jack Rice"
"ed5d07df-e21d-4172-b63b-f50e623bf891","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jack Rice","390 St.Kilda Road 16-8-22 "
"07773914-253a-4a23-bc51-79d301e09aa3","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jack Rice","390 st kilda 23-8-22"
"3dc002e6-6225-4e24-b5cf-8ab6f59d7e8a","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jack Rice","25/8/22 390 st kilda road "
"2572a49d-be35-4fca-a768-774acbff7eb1","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Jack Rice","26/8/22 390 St Kilda Road "
"389b1226-b2d9-4025-a82a-43c526ce184d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","Chris Dykes"
"0390cf01-db9d-4c1a-936c-0c500e69195c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","Take 5","James Taylor"
"f1e240e3-d3cd-47d3-86f3-710fc4f875ed","","folder-normal","pass","","step","TRUE","FALSE","TE00816 - 390 ST KILDA RD","OH&S"
"09dad660-8b98-47fb-9c3d-3b60cca34336","","checklist-flat","pass","755c7d9c1c8c89e1ca9e585a24065439736258875c04560d9a52f766fbd8aa58","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","OH&S","SWMS-Working at Heights"
"3be87ed8-a974-431f-949e-8ae1829572ff","","checklist-flat","pass","755c7d9c1c8c89e1ca9e585a24065439736258875c04560d9a52f766fbd8aa58","checklist-flat","FALSE","FALSE","TE00816 - 390 ST KILDA RD","OH&S","SWMS - General Plumbing Works"
"37e29d58-3db8-46c2-9824-1b48a31cf8fb","","folder-normal","pass","","step","TRUE","FALSE","TE00887 Abbottsford Convent"
"9c3e2569-853a-4d95-b2a3-73bbcb755b3f","","checklist-flat","pass","0a434c39174dae0b86cb9373df5fbf62ac3c06a156c76bcfb210319aa2dd6349","checklist-flat","FALSE","FALSE","TE00887 Abbottsford Convent","Transplumb General Works ITP"
"33898a1f-9e0b-4652-9d5a-6ff2e3ad5295","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00887 Abbottsford Convent","Take 5 Checklist"
"3789f930-57ff-4246-9590-1ef507dcb319","","checklist-flat","pass","755c7d9c1c8c89e1ca9e585a24065439736258875c04560d9a52f766fbd8aa58","checklist-flat","FALSE","FALSE","TE00887 Abbottsford Convent","SWMS Checklist"
"b08e8480-94c0-4dc6-b8b8-72403b6aa10e","","folder-normal","pass","","step","TRUE","FALSE","TE00894 TSY Gutter Installation"
"c877a9f9-67b9-46c9-a01f-7162f2e72faf","","checklist-flat","pass","Transplumb Roofing ITP","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","Gutter Installation QA"
"ad156ac1-ddce-4edc-ade8-d12409871383","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","Take 5"
"96a53f0e-69d7-4aee-a5a9-8df76d24f758","","folder-normal","pass","","step","TRUE","FALSE","TE00894 TSY Gutter Installation","OHS / SWMS"
"eaf651d6-67d3-49e7-8d7f-b30cad13bc93","","checklist-flat","pass","755c7d9c1c8c89e1ca9e585a24065439736258875c04560d9a52f766fbd8aa58","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","OHS / SWMS","SWMS Checklist - Plumbing Works General"
"b7cac127-37b1-41c7-9113-9e66cfff7a6b","","checklist-flat","pass","755c7d9c1c8c89e1ca9e585a24065439736258875c04560d9a52f766fbd8aa58","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","OHS / SWMS","SWMS Checklist - Working At Heights"
"c38b6368-a376-46e1-946c-517e42a99079","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","Andrew Brew 12/9/22"
"2478110f-6687-48fb-b35d-8c19318370fc","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","Take 5 Checklist 12/9/22"
"f251b345-27ec-47ef-b271-aad6a1cefd2c","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","Take 5 Checklist 14/9/22"
"c77f09a9-3ed3-4e48-ba50-3ab5cc6dd0fc","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","Take 5 Checklist 14/09/22"
"9253b386-59bf-4ea9-afee-43c72e4c263f","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00894 TSY Gutter Installation","Take 5 Checklist 10/10/22 td"
"57dc3664-0843-4af8-9cf7-88de5f7976fc","","folder-normal","pass","","step","TRUE","FALSE","TE00904 RL HW Unit Change Over Truganina"
"4f6fc55c-bf18-4236-bbef-5eee85638fb9","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00904 RL HW Unit Change Over Truganina","Take 5 Checklist - Travis Debono 23.08.22"
"ab7c5c3b-8b3c-4522-bdc9-cf8f729df084","","checklist-flat","pass","755c7d9c1c8c89e1ca9e585a24065439736258875c04560d9a52f766fbd8aa58","checklist-flat","FALSE","FALSE","TE00904 RL HW Unit Change Over Truganina","SWMS Checklist - Plumbing Works General"
"75f5cf45-128b-4fe3-b510-77b35e7eb10c","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00904 RL HW Unit Change Over Truganina","Transplumb General Works ITP - HW Unit Change Over"
"2d648bbc-6c9f-4f41-83c7-30644091d3ed","","folder-normal","pass","","step","TRUE","FALSE","TE00910 Cirka Showgrounds - Drain Cleaning"
"42c6d27f-ff9a-4063-ad94-5bfc0134bfed","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00910 Cirka Showgrounds - Drain Cleaning","Take 5 Checklist - Travis De Bono 06.09.2022"
"480869fc-373b-4935-9e3d-28f1fe370709","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00910 Cirka Showgrounds - Drain Cleaning","Take 5 Checklist - Flynn HB - 06.02.2022"
"c6dc1086-3764-4818-a727-3601c9543d81","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00910 Cirka Showgrounds - Drain Cleaning","Transplumb General Works ITP - Melb Showgrounds Drain Cleaning"
"4b77e905-4e41-4b4c-9f8c-4b71923729c5","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00910 Cirka Showgrounds - Drain Cleaning","SWMS Checklist - Plumbing General"
"c234a384-15c2-42bb-8a14-e5b16bb64748","","folder-normal","pass","","step","TRUE","FALSE","TE00915 Caulfield Leak Detection and Various Jobs"
"7a47533a-7a32-4b57-a02a-a61cda1ef043","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00915 Caulfield Leak Detection and Various Jobs","Caulfield South Various Works"
"d535bd40-9243-4863-98b7-2588f498d9e5","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00915 Caulfield Leak Detection and Various Jobs","SWMS - Plumbing Above Ground"
"5ee0b614-19aa-47f4-a1cf-d7fbaddee70d","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00915 Caulfield Leak Detection and Various Jobs","Take 5 Checklist 8/9/22"
"dd6bbfb8-8925-45ff-ae27-66319c524305","","checklist-flat","pass","d62af6729c766fe8a34f493ca4d4e2f7c694d507549d3cc20b9e6316864d76ad","checklist-flat","FALSE","FALSE","TE00915 Caulfield Leak Detection and Various Jobs","8/9/22 td take 5"
"1b510912-3489-4060-bf99-22cc14bfa722","","folder-normal","pass","","step","TRUE","FALSE","TE00913 L24, 360 Collins St NPM Cold Shell"
"d27a5059-d4bf-4935-88ae-2f2fbd505d4c","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00913 L24, 360 Collins St NPM Cold Shell","SWMS Checklist - Plumbing Works General"
"9be64c00-5a9e-45a7-9895-d64878e3bdc5","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00913 L24, 360 Collins St NPM Cold Shell","Take 5 Checklist - Jack Rice 15.09.2022"
"a2ece9fc-20d0-4ab6-90cb-6f8e1d148962","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00913 L24, 360 Collins St NPM Cold Shell","Transplumb General Works ITP - Kitchen Isolations L24"
"785c3607-38a0-4c8e-8d30-bd09726379ce","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00913 L24, 360 Collins St NPM Cold Shell","Jackson Pollock Take 5.  22/10/2022"
"9b1f3340-4db0-4460-8fb7-9df696dfd5da","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00913 L24, 360 Collins St NPM Cold Shell","Transplumb General Works ITP Cap & Removal of Drains"
"1dc96134-d553-4f1b-87e2-5ce5fa89f62a","","folder-normal","fail","","step","TRUE","FALSE","TE00930 PV AP PB4 & 6 Gutter Repairs"
"0aec18a4-ca42-43ad-941f-6176edd232aa","","checklist-flat","fail","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00930 PV AP PB4 & 6 Gutter Repairs","PIT BUILDING S4 AND 6 GUTTER REPAIRS"
"e2be6164-02c1-4d98-8c61-fc1277809050","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00930 PV AP PB4 & 6 Gutter Repairs","Take 5 Checklist - Travis D 26.09.22"
"032b7c7e-3855-4216-a48a-56935c7fc25d","","folder-normal","pass","","step","TRUE","FALSE","TE00928 RL Building Service - Yarraville HWU"
"66e96361-e27d-4063-a79c-5f88ccfe033d","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00928 RL Building Service - Yarraville HWU","Take 5 Checklist - Travis D 27.09.22"
"bfc06bac-9610-40ec-8215-a6f51b1b39a7","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00928 RL Building Service - Yarraville HWU","RL Building Services - Yarraville HWU "
"2c205bf1-b0b7-4243-8423-684f6ff01894","","folder-normal","pass","","step","TRUE","FALSE","TE00932 PE Corio Yard Works"
"8b4d88bf-cdc5-4b28-82ef-0e844b0d7e4e","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00932 PE Corio Yard Works","Transplumb General Works ITP"
"e643208d-4263-40e6-b10c-f933dcaf860d","","folder-normal","pass","","step","TRUE","FALSE","TE00914 L14, 380 St Kilda RD"
"7a083fde-8421-4063-8dae-9a03ca9f7a9f","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00914 L14, 380 St Kilda RD","SWMS-Plumbing Works Above Ground"
"2fb5e3cc-87fb-4409-9397-f5f0f310334d","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00914 L14, 380 St Kilda RD","QA"
"ff9221f7-9f31-4e56-8abd-552d77ed6382","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00914 L14, 380 St Kilda RD","Take 5 Checklist Jackson Pollock 31/10/2022"
"c8a77604-1dbf-4408-9042-ae66b8520613","","folder-normal","pass","","step","TRUE","FALSE","TE00937 Linc's Sister Reno"
"126d2165-27d1-490f-87d6-e93cb988a657","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","TE00937 Linc's Sister Reno","QA"
"96083127-8a75-40d2-85c1-8427725ec721","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00937 Linc's Sister Reno","SWMS - Plumbing Works Above Ground"
"7948c44c-85b2-4fac-a7e1-1f43d5a4f8bb","","folder-normal","pass","","step","TRUE","FALSE","TE00937 Linc's Sister Reno","TAKE 5"
"759d6f27-2700-471d-aa92-66f04d7f90cd","","folder-normal","pass","","step","TRUE","FALSE","TE00937 Linc's Sister Reno","TAKE 5","Jackson Pollock"
"f1593da0-d32b-4451-9f8a-d906d05f1ca8","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00937 Linc's Sister Reno","TAKE 5","Jackson Pollock","Take 5 6-10-22"
"d9322aaa-6ed7-42e0-a68e-4d26c81eda26","","folder-normal","pass","","step","TRUE","FALSE","TE00937 Linc's Sister Reno","TAKE 5","Josh Clotworthy"
"d6f8f4c9-769f-4b71-937d-b551167a7f7e","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00937 Linc's Sister Reno","TAKE 5","Josh Clotworthy","Take 5 4-11-22"
"70cd788f-e742-43e2-bacd-f7280369c153","","folder-normal","pass","","step","TRUE","FALSE","TE00937 Linc's Sister Reno","TAKE 5","Travis De Bono"
"671c5004-5e7f-448c-a60d-d06a59bd8355","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00937 Linc's Sister Reno","TAKE 5","Travis De Bono","Take 5 Checklist 4/11/22"
"76f695d1-8ea7-4d0e-83c5-7b71fd3af39d","","checklist-flat","pass","Take 5 Checklist","checklist-flat","FALSE","FALSE","TE00937 Linc's Sister Reno","TAKE 5","Travis De Bono","Take 5 Checklist 7/11/22"
"174b3d6d-06d3-4f0b-a51d-58b8ac5ef2df","","folder-normal","pass","","step","TRUE","FALSE","TE00945 RLBS Coburg Merlynston Station"
