type,name,values,prefix,postfix,usage count,user addable,template name
checklist,1.28 - River Edge Terrace,itp,,,,,1.28 - River Edge Terrace
section,1.0 Construction Works,,,,,,
checkpoint,"1.1 - Induction and safety measures are in place, safe work method statement (SWMS) undertaken",,,,,,
label,Frequency - Prior to Commencing,,,,,,
label,"Acceptance Criteria - All personnel on site have been inducted to the K Rd Project site and are informed of all relevant environmental management plans. Additionally, all necessary measures and controls are being implemented, that is: PSP, CEMP, TMP & SWMS",,,,,,
label,Reference Documents - Inductions Register/OH&S Co-Ordination Plan,,,,,,
label,Inspection / Test Method - Document review,,,,,,
label,Record of conformity - Site Induction Signed. SWMS Signed.,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer / Site Foreman,,,,,,
checkpoint,1.2 - Relevant Permits Issued,,,,,,
label,Frequency - Prior to Commencing,,,,,,
label,Acceptance Criteria - All relevant and/or applicable permits have been submitted and approved including details of all areas to be affected by works.,,,,,,
label,Reference Documents - Permit Review,,,,,,
label,Inspection / Test Method - Document review,,,,,,
label,Record of conformity - Excavation Permit #,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer,,,,,,
section,2.0 Construction Works,,,,,,
checkpoint,2.01 - Survey set-out,,,,,,
label,Frequency - Prior to Commencing Excavation,,,,,,
label,Acceptance Criteria - Survey activities undertaken to ensure all works meet level and location requirements. Establishment and integrity of the survey network shall be verified before commencing any survey and setout activity.,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Survey records & pegs on the ground,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer & Surveyor,,,,,,
checkpoint,2.02 - Conformity with Drawings,,,,,,
label,Frequency - Prior to Commencing Excavation,,,,,,
label,"Acceptance Criteria - The finished surface of the river edge terrace shall conform with approved levels, lines and grades as shown on the drawings or as specified placement in accordance with section 210.",,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer,,,,,,
checkpoint,2.03 - Material Source Management,,,,,,
label,Frequency - Prior to Commencing Excavation,,,,,,
label,Acceptance Criteria - Supply of crushed rock bedding material is from one source and will not change without first advising the Company’s Representative and agreeing with them the volume of fill to be obtained from that source.,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Document Review,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,AP,,,,,,
label,Responsibility - Site Engineer,,,,,,
checkpoint,2.04 - Granatic Gravel,,,,,,
label,Frequency - Prior to Commencing Excavation,,,,,,
label,"Acceptance Criteria - Granatic gravel used for river edge terrace meets project requirements (size, type and quality).",,,,,,
label,○ Material sample provided to client for rview and approval,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,AP,,,,,,
label,Responsibility - Superintendent,,,,,,
checkpoint,2.05 - Feature Rock,,,,,,
label,Frequency - Prior to Commencing Excavation,,,,,,
label,"Acceptance Criteria - Rock material used for river edge terrace meets project requirements (size, type and quality).",,,,,,
label,○ Material sample provided to client for rview and approval,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,AP,,,,,,
label,Responsibility - Superintendent,,,,,,
checkpoint,2.06 - Enviromental & Cultural Heritage Factors,,,,,,
label,Frequency - Prior to Commencing Excavation,,,,,,
label,"Acceptance Criteria - Work affecting surrounding environment which is not pre-planned/approved in either Cultural heritage management plan (CHMP), Root Mapping Report, or Geotechnical reports is approved by client representative.",,,,,,
label,"Reference Documents - CHMP, Root Mapping Report, Cliff stability Report, Geotechnical Report",,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,HP,,,,,,
label,Responsibility - Superintendent,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.07 - Preperation of underlying surface,,,,,,
label,Frequency - Prior to Commencing Excavation,,,,,,
label,Acceptance Criteria - Areas on which feature rocks & granetic gravel are to be placed shall be compacted and trimmed as required to provide a finished surface level in accordance with the drawings.,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer,,,,,,
checkpoint,2.08 - Geofabric & Bedding,,,,,,
label,Frequency - During Excavation,,,,,,
label,"Acceptance Criteria - Geofabric to be placed on excavated surface, followed by 100mm (compacted) crushed rock bedding as per design drawings.",,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer,,,,,,
checkpoint,2.09 - Feature Rock Placement,,,,,,
label,Frequency - During Excavation,,,,,,
label,Acceptance Criteria - Feature rocks are placed as per design drawings.,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer,,,,,,
checkpoint,2.10 - Granatic Gravel Placement,,,,,,
label,Frequency - During Excavation,,,,,,
label,Acceptance Criteria - Granatic gravel is placed as per drawings and spead to level at 50mm depth.,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer,,,,,,
checkpoint,2.10 - Final Inspection,,,,,,
label,Frequency - After Excavation,,,,,,
label,Acceptance Criteria - client sign off to confirm river rock terrace meets design and quality.,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,HP,,,,,,
label,Responsibility - Superintendent,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.11 - Environmental Impact Assesment,,,,,,
label,Frequency - After Excavation,,,,,,
label,Acceptance Criteria - The installation has not negatively impacted the surrounding environment.,,,,,,
label,○ No signs of instability or erosion post installation.,,,,,,
label,Reference Documents - Document Review,,,,,,
label,Inspection / Test Method - Site Inspection,,,,,,
label,Record of conformity - Signed ITP,,,,,,
label,IP,,,,,,
label,Responsibility - Site Engineer,,,,,,
checkpoint,Final Inspection,,,,,,
label,The signature below veriﬁes that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and veriﬁes lot compliance with speciﬁcations.,,,,,,
textbox,Print Name:,,,,,,
textbox,Position:,,,,,,
date,Date:,,,,,,
holdpoint,Sign ITP,,,,,,
