resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Manufacturing QA,,,,,,,,
,step,,,,WA6760,,,,,,,
,step,,,,,Precast,,,,,,
,step,,,,,,Beams,,,,,
,step,,,,,,Treads,,,,,
,step,,,,,,Balconies,,,,,
,step,,,,,,Deadmen,,,,,
,step,,,,,,Panels,,,,,
,step,,,,,,Other,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,WA6761,,,,,,,
,step,,,,,Precast,,,,,,
,step,,,,,,Beams,,,,,
,step,,,,,,Treads,,,,,
,step,,,,,,Balconies,,,,,
,step,,,,,,Deadmen,,,,,
,step,,,,,,Panels,,,,,
,step,,,,,,Other,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,WA6778,,,,,,,
,step,,,,,Precast,,,,,,
,step,,,,,,Beams,,,,,
,step,,,,,,Treads,,,,,
,step,,,,,,Balconies,,,,,
,step,,,,,,Deadmen,,,,,
,step,,,,,,Panels,,,,,
,step,,,,,,Other,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,WA6779,,,,,,,
,step,,,,,Precast,,,,,,
,step,,,,,,Beams,,,,,
,step,,,,,,Treads,,,,,
,step,,,,,,Balconies,,,,,
,step,,,,,,Deadmen,,,,,
,step,,,,,,Panels,,,,,
,step,,,,,,Other,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
,step,,,,WA6780,,,,,,,
,step,,,,,Precast,,,,,,
,step,,,,,,Beams,,,,,
,step,,,,,,Treads,,,,,
,step,,,,,,Balconies,,,,,
,step,,,,,,Deadmen,,,,,
,step,,,,,,Panels,,,,,
,step,,,,,,Other,,,,,
,step,,,,,Dispatch,,,,,,
Production Layout sheet,checklist,,,,,Production Layout sheet,,,,,,
Dispatch Layout Sheet,checklist,,,,,Dispatch Layout Sheet,,,,,,
Precast Compliance Documents,checklist,,,Precast Compliance Documents,,,,,,,,
