"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Manufacturing",,,,30,"Yes","Manufacturing","05ff1c40-6fb2-4f85-a3cc-5d4a3c9a798e"
"checkpoint-group",,"","section","Ductwork"
"checkpoint-status",,"","checkpoint","Manufacturing QA reports attached"
"checkpoint-group",,"","section","Diffuers"
"checkpoint-status",,"","checkpoint","Manufacturing QA reports attached"
"checkpoint-group",,"","section","MSSB"
"checkpoint-status",,"","checkpoint","Manufacturing QA reports attached"
"checkpoint-group",,"","section","Fans"
"checkpoint-status",,"","checkpoint","Factory Testing QA Completed - Attach any reports / documents"
"checkpoint-group",,"","section","FAFU"
"checkpoint-status",,"","checkpoint","Factory Testing QA Completed - Attach any reports / documents"

"checklist-flat",,"","checklist","Site Diary",,,,127,"Yes","Site Diary","076c481f-0d2e-4e89-9865-d60406c6c8ac"
"checkpoint-status",,"","checkpoint","Areas of work accessible for the day"
"select","6960ef82-1636-59a6-933a-8fb8a4a57da8","","select","Day","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",,
"text","3e80035a-2d4c-5a7b-8d50-9d0eb40eb9cb","","text","Date",,,
"text","6ff0faff-8ee5-5f96-b28d-da5facc6fab1","","text","Year",,,
"text","10ab8e4f-b360-5d14-add4-5b082ae66758","","text","Number of workers on site",,,
"text","ddde2fbe-e6ce-5b45-9e73-6d030398e8e2","","text","HSR on site today enter name",,,
"text","aff401be-73b9-53f9-975c-9e91b9ba56c0","","text","First Aider on site today enter name",,,
"text","0d791c5d-34cc-5207-9aa7-f3550839927c","","text","Injury on site today enter name",,,
"checkpoint-status",,"","checkpoint","Work Completed for the day"
"text","8fc9611b-9169-5de0-9382-035a060e4c1e","","text","Area",,,
"text","390c798a-03a3-5842-ab14-a43b6abd4922","","text","Comments",,,
"checkpoint-no-status",,"","checkpoint","Weather conditions entered"
"select","4101410e-7ef2-5182-83bb-134291a4b5f4","","select","Conditions:","Fine, Overcast, Showers, Rain, Windy, Hot",,
"text","2137d24b-44d1-54d6-9c1c-58667d7f090f","","text","Min temp predicted",,,
"text","7be4bc4c-f2b4-5ffc-bd0e-e4aaa51c572f","","text","Max temp predicted",,,
"checkpoint-no-status",,"","checkpoint","Delays from weather"
"text","10c2535a-30c1-53a3-9e56-2336d00d0ef3","","text","Total Hours of delay",,,
"select","21462cdc-f1d4-5c8c-8374-fcbbe8dcf241","","select","Conditions:","Rain, Windy, Heat, Other trades,",,
"checkpoint-no-status",,"","checkpoint","Delays from Builders or Others"
"text","6c09d14e-e25d-5da7-8da1-abf0797dee3d","","text","Total Hours of delay",,,
"checkpoint-status",,"","checkpoint","Attach Specific site photos for respective day"

"checklist-flat","a016482c-1c26-4250-9977-9e81f5a305c3","","checklist","Management Plan ",,,,4,"Yes","Management Plan ","0e00abd0-acb1-4ed7-99bf-70245e62b563"
"checkpoint-status","fef79649-864c-4876-993a-6a51095d16b0","","checkpoint","Attach Management Plan documents "

"checklist-sectioned","51f4dd36-4a0f-41d8-bb55-8b8de1016150","","checklist","Daily Report",,,,0,"Yes","Daily Report","12ac91d6-5fdd-40c4-961b-af9e9d4ebc61"
"checkpoint-group","826e1e20-5cee-4316-b436-a9dcc2d2423c","","section","Section 1 - Shift Details"
"checkpoint-status","1453a49b-b053-43b4-8798-5cb92a13cf98","","checkpoint","Shift details entered"
"text","ab2f4f77-d1c3-547f-9638-fd759782ab24","","text","Date",,,
"select","f6594206-7c32-5833-8fde-a63c65ecf407","","select","Day","Mon, Tues, Wed, Thurs, Fri, Sat, Sun",,
"select","57d78c83-d0b2-565e-b26a-5657565ed324","","select","Shift","Day, Afternoon, Night",,
"text","46644b70-be60-5158-af06-5a71afc7c391","","text","Customer rep:",,,
"checkpoint-group","7dbcfeff-092a-4470-907b-f599be046aa2","","section","Section 2 - Weather "
"checkpoint-status","6715a811-6c92-45c5-8c74-f2f087b76c97","","checkpoint","Weather details entered"
"label","08a01530-5add-5456-84f4-b1dfa855187e","","label","Condition ",,,
"label","17bb100e-a677-5157-8803-bdc0e6fd7389","","label","Normal",,,
"button","c0eb9770-34ad-568f-b266-0b928626ef53","","button","Impact ","Yes,No",,
"label","b9a7e175-8f98-55ad-ad84-2d3c593bf063","","label","Extreme temp",,,
"button","48c454e8-0411-5672-8e2e-2035547752b2","","button","Impact ","Yes,No",,
"label","d9381d59-9028-5cda-8671-5b9827f76853","","label","Extreme wind",,,
"button","1c14d7a1-8fb6-52af-b1ab-3c338f354c4a","","button","Impact ","Yes,No",,
"label","95744975-4c2d-5762-ac03-dd5bdda043e3","","label","Rain",,,
"select","ed31c71d-5051-5c07-acd6-9513f5bcf9b7","","select","Impact ","Heavy, Moderate, Low",,
"label","78d89780-786c-551c-bebd-63d9a8b1a397","","label","Rate of work ",,,
"select","a97c2699-9fff-55a1-beaa-bc259139e871","","select","Impact ","No affect, Slowed, Halted",,
"checkpoint-group","578ec55e-e60e-428a-b069-b70ba972a0da","","section","Section 3 - Scope of work progress"
"checkpoint-status","a04cb1c6-e5fb-4c32-a27d-5ffe90949569","","checkpoint","(Refer to scope of work, work packs & WBS & include rework). Ensure all daily time capture WBS codes are detailed below."
"text","fc846506-72ab-5565-a4a6-536d18314781","","text","WBS/ Work Package No.",,,
"text","e1bf80bf-6a3e-54f5-977f-ec99ae098ca6","","text","Quantity/ Location",,,
"text","5c303427-359e-58d7-8a50-958b6f317d92","","text","Description/ Notes",,,
"text","379f5abc-4572-5b53-a564-7ecda7ed7d42","","text","WBS/ Work Package No.",,,
"text","08567733-117c-568f-bd1d-28ab5921a781","","text","Quantity/ Location",,,
"text","7b30f782-15cf-5a2d-a953-58f6fe78e288","","text","Description/ Notes",,,
"text","56b8e70d-04d6-5c6b-abc0-2a84a3ecb444","","text","WBS/ Work Package No.",,,
"text","236aceef-ef86-567b-ad38-f2e5f9d2d4e6","","text","Quantity/ Location",,,
"text","a5242225-82af-5995-a70a-538622cbd06c","","text","Description/ Notes",,,
"text","bfafb534-5346-50f0-aa67-01c73b27bdb2","","text","WBS/ Work Package No.",,,
"text","9e201f80-5260-562f-8cb1-f84bc02e0866","","text","Quantity/ Location",,,
"text","d9e3f9e3-57f0-55bf-bc2d-896b8ebe7b2b","","text","Description/ Notes",,,
