resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,B05,,,,,,,,
,step,,,,Basement,,,,,,,
,step,,,,,Car Park,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
,step,,,,,Lobby,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
,step,,,,,Stairs,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
,step,,,,,Comms Room,,,,,,
Prewire Comms Room,checklist,,,,,,Prewire,,,,,
Comms Room Build,checklist,,,,,,Comms Room Build,,,,,
Commissioning Comms Room,checklist,,,,,,Commissioning,,,,,
,step,,,,,Stairs,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
,step,,,,,Lobby,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
,step,,,,Level 0 - Ground,,,,,,,
,step,,,,,Stairs,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
,step,,,,,Lobby/Hallway,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
,step,,,,,Apartment G60,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G61,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G62,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G63,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G64,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G65,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G66,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G67,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G68,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,,Apartment G69,,,,,,
Prewire,checklist,,,,,,Prewire,,,,,
Termination & Testing,checklist,,,,,,Termination & Testing,,,,,
,step,,,,Level 1 ,,,,,,,
,step,,,,,Stairs,,,,,,
Prewire Common Areas,checklist,,,,,,Prewire,,,,,
Fitoff Common Areas,checklist,,,,,,Fitoff,,,,,
