Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Main Building ,dynamic,Main Building ,
,,Northern Apartment ,dynamic,Northern Apartment ,
,,North Eastern Apartment ,dynamic,North Eastern Apartment ,
,,Southern Apartment ,dynamic,Southern Apartment ,
,Columns,,,,
,,Exterior Inspections - Common Areas,,Exterior Inspections - Common Areas,
,,Exterior Inspections - Roof,,Exterior Inspections - Roof,
,,Plaster Finish - Is the plaster clean?,,Is the plaster clean,
,,Plaster Finish - Are there any cracks to the plaster?,,Are there any cracks to the plaster,
,,Plaster Finish - Is there any separation to Soffits or Windows Jamb lines?,,Is there any separation to Soffits or Windows Jamb lines,
,,Plaster Finish - Paint condition?,,Paint condition,
,,"Plaster Finish - Gutter, fascia, and Fascia Faces Clean?",,"Gutter, fascia, and Fascia Faces Clean",
