Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Rough In - Detailed Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Ground,dynamic,ground,rough in
,,Level 1,dynamic,level 1,rough in
,,Level 2,dynamic,level 2,rough in
,Columns,,,,
,,"For apartments includes bathroom, bathroom ensuite, kitchen, laundry",,"for apartments includes bathroom, bathroom ensuite, kitchen, laundry",
,,"For other areas includes female/male/DDA bathroom, kitchen",,"for other areas includes female/male/dda bathroom, kitchen",
,,High Level Rough In,,high level rough in,
,,Wall Set Out,,wall set out,
,,Wall Rough In,,wall rough in,
,,Waste Rollovers,,waste rollovers,
,,Gas,,gas,
,,Test Water,,test water,
,,Fire collar installed if necessary,,Fire collar installed if necessary,
