Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress (Site QA),,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,Submains,grouping,Submains,,
,,Submains,,Submains,Site QA,
,,Main Switchboard,grouping,Main Switchboard,,
,,Main Switchboard,,Main Switchboard,Site QA,
,,Underground Services - Poles - ZONE 7 - External,dynamic,ZONE 7 - External,Underground Services - Poles,Site QA
,,Cable Containment - ZONE D,dynamic,ZONE D,Cable Containment,Site QA
,,Cable Containment - ZONE A - Admin,dynamic,ZONE A - Admin,Cable Containment,Site QA
,,Cable Containment - ZONE A - Gym,dynamic,ZONE A - Gym,Cable Containment,Site QA
,,Cable Containment - ZONE B,dynamic,ZONE B,Cable Containment,Site QA
,,Cable Containment - ZONE C - Ground,dynamic,ZONE C - Ground,Cable Containment,Site QA
,,Cable Containment - ZONE C - First,dynamic,ZONE C - First,Cable Containment,Site QA
,,Documentation,dynamic,Documentation,Site QA,
,,Switchboard,dynamic,Switchboard,Site QA,
,,First Fix - ZONE D,dynamic,ZONE D,First Fix,Site QA
,,First Fix - ZONE A - Admin,dynamic,ZONE A - Admin,First Fix,Site QA
,,First Fix - ZONE A - Gym,dynamic,ZONE A - Gym,First Fix,Site QA
,,First Fix - ZONE B,dynamic,ZONE B,First Fix,Site QA
,,First Fix - ZONE C - Ground,dynamic,ZONE C - Ground,First Fix,Site QA
,,First Fix - ZONE C - First,dynamic,ZONE C - First,First Fix,Site QA
,,Second Fix - ZONE D,dynamic,ZONE D,Second Fix,Site QA
,,Second Fix - ZONE A - Admin,dynamic,ZONE A - Admin,Second Fix,Site QA
,,Second Fix - ZONE A - Gym,dynamic,ZONE A - Gym,Second Fix,Site QA
,,Second Fix - ZONE B,dynamic,ZONE B,Second Fix,Site QA
,,Second Fix - ZONE C - Ground,dynamic,ZONE C - Ground,Second Fix,Site QA
,,Second Fix - ZONE C - First,dynamic,ZONE C - First,Second Fix,Site QA
,Columns,,,,,
,,Submains,,Submains.,Site QA,
,,Main Switchboard,,Main Switchboard.,Site QA,
,,Documentation,,Documentation.,Site QA,
,,Switchboard,,Switchboard.,Site QA,
,,Underground Services (Poles),,Underground Services (Poles),Site QA,
,,Cabling pole,,Cabling pole,Site QA,
,,Cabling (Signage),,Cabling (Signage),Site QA,
,,Fit Off (Poles),,Fit Off (Poles),Site QA,
,,Fit Off (Signage),,Fit Off (Signage),Site QA,
,,Catenaries,,Catenaries,Site QA,
,,Cable Tray,,Cable Tray,Site QA,
,,Floor Penetrations,,Floor Penetrations,Site QA,
,,Flush boxes,,Flush boxes,Site QA,
,,First Fix - Power,,Power,First Fix,Site QA
,,First Fix - Lighting,,Lighting,First Fix,Site QA
,,First Fix - Heating,,Heating,First Fix,Site QA
,,Second Fix - Power,,Power,Second Fix,Site QA
,,Second Fix - Lighting,,Lighting,Second Fix,Site QA
,,Second Fix - Heating,,Heating,Second Fix,Site QA
