type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Picton Street and Ridge Road - Stormwater Drainage,itp,,,,,ITP - Picton Street and Ridge Road - Stormwater Drainage,
section,Stormwater Drainage,,,,,,,
checkpoint,1 - Permits & Services (1),,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,"DETAIL: Ensure all permits are obtained (Deep excavation, beforeUdig, Digging permit, Confined Space)",,,,,,,
label,FREQUENCY: Prior to any construction commencing,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Document Review",,,,,,,
label,CONFORMANCE CRITERIA: Relevant Fulton Hogan Permits to Work.,,,,,,,
label,○ AT Access Authority approved and signed by RCA Authority,,,,,,,
label,RECORDS: Permit attached or permit number noted.,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1 - Permits & Services (2),,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,DETAIL: Locate and mark out all existing services,,,,,,,
label,FREQUENCY: Prior to any construction commencing,,,,,,,
label,CONFORMANCE CRITERIA: B4u dig procedure - follow utility protocols,,,,,,,
label,RECORDS: B4u dig plans & GPR report attached,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Pre-Construction Sign Offs,,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,DETAIL: Sub-Contract and Supplier Agreements,,,,,,,
label,FREQUENCY: Prior to commencement.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Document Review",,,,,,,
label,CONFORMANCE CRITERIA: Sub-Contract and Supplier Agreements to be agreed and signed,,,,,,,
label,RECORDS: Subcontract and Supplier Agreements,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3 - Design,,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,DETAIL: Design is approved and Drawings are of the latest revision.,,,,,,,
label,FREQUENCY: Prior to commencement.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Document Review",,,,,,,
label,CONFORMANCE CRITERIA: Ensure that Design is approved and Drawings are of the latest revision.,,,,,,,
label,○ Drawings to be 'ISSUED FOR CONSTRUCTION' status.,,,,,,,
label,○ HOLD POINT of not issued to IFC.,,,,,,,
label,RECORDS: Drawing Register.,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4 - Survey Set out,,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,DETAIL: Set out Pipe Alignment and Service Locations with inlet & outlet points and inverts as required to construct to design,,,,,,,
label,FREQUENCY: Prior to commencement.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Survey",,,,,,,
label,CONFORMANCE CRITERIA: As per GHD Engineering Drawings: 12549626-CS07 & Set out files,,,,,,,
label,RECORDS: Survey Receipt.,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5 - Pipe and Manhole Material Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,"DETAIL: Cesspit, Manhole and Pipe shall comply with relevant AT/TDM standards",,,,,,,
label,FREQUENCY: Prior to commencement.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Document Review, Visual Inspection",,,,,,,
label,CONFORMANCE CRITERIA: Pipe shall be:,,,,,,,
label,○ Check for freshly formed pipes and return if required,,,,,,,
label, 1) DN300 Class 4 RCRRJ pipes AS/NZS 4058,,,,,,,
label, 2) All Concrete RCRRJ pipes to be fitted with Rubber rings,,,,,,,
label, 3) Pipes shall have product certification (ISO Type 5) to AS/NZS 4058,,,,,,,
label,○ Prefabricated concrete Manhole shall be in accordance with TDM Standards & AC COP,,,,,,,
label,"RECORDS: Manufacturers Data Sheets, Delivery Dockets",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,6 - Locate Existing Services by Hand Digging / Hydro Vac,,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,DETAIL: Ensure all services conflicting with the line of trench have been exposed by hand digging.,,,,,,,
label,FREQUENCY: Prior to commencement.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Potholing / Survey",,,,,,,
label,CONFORMANCE CRITERIA: All conflicts have been located. New services and / or conflicts to be advised to Project Manager.,,,,,,,
label,RECORDS: As-built Drawings. Doc. Review,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,7 - Trenching & Excavation (1),,,,,,,
label,"ACTION (Hold, Monitor, Witness): H",,,,,,,
label,DETAIL: Excavation methodology,,,,,,,
label,FREQUENCY: Daily,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Prestart review",,,,,,,
label,"CONFORMANCE CRITERIA: The excavation, benching and shoring requirements shall be in accordance with Worksafe Excavation safety guidelines (2016)",,,,,,,
label,RECORDS: Prestart RCP,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,7 - Trenching & Excavation (2),,,,,,,
label,"ACTION (Hold, Monitor, Witness): M",,,,,,,
label,DETAIL: Trench Profile - Width,,,,,,,
label,FREQUENCY: Daily / as trenching takes place. Different depth methodology,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Visual Inspection, Excavation methodology",,,,,,,
label,"CONFORMANCE CRITERIA: Ensure the trench is cut in such a manner that the SW pipe will be laid true to the depths, grades and lines shown on the drawing",,,,,,,
label,RECORDS: Construction Photos,,,,,,,
checkpoint,7 - Trenching & Excavation (3),,,,,,,
label,"ACTION (Hold, Monitor, Witness): W",,,,,,,
label,DETAIL: Trench Profile - Depth,,,,,,,
label,FREQUENCY: Daily / as trenching takes place.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Visual Inspection, Measurement",,,,,,,
label,"CONFORMANCE CRITERIA: Trench depth varies according to long section and sufficient to provide a minimum of 100mm bedding below each pipe, and to the depths, grades and lines as shown on the drawings",,,,,,,
label,RECORDS: FH Drainage Line Record / Construction Photos,,,,,,,
checkpoint,8 - Bedding for Concrete Pipe Laying & Manhole & Cesspit,,,,,,,
label,"ACTION (Hold, Monitor, Witness): W",,,,,,,
label,DETAIL: Placing and compaction of Bedding Material.,,,,,,,
label,FREQUENCY: Inspected continuously during placing and compaction of Bedding Material.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Visual Inspection",,,,,,,
label,CONFORMANCE CRITERIA: Bedding & Pipe surround material to be GAP7 or GAP 20 (Stevenson Quarry) or alternate material that complies with AS/NZS 3725,,,,,,,
label,RECORDS: FH Drainage Line Record / Construction Photos,,,,,,,
checkpoint,9 - Pipe Position Tolerance,,,,,,,
label,"ACTION (Hold, Monitor, Witness): M",,,,,,,
label,FREQUENCY: At any point of pipe,,,,,,,
label,CONFORMANCE CRITERIA: Position tolerance for pipe laying at any point along the length of the installation shall be within ±30 mm from the specified design.,,,,,,,
label,"RECORDS: FH Drainage Line Record, Survey Data.",,,,,,,
checkpoint,10 - Trench Backfill - Placing & Compacting,,,,,,,
label,"ACTION (Hold, Monitor, Witness): M",,,,,,,
label,DETAIL: Placing and compacting of Trench Backfill Material,,,,,,,
label,FREQUENCY: Throughout Trench Backfilling operation.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Visual Inspection",,,,,,,
label,CONFORMANCE CRITERIA: Backfill shall be placed in layers less than 200 mm thick. Compacted backfill material to be free of Lumps > 150mm,,,,,,,
label,RECORDS: Construction Photos,,,,,,,
checkpoint,11 - As-Built Drawings,,,,,,,
label,"ACTION (Hold, Monitor, Witness): W",,,,,,,
label,DETAIL: Red pen marked-up As-Built of every 'Issued for Construction' AT drawings,,,,,,,
label,FREQUENCY: Final As-Built Drawings to be completed within three months of the construction completion of the asset or infrastructure.,,,,,,,
label,"INSPECTION / TEST METHOD (Submission, Visual Inspection, Testing, Measurement, Review): Drawings / Visual Inspection",,,,,,,
label,CONFORMANCE CRITERIA: As Built and GIS Data,,,,,,,
label,"RECORDS: Redline As-Built Drawings, scanned as .pdf files.",,,,,,,
