Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
a67e05c1-5dd6-52f7-a827-46b17b6c503f,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),1. N17-BE1,Sub Structual Inspection,TLC Inspector Name
3277306b-4759-5e17-90f2-c17e2a7ba741,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),2. N17-BE2,Sub Structual Inspection,TLC Inspector Name
e3413d7d-19b6-595d-ab60-f3ca9958c03b,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),3. N17-BE3,Sub Structual Inspection,TLC Inspector Name
2d71cbe8-acda-5145-bb88-ff5a384fbd84,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),4. N17-BE4,Sub Structual Inspection,TLC Inspector Name
a6f28446-823f-5c3b-afe2-0d6b03123943,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),5. N17-BE5,Sub Structual Inspection,TLC Inspector Name
e000721c-2f2b-5b94-bbf5-d851ddba64cf,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),6. N17-BE6,Sub Structual Inspection,TLC Inspector Name
a99f62ca-f972-59a9-8bbb-60466be41b5d,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),7. N17-BE7,Sub Structual Inspection,TLC Inspector Name
e336cd6b-c854-53ae-b393-718d63fc3dc4,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),8. N17-BE8,Sub Structual Inspection,TLC Inspector Name
e350fc2f-8e10-5219-b1b4-5529ddc5652e,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,1. N17-Assembly Beams (BE1-BE9),9. N17-BE9,Sub Structual Inspection,TLC Inspector Name
fd557597-f994-5b6b-93d1-fa7024d46df3,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),1. N17-CO1,Sub Structual Inspection,TLC Inspector Name
df1e299b-6cdb-553c-970f-b6ddc394a921,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),2.  N17-CO2,Sub Structual Inspection,TLC Inspector Name
08623a5e-2bb3-5241-b0c4-a33984bebdce,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),3. N17-CO3,Sub Structual Inspection,TLC Inspector Name
1763deb1-15e8-511a-8088-a8a61b9b5e20,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),4.  N17-CO4,Sub Structual Inspection,TLC Inspector Name
59dc4154-4058-5d76-b7d0-f898db1bd016,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),5.  N17-CO5,Sub Structual Inspection,TLC Inspector Name
26891aa3-c94b-552a-86f5-4a66d602ab92,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),6.  N17-CO6,Sub Structual Inspection,TLC Inspector Name
65901034-d990-5f59-83a1-ff39a1309417,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),7.  N17-CO7,Sub Structual Inspection,TLC Inspector Name
a5d996c2-b713-5d70-8231-02bcb4ed26d6,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),8. N17-CO8,Sub Structual Inspection,TLC Inspector Name
3a68bb3f-eb91-5143-89b4-deb9cf0ad6b8,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),9. N17-CO9,Sub Structual Inspection,TLC Inspector Name
53cffe1b-b502-5732-b54a-8609f95eb32d,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),10. N17-CO10,Sub Structual Inspection,TLC Inspector Name
026a1685-4e9c-5e9e-a1ad-f7c0e5817bf0,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),11. N17-CO11,Sub Structual Inspection,TLC Inspector Name
a97e0fe7-13c0-5ec7-81c8-736031f85b39,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),12. N17-CO12,Sub Structual Inspection,TLC Inspector Name
8baea7fb-3158-5ab2-9b2d-2f8013a608a1,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),13. N17-CO13,Sub Structual Inspection,TLC Inspector Name
f9b6679a-cc98-5fe9-908f-1a36b1f213e1,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),14. N17-CO14,Sub Structual Inspection,TLC Inspector Name
6fba1445-7719-5b81-961a-5376a941ec72,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),15. N17-CO15,Sub Structual Inspection,TLC Inspector Name
be125c72-63c0-5d0f-a5fd-a1cea09274bc,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),16. N17-CO16,Sub Structual Inspection,TLC Inspector Name
68890e06-0080-55d4-bb83-1799ac7fcfcc,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),17. N17-CO17,Sub Structual Inspection,TLC Inspector Name
76fc0a7d-1311-515e-b1c8-8c0796d12a7e,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),18. N17-CO18,Sub Structual Inspection,TLC Inspector Name
9243dde9-eb6b-5f1c-8564-9343d1e2ae4d,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,2. N17-Assembly Column (CO1-CO19),19. N17-CO19,Sub Structual Inspection,TLC Inspector Name
4bce1aa0-0c85-5585-b2b5-57b30bdab3d5,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,3. N17-Assembly Frame (FR1-FR16),1. N17-FR1,Sub Structual Inspection,TLC Inspector Name
6d8b16fe-24e4-59f9-9faf-0acdc7d42a35,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,3. N17-Assembly Frame (FR1-FR16),2. N17-FR2,Sub Structual Inspection,TLC Inspector Name
f5cc8b59-96fd-5e40-aa6e-625ddfe53707,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,3. N17-Assembly Frame (FR1-FR16),3. N17-FR3,Sub Structual Inspection,TLC Inspector Name
49a7917e-89bc-5fda-9bb9-923c26f2933d,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,3. N17-Assembly Frame (FR1-FR16),4. N17-FR4,Sub Structual Inspection,TLC Inspector Name
250dceea-9cc2-54e1-8216-b6905ba1d8d7,,checkpoint-status,pass,,,TRUE,TRUE,Offsite QA (Factory),N17,Sub Structure,Community,3. N17-Assembly Frame (FR1-FR16),5. N17-FR5,Sub Structual Inspection,TLC Inspector Name
