type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-016 - Topsoil Placement,itp,,,,,ITP-016 - Topsoil Placement
section,1 - Preliminary Works,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,
label,– using the correct and complete set of drawings ,,,,,,
label,– all drawings are the latest revision,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: QMP, TMP, SWMS & ITP",,,,,,
label,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,1.3 - Ensure correct materials are being used,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: Topsoil placed on formations and disturbed areas shall be capable of supporting healthy, full cover of grass growth, and contain organic material",,,,,,
label,"○ Topsoil material shall be free from subsoil, tree roots, clay balls, stones, rocks, rubbish, contaminants, weeds, pathogens and toxic levels of any element with a pH in the range of 5 to 8.",,,,,,
label,○ Imported topsoil shall conform to the material properties outlined in Table 720.042,,,,,,
label,REFERENCE DOCUMENTS: 204.04a,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,"RECORD OF CONFORMITY: ITP Signed, Material Test Report (Import Only)",,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Project Engineer,,,,,,
date,Date Completed:,,,,,,
section,2 - Stripping Topsoil,,,,,,
checkpoint,2.1 - Survey Set Out,,,,,,
label,FREQUENCY: Prior to commencing stripping,,,,,,
label,ACCEPTANCE CRITERIA: Area has been pegged out in accordance with the drawings,,,,,,
label,REFERENCE DOCUMENTS: Work Procedure,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Surveyor,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.2 - Excavation Permit,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any excavation commencing.,,,,,,
label,○ Plant and equipment shall be appropriate for the task.,,,,,,
label,○ Excavation operations shall not disturb areas outside the limit of excavation,,,,,,
label,REFERENCE DOCUMENTS: Excavation permit,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Project Engineer,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.3 - Designation of stock pile area or disposal site,,,,,,
label,FREQUENCY: Prior to commencing stripping,,,,,,
label,ACCEPTANCE CRITERIA: An area for stockpiling has been designated or a disposal site identified,,,,,,
label,REFERENCE DOCUMENTS: 204.05c,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.4 - Weed treatment,,,,,,
label,FREQUENCY: Prior to commencing stripping,,,,,,
label,ACCEPTANCE CRITERIA: Site has been inspected for noxious weeds and weed treated if present,,,,,,
label,REFERENCE DOCUMENTS: 204.05c,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
checkpoint,2.5 - Maintenance of stockpiles,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Stockpiles maintained neatly and away from stormwater drains,,,,,,
label,○ Erosion controls in place,,,,,,
label,○ Stockpile treated to minimise spread of weeds and pathogens,,,,,,
label,REFERENCE DOCUMENTS: 204.05c,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: ITP Signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Project Engineer / Site Foreman,,,,,,
date,Date Completed:,,,,,,
section,3 - Placing Topsoil,,,,,,
checkpoint,3.1 - Topsoil Placement,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: Confirm underlying cut/fill areas comply with Cl204.03 before placing topsoil. All disturbed areas not paved or landscaped topsoiled to the following depths:,,,,,,
label,○ batter slopes > 2:1 = 50mm min ,,,,,,
label,○ planting beds = 100mm min,,,,,,
label,○ verge - 50mm outer edge to 20mm within 100mm of seal,,,,,,
label,○ all other areas – 75mm min,,,,,,
label,REFERENCE DOCUMENTS: Cl 204.17,,,,,,
