"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"a8311761-dbf9-5c8f-b57f-ab1545c765d9/2","checklist","2 Sided Onsite Structural","","2 Sided Onsite Structural",0,"f59d663e-03f5-440c-abd6-a9443ee6cf40"
"8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,
"5880b06a-cafe-52e7-aa3c-bd3f5de38bdf","checkpoint","Frame cleaned and prepped",,,,
"258c6ee5-7bc2-5ac3-8513-f263979af662","checkpoint","Correct structural tape applied",,,,
"77d9e818-f2be-5100-966c-e6f1eb2602e0","checkpoint","Glass installed per structural submission",,,,
"5f4cf3c4-f912-504b-8043-f7943f2c47df","note","Pre-check edgework & any markings on glass",,,,
"633cea8d-8f19-5bec-b368-176283a147e9","checkpoint","Beads installed",,,,
"1a44c9c3-e51f-5545-a25a-215e099a7ef9","checkpoint","Ties installed",,,,
"45b99fc3-f3a5-56b7-8373-8d67c3a899c1","checkpoint","Structural silicone completed",,,,
"a9cd0d6f-3c98-5dae-b6f9-295ad6ff06fb","note","Correct silicone bite per submission",,,,
"73cd9f06-f83f-5792-b62d-87dafde7ebaf","checkpoint","Ties removed",,,,
"1a5daf92-7a23-596b-9c95-d7d89a6c5308","checkpoint","Weather seal completed",,,,
"cde13f59-28ef-5322-ab6f-6ff315c2f034","checkpoint","Trade clean",,,,

"3377e97d-54f6-58a2-a941-4643a89b024d/2","checklist","4 Sided Factory Structural","","4 Sided Factory Structural",0,"c4d74c5f-34db-4f08-bbd5-c4e3d8ebadee"
"8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,
"af47faff-516d-5127-bb20-80aff458ebc0","checkpoint","Frame free from damage",,,,
"5880b06a-cafe-52e7-aa3c-bd3f5de38bdf","checkpoint","Frame cleaned and prepped",,,,
"258c6ee5-7bc2-5ac3-8513-f263979af662","checkpoint","Correct structural tape applied",,,,
