type,name,values,prefix,postfix,usage count,user addable,template name
checklist,FHC-ITP-003 - Subgrade Preparation,,,,,,FHC-ITP-003 - Subgrade Preparation
section,Preliminary Works,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,
label,– using the correct and complete set of drawings ,,,,,,
label,– all drawings are the latest revision,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
textbox,Date Completed:,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,"REFERENCE DOCUMENTS: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
textbox,Date Completed:,,,,,,
section,Construction Works,,,,,,
checkpoint,2.1 Survey Set-Out,,,,,,
label,FREQUENCY: Prior to commencement of excavation,,,,,,
label,ACCEPTANCE CRITERIA: Area has been set out in accordance with the drawings,,,,,,
label,"REFERENCE DOCUMENTS: Drawings, Work Procedure",,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Surveyor,,,,,,
textbox,Date Completed:,,,,,,
checkpoint,2.2 Excavation Permit,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any excavation commencing. Plant and equipment shall be appropriate for the task. Excavation operations shall not disturb areas outside the limit of excavation,,,,,,
label,REFERENCE DOCUMENTS: Excavation permit,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed Off,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
textbox,Date Completed:,,,,,,
checkpoint,2.3 Subgrade Material Properties,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,"ACCEPTANCE CRITERIA: In situ material within 400mm of cut floor level to be consistent with Type B. i.e. CBR>assigned value (must be greater than 2), Swell < 2.5%. ",,,,,,
label,• If parameter met rip and re compact 150mm. If parameters not met remove 400mm of material and replace with conforming type B.,,,,,,
label,REFERENCE DOCUMENTS: 204.06 (e),,,,,,
label,INSPECTION/TEST METHOD: Test Point,,,,,,
label,RECORD OF CONFORMITY: Test Reports,,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
textbox,Date Completed:,,,,,,
checkpoint,2.4 Inspection of Subgrade Material,,,,,,
label,FREQUENCY: Each lot,,,,,,
label,"ACCEPTANCE CRITERIA: Prior to commencing excavation in any area and during excavation work, the Superintendent and the Contractor shall inspect each type of material encountered and subject to verification by appropriate laboratory testing, agree on the category of the material in accordance with Clause 204.04",,,,,,
label,REFERENCE DOCUMENTS: 204.06 (c),,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed Off,,,,,,
label,HP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,
textbox,Date Completed:,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.5 Acceptance of Rock Subgrade (when applicable),,,,,,
label,FREQUENCY: Prior construction of the regulating layer,,,,,,
label,"ACCEPTANCE CRITERIA: Prior to construction of the regulating layer, the areas of rock subgrade shall be presented to the Superintendent for acceptance.",,,,,,
label,• Any necessary amendments to the subsurface drainage design including transverse subsurface drainage at the interfaces shall be presented to Superintendent for review. ,,,,,,
label,REFERENCE DOCUMENTS: VicRoads Spec. Cl. 204.06(f),,,,,,
label,INSPECTION/TEST METHOD: Site Inspection/ Document Review,,,,,,
label,"RECORD OF CONFORMITY: Superintendent acceptance, Signed ITP",,,,,,
label,HP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,
textbox,Date Completed:,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.7 Unsuitable Material,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,"ACCEPTANCE CRITERIA: Where Unsuitable material is encountered, proposed in-situ treatment must be submitted to the superintendent for review.",,,,,,
label,REFERENCE DOCUMENTS: 204.07 (d),,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed Off,,,,,,
label,HP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,
textbox,Date Completed:,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.8 Groundwater,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,ACCEPTANCE CRITERIA: Where groundwater is encountered the contractor shall notify the superintendent and submit proposed action for review.,,,,,,
label,• The Contractor shall submit any necessary approvals from relevant authorities for the treatment and disposal of this groundwater,,,,,,
label,REFERENCE DOCUMENTS: 204.06 (h),,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,HP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,
textbox,Date Completed:,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,
checkpoint,2.9 Trimming and Level conformity,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,"ACCEPTANCE CRITERIA: The level at any point on the subgrade shall not lie more than 20 mm below a 3 m straightedge laid in any direction, except across a crown and water shall not pond at any point. Random level assessments shall not be undertaken in lots not exceeding 4000 m2.",,,,,,
label,• Level tolerances:,,,,,,
label,"○ Range x = +15, -30mm",,,,,,
label,○ Max S = 12 mm ,,,,,,
label,○ 40 measurements per lot (Scale B),,,,,,
label,REFERENCE DOCUMENTS: 204.03(f)(g)(h),,,,,,
label,INSPECTION/TEST METHOD: Survey Report,,,,,,
label,RECORD OF CONFORMITY: Survey Record,,,,,,
label,SCP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Surveyor,,,,,,
textbox,Date Completed:,,,,,,
section,Testing,,,,,,
checkpoint,3.1 Proof Rolling,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,ACCEPTANCE CRITERIA: Proof rolls to be conducted in accordance with Section 173 of the VicRoads Standard Specification,,,,,,
label,REFERENCE DOCUMENTS: Section 173,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,HP* / WP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,
textbox,Date Completed:,,,,,,
checkpoint,3.2 Minimum Testing,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,ACCEPTANCE CRITERIA: Testing of every lot shall continue until three consecutive lots of like material and work have achieved the specified requirements in the first test. ,,,,,,
label,"• After satisfying this requirement and establishing a compaction procedure to the satisfaction of the Superintendent, the Contractor may seek the Superintendent’s agreement to reduce the frequency of testing of subsequent lots to the minimum requirements specified in Table 204.142",,,,,,
label,REFERENCE DOCUMENTS: 204.14 c,,,,,,
label,INSPECTION/TEST METHOD: Test Point,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,HP* / WP,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,
textbox,Date Completed:,,,,,,
checkpoint,3.3 Compaction Testing,,,,,,
label,FREQUENCY: Each Lot,,,,,,
label,ACCEPTANCE CRITERIA: Ripped and re-compacted material below Cut Floor Level = minimum compaction 98% SDD. ,,,,,,
label,• Type B Material placed within 400 mm of top of Type B Material = minimum compaction 95% SDD. ,,,,,,
label,• Type B material 400mm below the top of Type B material and Top 150mm of where fill is to be constructed = minimum compaction 95% SDD.  ,,,,,,
label,REFERENCE DOCUMENTS: Table 204.131,,,,,,
label,INSPECTION/TEST METHOD: Test Point,,,,,,
label,RECORD OF CONFORMITY: Test Records Lot Register,,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
textbox,Date Completed:,,,,,,
checkpoint,Final Inspection,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,
text,Print Name:,,,,,,
text,Position:,,,,,,
text,Date:,,,,,,
