Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Site QA - Block N,,,
,Rows,,,,,,
,,Beams,grouping,Beams,,,
,,QA Documents,,QA Documents,Beams,Site QA - Block N,
,,Workface Diary,,Workface Diary,Beams,Site QA - Block N,
,,FB2 Beams - Foundation Beam,,FB2 Beams,Foundation Beam,Beams,Site QA - Block N
,,FB3 Beams - Foundation Beam,,FB3 Beams,Foundation Beam,Beams,Site QA - Block N
,,FB4 Beams - Foundation Beam,,FB4 Beams,Foundation Beam,Beams,Site QA - Block N
,,Pads,grouping,Pads,,,
,,QA Documents,,QA Documents,Pads,Site QA - Block N,
,,Workface Diary,,Workface Diary,Pads,Site QA - Block N,
,,F1 Pads - Foundation Beam,,F1 Pads,Foundation Beam,Pads,Site QA - Block N
,,F1A Pads - Foundation Beam,,F1A Pads,Foundation Beam,Pads,Site QA - Block N
,,F1B Pads - Foundation Beam,,F1B Pads,Foundation Beam,Pads,Site QA - Block N
,,F3 Pads - Foundation Beam,,F3 Pads,Foundation Beam,Pads,Site QA - Block N
,,F4A Pads - Foundation Beam,,F4A Pads,Foundation Beam,Pads,Site QA - Block N
,,F5 Pads - Foundation Beam,,F5 Pads,Foundation Beam,Pads,Site QA - Block N
,,F6 Pads - Foundation Beam,,F6 Pads,Foundation Beam,Pads,Site QA - Block N
,,F7 Pads - Foundation Beam,,F7 Pads,Foundation Beam,Pads,Site QA - Block N
,Columns,,,,,,
,,QA Documents,,QA Documents,,,
,,Workface Diary Checklist,,Workface Diary,,,
,,Beam Reinforcing QA Checklist,,Beam Reinforcing QA Checklist,,,
,,Pad Reinforcing QA Checklist,,Pad Reinforcing QA Checklist,,,
,,Handover Checklist,,Handover Checklist,,,
