type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Main Switchboards,,,,,,Testing & Commissioning - Main Switchboards
section,WSA20-MPX-04000-EL-ITC-31032000 - Construction Tests (Pre-energisation),,,,,,
checkpoint,Physical Checks,,,,,,
button,1. Confirm boards dimensions are in accordance with approved shop drawings (provide drawings reference in the Comments section),"PASS,FAIL,N/A",,,,,
button,"2. Confirm correct MSB Form of Separation, Provide actual Form of Separation in Comments section","PASS,FAIL,N/A",,,,,
button,"3. Confirm the Layout of fitted components (ACBs, MCCBs, MEN, ATS) is in accordance with approved shop drawings (provide drawings reference in the Comments section)","PASS,FAIL,N/A",,,,,
button,4. Confirm that Brand of fitted components is in accordance with approved shop drawings (provide drawings reference in the Comments section),"PASS,FAIL,N/A",,,,,
button,"5. Confirm meters location, types and labels are in accordance with approved shop drawings","PASS,FAIL,N/A",,,,,
button,6. Confirm the circuit breakers rating is in accordance with discrimination study (provide discrimination study reference in the Comments section),"PASS,FAIL,N/A",,,,,
button,7. Confirm Trip units and protection relay settings are set in accordance with discrimination study,"PASS,FAIL,N/A",,,,,
button,8. Confirm correct circuit identification and labelling,"PASS,FAIL,N/A",,,,,
button,9. Confirm easy access to controls termination,"PASS,FAIL,N/A",,,,,
button,"10. Confirm correct location, access and sufficient support for incoming cables ","PASS,FAIL,N/A",,,,,
button,"11. Confirm correct location, access and sufficient support for outgoing cables","PASS,FAIL,N/A",,,,,
button,12. Confirm the board busbars and cables are tighten as per manufacturer recommendations and standards. Provide applied torque in a Comment section,"PASS,FAIL,N/A",,,,,
button,13. Confirm correct phase identification of busbars and cables inside the board ,"PASS,FAIL,N/A",,,,,
button,14. Confirm correct size of incoming power cables as per approved cable schedule,"PASS,FAIL,N/A",,,,,
button,15. Confirm correct size of earthing conductors,"PASS,FAIL,N/A",,,,,
button,16. Confirm no visual damage to the equipment or meters. Mark the observed issues in a Comment section (if any),"PASS,FAIL,N/A",,,,,
signoff,Checked By (Heyday):,,,,,,
