Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,1.0 PRECONSTRUCTION HOLD POINTS,,1.0 preconstruction hold points,itp - pavement rehabilitation
,,2.0 SUBGRADE CONSTRUCTION (WIDENING AND UNDERCUT AREAS),,2.0 subgrade construction (widening and undercut areas),itp - pavement rehabilitation
,,3.0 SUBBASE MATERIAL TESTING,,itp - pavement rehabilitation,3.0 subbase material testing
,,4.0 SUBBASE LAYER CONSTRUCTION,,itp - pavement rehabilitation,4.0 subbase layer construction
,,5.0 BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40,,5.0 basecourse layer material testing - tnz m/4 ap40,itp - pavement rehabilitation
,,6.0 BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40,,itp - pavement rehabilitation,6.0 basecourse layer construction - tnz m/4 ap40
,,7.0 BITUMEN - TO GAIN APPROVAL,,itp - pavement rehabilitation,7.0 bitumen - to gain approval
,,8.0 SEALING CHIP MATERIAL TESTING,,8.0 sealing chip material testing,itp - pavement rehabilitation
,,9.0 SEAL DESIGN,,9.0 seal design,itp - pavement rehabilitation
,,10.0 SEALING RECORDS,,10.0 sealing records,itp - pavement rehabilitation
,,PRECONSTRUCTION HOLD POINTS,,itp - jocelyn street 0.07-0.218,preconstruction hold points
,,MILLED SURFACE CONSTRUCTION (IN TIE IN AREAS),,itp - jocelyn street 0.07-0.218,milled surface construction (in tie in areas)
,,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40,,basecourse layer material testing - tnz m/4 ap40,itp - jocelyn street 0.07-0.218
,,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40,,itp - jocelyn street 0.07-0.218,basecourse layer construction - tnz m/4 ap40
,,BITUMEN - TO GAIN APPROVAL,,bitumen - to gain approval,itp - jocelyn street 0.07-0.218
,,SEALING CHIP MATERIAL TESTING,,itp - jocelyn street 0.07-0.218,sealing chip material testing
,,SEAL DESIGN,,seal design,itp - jocelyn street 0.07-0.218
,,SEALING RECORDS,,itp - jocelyn street 0.07-0.218,sealing records
,,PRECONSTRUCTION HOLD POINTS,,itp - maniatutu rd 1.400-1.940,preconstruction hold points
,,MILLED SURFACE CONSTRUCTION (IN TIE IN AREAS),,itp - maniatutu rd 1.400-1.940,milled surface construction (in tie in areas)
,,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40,,basecourse layer material testing - tnz m/4 ap40,itp - maniatutu rd 1.400-1.940
,,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40,,itp - maniatutu rd 1.400-1.940,basecourse layer construction - tnz m/4 ap40
,,BITUMEN - TO GAIN APPROVAL,,bitumen - to gain approval,itp - maniatutu rd 1.400-1.940
,,SEALING CHIP MATERIAL TESTING,,itp - maniatutu rd 1.400-1.940,sealing chip material testing
,,SEAL DESIGN,,seal design,itp - maniatutu rd 1.400-1.940
,,SEALING RECORDS,,itp - maniatutu rd 1.400-1.940,sealing records
,,PRECONSTRUCTION HOLD POINTS,,preconstruction hold points,itp - mcphail rd rp 0.00 -1.57
,,MILLED SURFACE CONSTRUCTION,,milled surface construction,itp - mcphail rd rp 0.00 -1.57
,,BASECOURSE LAYER MATERIAL TESTING - TNZ M/4 AP40,,basecourse layer material testing - tnz m/4 ap40,itp - mcphail rd rp 0.00 -1.57
,,BASECOURSE LAYER CONSTRUCTION - TNZ M/4 AP40,,basecourse layer construction - tnz m/4 ap40,itp - mcphail rd rp 0.00 -1.57
,,BITUMEN - TO GAIN APPROVAL,,bitumen - to gain approval,itp - mcphail rd rp 0.00 -1.57
,,SEALING CHIP MATERIAL TESTING,,sealing chip material testing,itp - mcphail rd rp 0.00 -1.57
,,SEAL DESIGN,,seal design,itp - mcphail rd rp 0.00 -1.57
,,SEALING RECORDS,,sealing records,itp - mcphail rd rp 0.00 -1.57
,,1.0 - PRECONSTRUCTION HOLD POINTS,,1.0 - preconstruction hold points,itp - no 3 rd 2.58-4.073
