type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,Gas Pipe Line Test Sheet,,,,,Yes,Gas Pipe Line Checklist,0228c9cf-96da-4179-8fdd-9ffeaa986625
section,Job Details,,,,,,,
checkpoint,Job details complete,,,,,,,
textbox,Job:,,,,,,,
textbox,Gasfitter:,,,,,,,
textbox,Date:,,,,,,,
textbox,Site Address:,,,,,,,
dropdown,"Gas Installation ""Safe To Use""","No,Yes",,,,,,
textbox,Risk Classification,,,,,,,
textbox,Part/Whole Installation,,,,,,,
textbox,Gas Type,,,,,,,
textbox,Certifying Gasfitter,,,,,,,
dropdown,Work done in accordance with means of compliance (AS/NZS 5601.1:2010 part 1),"No,Yes",,,,,,
section,Test Details,,,,,,,
checkpoint-no-status,Test Details,,,,,,,
textbox,Work undertaken:,,,,,,,
textbox,Test location:,,,,,,,
checkpoint,Test procedure AS/NZS 5601.1:2010 Appendix E,,,,,,,
textbox,Date:,,,,,,,
checkpoint,Leakage test of Existing installation E6,,,,,,,
textbox,Test Pressure:,,,kPa,,,,
textbox,Duration:,,,,,,,
textbox,Drop/raise,,,,,,,
checkpoint,Final Connection Test E7,,,,,,,
textbox,Test Pressure:,,,kPa,,,,
textbox,Duration:,,,,,,,
textbox,Drop/raise,,,,,,,
textbox,Working Pressure,,,kPa,,,,
,,,,,,,,
checklist-flat,1st Fix - LPG,,,,,Yes,1st Fix - LPG QA Sheet,0940e520-1a50-4c2c-97d9-69bcb99f098e
checkpoint,Check pipework is installed as per listed drawings,,,,,,,
checkpoint,Check that the correct pipe sizing is complete to each fixture,,,,,,,
checkpoint,Check that the wingbatts are installed at the correct height,,,,,,,
checkpoint,Check that seismic restraints are installed,,,,,,,
checkpoint,Check that the fixing's are installed at correct height,,,,,,,
checkpoint,Check that the pressure test is complete,,,,,,,
checkpoint,Check that the test sheet is filled out,,,,,,,
checkpoint,Check the pipe labels are on,,,,,,,
,,,,,,,,
checklist-flat,Water Quality Testing,,,,,Yes,Checklist - Water Quality Testing,10091958-9aff-4d28-861d-5c80a3722149
checkpoint-no-status,Water Quality Testing,,,,,,,
textbox,Date,,,,,,,
textbox,Test point Location,,,,,,,
checkpoint,Lab results confirmed and attached,,,,,,,
checkpoint,QA Complete,,,,,,,
checkpoint,Final Sign Off,,,,,,,
,,,,,,,,
checklist-flat,Pipework Pressure Test Sheet - Water: ,,,,,Yes,Test Sheet - Pipework Pressure - Water,10156f40-5f6e-4bd2-a2d9-be6e49eee604
checkpoint,Details Complete,,,,,,,
textbox,Consent Number: ABA ,,,,,,,
textbox,Location:,,,,,,,
textbox,Drawing:,,,,,,,
textbox,Plumber:,,,,,,,
textbox,Date:,,,,,,,
checkpoint,Testing,,,,,,,
note,Required Test Pressure: Static Water Test,,,,,,,
note,Required Test Time: 1/2 hour (as per NZBC and ASNZ 3500),,,,,,,
textbox,Date:,,,,,,,
textbox,Start Pressure:,,,(kPa),,,,
textbox,Finish Pressure:,,,(kPa),,,,
checkpoint,Signoff,,,,,,,
,,,,,,,,
checklist-flat,Flushing Valves,,,,,Yes,Checklist - Flushing Valves,16cf727f-f1c5-4dfc-9473-4c9749121a69
checkpoint-no-status,Flushing Valves,,,,,,,
textbox,Date,,,,,,,
textbox,Item,,,,,,,
textbox,Location,,,,,,,
checkpoint,Confirm Operation,,,,,,,
checkpoint,GPF Flow Ring Installed (colour),,,,,,,
checkpoint,QA complete,,,,,,,
checkpoint,Final Sign Off,,,,,,,
,,,,,,,,
checklist-flat,Programmed Maintenance Checklist,,,,,Yes,Programmed Maintenance Checklist,1dacc987-363b-40c5-af15-694d6af17279
checkpoint,Details,,,,,,,
textbox,Maintenance Number:,,,,,,,
button,,Area - ,,,,,,
checkpoint,"Having recieved approval to carry out the maintenance, ask the department heads if there have been any problems with the plumbing systems",,,,,,,
