type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP - CS Resurfacing Physical Works,itp,,,,Yes,ITP - CS Resurfacing Physical Works
section,1.0 Pre-Works (Off Site),,,,,,
checkpoint,Stakeholder Management Requirements met,,,,,,
label,H,,,,,,
label,Reference or Specification - CSCMP,,,,,,
label,Method/Test Required - Confirm requirements followed,,,,,,
label,How Often? Each site,,,,,,
label,Records Required - Copy of stakeholder notification / Photographs of VMS Boards,,,,,,
label,Responsibility - Project Manager / Renewals Manager,,,,,,
checkpoint,Confirm if any environmental protection is required   ,,,,,,
label,I,,,,,,
label,Reference or Specification - ESMP,,,,,,
label,Method/Test Required - Record decision,,,,,,
label,How Often? Each site ,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,
label,Responsibility - Project Manager,,,,,,
checkpoint,"Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work",,,,,,
label,H,,,,,,
label,Reference or Specification - QMP,,,,,,
label,Method/Test Required - QMP,,,,,,
label,How Often? Each site,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,
label,Responsibility - Project Manager,,,,,,
section,2.0 Pre-Construction (On Site),,,,,,
checkpoint,"Job start, identify risks and controls, communicated to team",,,,,,
label,H,,,,,,
label,Reference or Specification - HSMP,,,,,,
label,Method/Test Required - Record all risks and controls on Hazard ID following Team discussion,,,,,,
label,How Often? Each site,,,,,,
label,Records Required - Hazard ID form,,,,,,
label,Responsibility - Site Foreperson,,,,,,
checkpoint,Establish traffic management to plan,,,,,,
label,H,,,,,,
label,Reference or Specification - TMP,,,,,,
label,Method/Test Required - Site audit post set up,,,,,,
label,How Often? Each site,,,,,,
label,Records Required - TTM Diary,,,,,,
label,Responsibility - STMS,,,,,,
checkpoint,Confirm site is on approved programme,,,,,,
label,H,,,,,,
label,Reference or Specification - Approved Programme,,,,,,
label,Method/Test Required - Record as-built site dimensions ,,,,,,
label,How Often? Each Site ,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,
label,Responsibility - Site Foreperson,,,,,,
checkpoint,Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details,,,,,,
label,H,,,,,,
label,Reference or Specification - Approved Programme,,,,,,
label,Method/Test Required - Record as-built site dimensions ,,,,,,
label,How Often? Each Site ,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,
checkpoint,Stockpiled sealing chip is clean and suitable for sealing ,,,,,,
label,H,,,,,,
label,Reference or Specification - QMP,,,,,,
label,Method/Test Required - Acceptable/Unacceptable,,,,,,
label,How Often? Each Stockpile ,,,,,,
label,Records Required - Pre-seal Inspection Form & Photograph,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,
checkpoint,Stockpiled sealing chip is the same grade(s) as specified in the chipseal design,,,,,,
label,H,,,,,,
label,Reference or Specification - QMP,,,,,,
label,Method/Test Required - Acceptable/Unacceptable,,,,,,
label,How Often? Each Stockpile ,,,,,,
label,Records Required - Pre-seal Inspection Form,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,
checkpoint,Record & photograph environmental protection measures installed ,,,,,,
label,I,,,,,,
label,Reference or Specification - ESMP,,,,,,
label,Method/Test Required - Record temporary measures,,,,,,
label,How Often? Each site ,,,,,,
label,Records Required - Pre-seal Inspection Form & Photograph,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,
checkpoint,Binder application rate,,,,,,
label,T,,,,,,
label,Reference or Specification - Seal Design / Spraying Insructions,,,,,,
label,Method/Test Required - Confirm seal design requirements from programme,,,,,,
label,How Often? Per site,,,,,,
label,Records Required - Spray Sheet,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,
checkpoint,Pre-Sealing surface condition ,,,,,,
label,I,,,,,,
label,Reference or Specification - QMP,,,,,,
label,Method/Test Required - Acceptable/Unacceptable,,,,,,
label,How Often? Per Site ,,,,,,
label,Records Required - Pre-seal Inspection Form & Photograph,,,,,,
label,Responsibility - Site Foreperson / Site QA,,,,,,
section,3.0 Construction,,,,,,
checkpoint,Start spraying Temp >10°C,,,,,,
