"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"d4e010ca-b147-4503-b6b7-aa04508d9526/1","checklist","Channel Glazing - Install Checklist","","Channel Glazing - Install Checklist",1,"037a687d-a20f-4ae9-bf7d-b5f8d7f79dcd"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"9decc434-3038-40b2-aea8-32661fbc4cac","checkpoint","Has the window/door installation been completed?",,,,
"81ddc2c9-3817-4be3-8f4c-d4aef1e7ba87","checkpoint","Is interior sealants installation neat and continuous.",,,,
"a7334be9-b596-4659-a4a3-972992977f6e","checkpoint","Is exterior sealants installation neat and continuous.",,,,
"edadd316-764b-4056-91b7-a8ba502c2e37","checkpoint","Is sill flashing installed per plans and as detailed in the shop drawings?",,,,
"24638af7-17d2-4d8e-85b2-33f20e93f3b0","checkpoint","Are all window and doors working?",,,,
"955f2234-6043-4577-a406-f35f142d1cb2","checkpoint","Is the joinery free of scratches?",,,,
"b3cd1466-56d8-4a03-919e-be47c2fb1bbe","checkpoint","Is the joinery clean and tidy?",,,,
"25d38dbb-b2e2-496f-8374-f57649cd1367","checkpoint","Proper spacing and clearances are maintained around the window units.",,,,
"12b88cd7-66c9-4377-8c13-61dab7347f99","checkpoint","Fasteners used are correct in type, size, and spacing",,,,
"85c310de-970d-4b8c-9f5c-7f83dba150b4","checkpoint","Frames installed correctly?",,,,
"963bfe97-09b3-4ca2-abd2-3c351ffec7cc","checkpoint","Drains are not blocked?",,,,

"e75fa9ec-9749-4c52-bf48-199f7aeab6c4/1","checklist","General Manufacturing Template","","General Manufacturing Template",9,"110e5a0b-13f3-4eaf-9c4d-22fc0e25fb05"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"83bd2d4e-0fe3-439f-86c2-c2768ee445a4","checkpoint","Item free of defects and damages",,,,
"5fd22b99-4780-43c6-ad4c-0fb51c1d1379","checkpoint","Item is clean - No pencil marks / dirt / excessive sealant",,,,
"022fbb6b-a0b9-4481-9874-92f58e3dab83","checkpoint","Item is clearly labelled in accordance with fabrication sheets",,,,
"7a8f9bfe-103e-430b-a0d6-1ab14ae785fc","checkpoint","Item is square - Frame / Sashes / Panels",,,,
"5ffbc1b4-0ee6-46ed-be65-9bb4c0e10e5b","checkpoint","Sealant is correct colour",,,,
"21ec308c-fb31-471c-92aa-52f970d6460e","checkpoint","Beads / Thresholds / Infills correct length",,,,
"5d9c8513-2879-4860-af07-5d9448ce6e25","checkpoint","Mitres flush",,,,
"10f0cea4-e5c5-4f61-97e4-4e488cd6ccd1","checkpoint","Drainage correct as per APL manufacturing pack and aligned",,,,
"cde361a9-c03b-4620-9275-29b7d1968dac","checkpoint","Liners - TWT Measured / Correct Liner / Staples every 150 - 200mm",,,,
"33435a04-bba7-4189-a3da-2e190ce103f3","checkpoint","Rubbers continuous and free of damage - not pinched under glass / foam",,,,
"bb930635-b662-42a3-8e10-43aee0db603b","checkpoint","Fin Mullions painted",,,,
"4af25516-ce52-44de-a9e6-a11f4dcff239","checkpoint","Sealant tidy on frame where sash is present",,,,
"2f9938bd-984c-4b54-b40e-a20456f87fa4","checkpoint","Glass inspection done - Clean / Correct type / No defects",,,,
"ebb169bb-0cec-4538-b417-624da86a3561","checkpoint","Glazing done correctly - No movement / correct glazing rubber",,,,
"c08a92da-7e06-41f7-b6da-dee8b20a2f0b","checkpoint","Bungs / Caps fitted",,,,
"5d151bf8-a07d-45b2-a6d2-eca2d09ceb32","checkpoint","Support Blocks fitted",,,,
"bc0b3aa1-cf30-4e61-9556-22604141c473","checkpoint","Transport Blocks between panel and frame",,,,
"dc1129a6-90bf-4989-933c-b196d783937e","checkpoint","Protective tape on bottom sill",,,,
"41776750-e73b-470c-9bdc-9231296698b0","checkpoint","Overall item dimensions correct",,,,
"12e7851f-a3b7-40c8-9fa2-2d475a16abfd","checkpoint","Correct Windzone sticker applied",,,,
"5de09a86-8ad8-4531-b97d-b6013a7edb63","checkpoint","Item match drawing",,,,
"0dfa618d-6ae0-4090-b4ec-e3ba60682f92","checkpoint","Commenst on jobsheets followed",,,,
"6dd88342-6059-408e-a00c-9c6dae71034a","checkpoint","Machining done as per assembly sheet",,,,
"e251f8cc-536b-447c-b75b-499bdb6d90f9","checkpoint","Correct Hardware fitted as per jobsheet",,,,
"8ea8d0b6-ed98-443a-bf37-cc1da4bc96f6","checkpoint","Soaker correctly fitted",,,,
"e3533ec2-989b-4854-897c-cc71ec8b2715","checkpoint","Sillsafe applied correctly",,,,
"9bb04d30-a482-4f60-b67a-d8cd7f0bc0c2","checkpoint","Soaker correctly fitted over sillsafe ends",,,,
"b6fff5cf-485f-4e6f-8687-8e6e4304b090","checkpoint","Foam tape fitted to sill fixed leg",,,,
"5219d8fc-d186-4b0a-a4ac-89e322029edb","checkpoint","Top & Bottom Screws sealed",,,,
"3b5a076b-c0c1-4226-bfab-d9c5b64aefb5","checkpoint","Screws fitted to all hardware & components",,,,
"a863823f-f9bf-4c1d-9177-bb3a38dfaf4b","checkpoint","Glazing Platform fitted (TH Frames)",,,,
"487e8a8e-8278-43e7-b18f-34939b2203ad","checkpoint","Seal between liners - Correct application",,,,
"3e60ef50-1a78-4c21-85ca-a6221847c57f","checkpoint","Tracks / Stoppers fitted correctly",,,,
"7688e894-e64b-4515-a3e2-82b44ba24b50","checkpoint","Sashes / Panels opening and closing correctly",,,,
"fa453deb-b971-4e22-b80e-0113342e3c3b","checkpoint","Handles facing the right way and are not lose",,,,
"263510fb-cf9c-4d6b-83e8-f4871799fba3","checkpoint","Strikes fitted - Item locks / unlocks freely",,,,
"034c87a7-8724-4c6d-8bf5-26010efc88a4","checkpoint","All hardware operational",,,,
"b2cba76e-bc18-4695-ab3b-13d9997eb5f4","checkpoint","Protective tape on handle - Key taped to inside of handle",,,,

"d900dd32-9eba-4297-b27f-6d98c6558780/1","checklist","Glazing Checklist","","Glazing Checklist",10,"8dff97ec-2e7e-41ee-9a0f-47b4cef07009"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"b68e0248-2936-43d7-a39e-425796453601","checkpoint","Frame installed securely",,,,
"4bc74dd1-2c26-42fc-9240-efb1d4d8f31f","checkpoint","Correct glass installed",,,,
"144ce542-9dd8-46db-a99b-ae5c872b169e","checkpoint","Glass installed with correct face to the outside",,,,
"8c042754-d45b-443d-bc5b-2c4227aa0c59","checkpoint","Setting/location blocks correctly installed",,,,
"e8d93361-bb58-40fb-8648-db2f0fd7cc49","checkpoint","Beads installed",,,,
"e2f364df-c5f6-4d6b-91f5-e4a855a0b7dd","checkpoint","Wedge rubber complete",,,,
"c710226e-2ed1-4c58-b052-4585b0c112f8","checkpoint","Trade clean",,,,

"93754c40-d751-4f62-8952-dbb6fe743baa/1","checklist","Handover Checklist","","Handover Checklist",10,"a968cd68-8384-4cbb-abb9-a84f536b0d63"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"f5319e7d-c1f3-4777-b3a2-6b94f57a4313","checkpoint","All works completed as per specifications",,,,
"7b05e090-6935-5526-a050-1202c0b658f4","date","Date:",,,,
