"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"d900dd32-9eba-4297-b27f-6d98c6558780/1","checklist","Glazing Checklist","","Glazing Checklist",1,"8dff97ec-2e7e-41ee-9a0f-47b4cef07009"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"b68e0248-2936-43d7-a39e-425796453601","checkpoint","Frame installed securely",,,,
"4bc74dd1-2c26-42fc-9240-efb1d4d8f31f","checkpoint","Correct glass installed",,,,
"144ce542-9dd8-46db-a99b-ae5c872b169e","checkpoint","Glass installed with correct face to the outside",,,,
"8c042754-d45b-443d-bc5b-2c4227aa0c59","checkpoint","Setting/location blocks correctly installed",,,,
"e8d93361-bb58-40fb-8648-db2f0fd7cc49","checkpoint","Beads installed",,,,
"e2f364df-c5f6-4d6b-91f5-e4a855a0b7dd","checkpoint","Wedge rubber complete",,,,
"c710226e-2ed1-4c58-b052-4585b0c112f8","checkpoint","Trade clean",,,,

"93754c40-d751-4f62-8952-dbb6fe743baa/1","checklist","Handover Checklist","","Handover Checklist",1,"a968cd68-8384-4cbb-abb9-a84f536b0d63"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"f5319e7d-c1f3-4777-b3a2-6b94f57a4313","checkpoint","All works completed as per specifications",,,,
"7b05e090-6935-5526-a050-1202c0b658f4","date","Date:",,,,
"bcb80f05-b1a1-4cf1-9660-fa74a8d7790f","checkpoint","Company Signoff",,,,
"6307ad26-9f46-4bae-a376-4475c7e744f8","signoff","SIGN HERE",,,,
"a79b18ad-d9c6-44cf-af9b-3a0634994635","checkpoint","Client Signoff",,,,
"3117845b-52e4-4056-b6ac-4dfcbd0ec98b","signoff","SIGN HERE",,,,

"fabab1f4-499c-4d74-a3b4-74898b14a941/1","checklist","Performance Tests","","Performance Tests",1,"571d894b-b1ca-447a-a707-db27a9ccfe52"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"02e033c7-3388-461a-9334-681086727aa0","checkpoint","Water test (if applicable) performed and passed.",,,,
"883761d8-e44d-4bec-a7e5-84ca8536b1c4","checkpoint","Sealant Peel Test (if applicable) performed and passed",,,,

"5a22953a-90a7-43f1-bf68-3ca12e772e78/1","checklist","Pre-Install Checklist","","Pre-Install Checklist",1,"9a693374-265e-4889-b516-64e950e3f6c2"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"b00b5a77-ad76-45b6-b3ad-2731c8def02a","checkpoint","Openings are prepared and match the dimensions specified in the drawings",,,,
"0f1896aa-38e6-449b-83dc-81b006266aa3","checkpoint","Waterproofing are prepared",,,,
"09275694-954a-46dc-87cb-d8c38a7c6214","checkpoint","Windows are free from any visible damage or defects",,,,

"de2b93ea-22bb-47c6-ade9-73d333e1ad6e/1","checklist","Shopfront - Install Checklist","","Shopfront - Install Checklist",1,"bb50e795-51c5-40c3-a121-a50546e9e2f5"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"0700aeb0-3f45-4ff4-86b6-ab6c0cca4433","checkpoint","Has the window/door installation been completed?",,,,
"22636621-414f-4893-805e-6546b06e46a3","checkpoint","Is interior sealants installation neat and continuous.",,,,
"96bda80c-2631-46dd-b88a-8700430c61af","checkpoint","Is exterior sealants installation neat and continuous.",,,,
"1eaae647-cd3a-495c-bfaf-d343f4748ed0","checkpoint","Is sill flashing installed per plans and as detailed in the shop drawings?",,,,
"0e43a742-3a62-4536-bba5-6531d0c7cc38","checkpoint","Is head flashing installed per plans and as detailed in the shop drawings?",,,,
"a0ec81ba-aad0-45a3-b1ee-18c2bcb2a02b","checkpoint","Are all window and doors working?",,,,
"42c68b8c-0e27-4059-bef0-6566302122e5","checkpoint","All handles installed correctly?",,,,
"379cee60-3b3c-467d-bcaa-bcba2e9568df","checkpoint","Are all the hardware installed correctly?",,,,
"417260e6-16f7-45c1-a701-98c28a5bdc41","checkpoint","Is the joinery free of scratches?",,,,
"8cfd618e-f177-497b-a8be-9c4d39b0f6fd","checkpoint","Is the joinery clean and tidy?",,,,
"e6c1ed45-68bd-4f4e-9bf1-0b59885eddfd","checkpoint","Hinge doors strikes adjusted and locking easily",,,,
"a0daa382-e0e6-48da-8217-402769e86259","checkpoint","Hinge doors 4 or 3 point lock operate easily",,,,
"822dd074-b742-42db-827e-3571d39ed6ab","checkpoint","Hinge doors and sliding doors - Bungs are fitted (every hole)",,,,
"666f9ec9-82dd-4103-9aa8-5929c3ee6e2f","checkpoint","Sliding doors - panels are adjusted and locking easily",,,,
"50d83164-a9e4-4566-9e3b-901f3c128573","checkpoint","Sliding doors - Strikes are adjusted",,,,
"c056892f-b32d-4cb0-9f45-9f419004a094","checkpoint","Sliding doors - Anti lift blocks and stops fitted properly",,,,
"26957168-637e-4581-8159-c74e9bc1ae3f","checkpoint","Proper spacing and clearances are maintained around the window units.",,,,
"ba37aef7-e674-4dae-91a7-b9772dfcabb5","checkpoint","Fasteners used are correct in type, size, and spacing",,,,
"3effd75a-f577-4aea-b04b-33c7c876f7af","checkpoint","End Caps Installed",,,,
"266b9389-c9ca-4e57-a127-9692e9ba0d65","checkpoint","Frames installed correctly?",,,,
"103a2da0-4f87-42d6-bda7-f4838b94b6a3","checkpoint","Modules installed correctly?",,,,
"06602471-2c7a-4dbe-ae01-a26237ed3225","checkpoint","Drains are not blocked",,,,

